Ticker,Sector,ADF Statistic,ADF p-value,ADF Lags Used,ADF Observations Used,ADF CV 1%,ADF CV 5%,ADF CV 10%,KPSS Statistic,KPSS p-value,KPSS Lags Used,KPSS CV 10%,KPSS CV 5%,KPSS CV 2.5%,KPSS CV 1%,Val RMSE,Val MAE,Val MAPE (%),Val sMAPE (%),Val Accuracy (%),RMSE,MAE,MAPE (%),sMAPE (%),Accuracy (%),Train N,Val N,Test N
AMGN,Healthcare,0.6154492963114956,0.9879903016429434,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.8115253543593226,0.01,6,0.347,0.463,0.574,0.739,833.7253926714167,762.8991479041326,12.9069,11.9901,87.0931,708.3757702505545,547.5624111377041,7.0444,7.272,92.9556,85,18,19
APD,Materials,-1.5142869989693455,0.5264322985704262,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.4415846216642978,0.01,6,0.347,0.463,0.574,0.739,339.90322712563307,312.695120697818,13.9867,15.2229,86.0133,707.2449880704403,663.2013454462059,21.6994,24.6489,78.3006,85,18,19
AVY,Industrials,-0.4146611269944777,0.9076219650933162,9,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.666025572016704,0.01,6,0.347,0.463,0.574,0.739,226.53637585538212,200.05862480946047,11.4821,12.3779,88.5179,392.2095709460005,377.9929647745738,17.3784,19.1364,82.6216,85,18,19
AXP,Financial ,2.425159599415109,0.9990216623440418,9,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.5095202314562093,0.01,6,0.347,0.463,0.574,0.739,1856.7855954433762,1568.304905546274,14.4967,15.9543,85.5033,7659.91346892992,6905.7671776583165,42.2458,55.4913,57.7542,85,18,19
BA,Industrials,-2.62563357657904,0.08781420846193316,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.1391196550645601,0.01,6,0.347,0.463,0.574,0.739,4401.217941671133,3282.4075888993134,19.2003,16.2383,80.7997,4770.295759247241,4024.806540346726,21.6583,25.1942,78.3417,85,18,19
BAC,Financial ,-1.1829793541423734,0.6808743765157538,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.2374302064677174,0.01,6,0.347,0.463,0.574,0.739,3760.7166723503246,3213.1343105491815,11.8653,12.8588,88.1347,19675.88636852007,16286.073772655527,38.9143,52.3215,61.0857,85,18,19
BAX,Healthcare,-1.6765324967022373,0.44324238645223507,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.1563181086968144,0.01,6,0.347,0.463,0.574,0.739,284.44230536467444,236.69934547311672,8.4765,8.9757,91.5235,525.4001027709378,446.81891915404594,13.2956,14.1359,86.7044,85,18,19
BBWI,Consumer Discretionary,-1.7865244300035015,0.3871721647761013,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,0.47032240969941397,0.048350808626258124,3,0.347,0.463,0.574,0.739,370.5878395880505,257.87308020713016,9.66,8.7766,90.34,772.2582126841055,715.5469720556989,37.0683,30.9502,62.9317,85,18,19
BDX,Healthcare,1.061859950850571,0.9948776006266833,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6957616015669645,0.01,6,0.347,0.463,0.574,0.739,424.6730471911845,359.51091599862616,10.0583,9.6623,89.9417,314.95828387691165,224.54178921349433,4.4906,4.5328,95.5094,85,18,19
BEN,Financial ,-1.6573993424624416,0.45318436329575346,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.5701820443993493,0.01,6,0.347,0.463,0.574,0.739,145.5163488498927,108.28374166681583,7.8133,7.2998,92.1867,279.0838560161388,257.8683288791163,12.2829,13.2224,87.7171,85,18,19
BK,Financial ,0.1079956203230615,0.9666027713518262,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.4429602657034122,0.01,6,0.347,0.463,0.574,0.739,330.16921743852726,242.91521231021423,5.9562,6.2719,94.0438,3438.346412076372,2104.807613600472,23.6584,32.4681,76.3416,85,18,19
BLL,Consumer Discretionary,-0.7364240796561519,0.8370879903019197,7,104,-3.4948504603223145,-2.889758398668639,-2.5818220155325444,1.6161455828848785,0.01,6,0.347,0.463,0.574,0.739,930.2492459987789,896.9680047833697,31.6642,38.11,68.3358,890.7826568304845,647.0233049919876,40.5861,25.0498,59.4139,85,18,9
BMY,Healthcare,0.16905929494082822,0.970471844270416,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.0611180521010213,0.01,6,0.347,0.463,0.574,0.739,2920.5868800577764,2180.141511738451,29.1993,36.4131,70.8007,1070.3529990713682,957.2440613465722,8.1241,8.5525,91.8759,85,18,19
BSX,Healthcare,2.3942604307642945,0.9990075829303726,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.633494741570166,0.01,6,0.347,0.463,0.574,0.739,318.40101839729823,283.4861935455852,11.4135,12.1189,88.5865,1190.489010675617,975.7373008546151,24.8745,29.8311,75.1255,85,18,19
C,Financial ,-2.5377407117778623,0.10655950531464314,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.44488129653375236,0.05780978597683089,6,0.347,0.463,0.574,0.739,3619.9081033605207,3004.2192041006692,12.1573,13.2841,87.8427,15558.72702829565,12340.037063514834,32.0246,41.6844,67.9754,85,18,19
CAG,Consumer Staples,-1.7571185192923773,0.40194921799965566,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.2461440086726747,0.01,6,0.347,0.463,0.574,0.739,419.2564445164336,362.1638602275457,15.6815,15.5411,84.3185,267.6963758090778,214.37404202903718,7.0648,7.3506,92.9352,85,18,19
CAT,Industrials,-0.7298250180679842,0.8388722134960034,10,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.470711174815494,0.01,6,0.347,0.463,0.574,0.739,3207.212310484232,2709.3972117832386,21.1584,24.6066,78.8416,3903.6287916504657,3498.346318251402,22.2762,25.6975,77.7238,85,18,19
CI,Healthcare,1.6711850874118725,0.998056172463197,0,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.2373349990405709,0.01,6,0.347,0.463,0.574,0.739,17329.554919458955,11136.620155337541,30.4729,46.0679,69.5271,8595.251534692758,7596.507188041728,15.5842,14.1477,84.4158,84,18,19
CL,Consumer Staples,-0.8363642291536398,0.8082063401510128,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.6561838836270972,0.01,6,0.347,0.463,0.574,0.739,407.1327005547017,353.7305193179779,8.9447,9.5018,91.0553,421.7752773427967,357.64847573227,7.3547,7.7398,92.6453,85,18,19
CLX,Consumer Staples,-1.8919851761568698,0.33584087979405186,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.73603108543573,0.01,6,0.347,0.463,0.574,0.739,169.44283969019142,116.5420459113485,6.8108,7.2779,93.1892,503.23356454511,457.37746196403685,26.1147,22.4656,73.8853,85,18,19
CMA,Financial ,-3.7674955894663507,0.0032579456118786753,7,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,0.1927421513517469,0.1,6,0.347,0.463,0.574,0.739,157.25896372698756,132.76077067459696,14.8155,16.4555,85.1845,448.01379391127756,379.92133057561256,32.0838,40.4909,67.9162,85,18,19
CMI,Industrials,1.8691366309287503,0.9984767154985242,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.712792353177336,0.01,6,0.347,0.463,0.574,0.739,1151.9246959878833,988.1914195460538,17.6575,19.7965,82.3425,2869.0980155306665,2640.344546317996,33.5569,41.2969,66.4431,85,18,19
CNP,Utilities,-3.4000108767520283,0.010958500826350772,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,0.24045065437840105,0.1,5,0.347,0.463,0.574,0.739,546.7026882778191,427.4640023064553,17.8247,19.3908,82.1753,671.210334636179,587.9138933691524,25.4135,29.9269,74.5865,85,18,19
COP,Energy,-1.6627866788241734,0.45038062694630127,2,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.31312650941604686,0.1,6,0.347,0.463,0.574,0.739,2492.250624816453,2223.6126246598237,31.3167,34.434,68.6833,11001.527444553261,10356.292922583547,69.726,109.5291,30.274,85,18,19
COST,Consumer Staples,2.300501951428973,0.9989555014511324,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.700238646126158,0.01,6,0.347,0.463,0.574,0.739,4047.0808035655114,3279.8807788082568,8.3591,8.8694,91.6409,6352.760094618465,5948.187083961673,9.9608,10.5258,90.0392,85,18,19
CPB,Consumer Staples,0.4994724680265557,0.9848570535746435,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,2.1177969805885897,0.01,3,0.347,0.463,0.574,0.739,262.6194548974426,165.86809467492947,9.6628,9.452,90.3372,462.5505287677467,407.137806287682,17.2033,19.2817,82.7967,85,18,19
CSCO,Information Technology,-1.9088058998927349,0.32792994474956283,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.7646428422210718,0.01,6,0.347,0.463,0.574,0.739,856.9660065601875,705.1185409963607,5.5436,5.772,94.4564,1647.2866434547543,1414.036001055742,10.2198,10.9439,89.7802,85,18,19
CSX,Industrials,-0.3223854869442158,0.9222734957398152,0,122,-3.4851223522012855,-2.88553750045158,-2.5795685622144586,1.2525471250989046,0.01,6,0.347,0.463,0.574,0.739,244.84138497160808,198.417238373558,6.9055,7.037,93.0945,814.7369188697603,755.0029712266451,20.9327,23.7779,79.0673,85,18,19
CVS,Healthcare,3.655697125422805,1.0,5,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.6943150422250188,0.01,6,0.347,0.463,0.574,0.739,4113.252805956593,3534.7562015288613,6.8646,6.6434,93.1354,4988.701165729232,3684.734843963325,4.1125,3.9757,95.8875,85,18,19
CVX,Energy,-2.036002991996279,0.2710134775100606,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,0.7927322492255787,0.01,5,0.347,0.463,0.574,0.739,8724.795963960269,7643.8125787921645,23.3314,25.3612,76.6686,27171.910696961182,25268.139626138498,50.8386,70.5027,49.1614,85,18,19
D,Utilities,-2.2023761249291063,0.2053841911862498,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,0.9123747350176736,0.01,6,0.347,0.463,0.574,0.739,810.6778588911982,699.3868470183687,19.4502,22.09,80.5498,537.0963506785313,409.97473311471657,10.3698,11.1398,89.6302,85,18,19
DE,Industrials,0.27464521914141093,0.9761508478047214,13,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.6072473278850505,0.01,6,0.347,0.463,0.574,0.739,2030.1952967943348,1693.724158182621,18.9022,21.5536,81.0978,4829.07993444216,4377.747587934674,33.672,41.4521,66.328,85,18,19
DHR,Healthcare,-0.7369566687270117,0.8369433354004969,13,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.7567177500525488,0.01,6,0.347,0.463,0.574,0.739,2884.2087514671666,2679.351544183842,57.3666,43.2586,42.6334,1871.7137084056003,1565.2059615866892,25.1856,21.6184,74.8144,85,18,19
DIS,Communication Services,3.1719596375988104,1.0,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.7193377286907334,0.01,6,0.347,0.463,0.574,0.739,2257.7080742430157,1626.5437841098615,10.22,10.1926,89.78,6967.202792455844,6477.99099890359,29.4568,35.2893,70.5432,85,18,19
DOV,Industrials,-1.856972516787587,0.3525652476131842,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.5246642691821473,0.01,6,0.347,0.463,0.574,0.739,98.15082520488698,69.51279166862778,4.0198,3.9793,95.9802,315.44755213674466,300.8756707313634,14.7995,16.0829,85.2005,85,18,19
DTE,Utilities,-0.7646004523874708,0.8292999555644982,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6339455037511408,0.01,6,0.347,0.463,0.574,0.739,741.363457972411,669.7256749970954,20.5423,23.3414,79.4577,1063.4104227165667,813.7656404090656,19.3106,22.5369,80.6894,85,18,19
DUK,Utilities,-3.911454712574388,0.0019521454559909333,3,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.23900903781087082,0.1,6,0.347,0.463,0.574,0.739,1311.0640616064468,1180.7849810261648,19.0279,21.4644,80.9721,989.873153403143,842.7992456640208,11.3548,12.1506,88.6452,85,18,19
ECL,Materials,-0.6607708147802834,0.856650853985903,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.7557447790631517,0.01,6,0.347,0.463,0.574,0.739,989.8931913194969,712.1171554646787,22.779,18.5612,77.221,301.14487548299445,265.2046323087041,7.1015,7.4299,92.8985,85,18,19
EIX,Utilities,-0.4828514869157027,0.8953196945181547,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.662346424535872,0.01,4,0.347,0.463,0.574,0.739,389.53369750483563,266.4691215150186,7.8437,8.4383,92.1563,906.9587301061939,811.459239457897,19.1478,21.712,80.8522,85,18,19
EMN,Materials,-1.323822906739106,0.6182040653467353,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.5722923958846518,0.01,6,0.347,0.463,0.574,0.739,182.1285096182282,146.943282052854,6.2827,6.357,93.7173,412.22154074732265,361.1857041731364,14.27,15.6574,85.73,85,18,19
EMR,Industrials,-2.0935287145531123,0.2471246873313545,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,0.5376187136149861,0.03319398342004816,6,0.347,0.463,0.574,0.739,629.1304697853064,532.0826189188036,12.1327,13.0542,87.8673,564.9044790305136,493.18070972068944,11.8239,12.2986,88.1761,85,18,19
ES,Utilities,-0.025533717925122573,0.956368833405666,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.3797748751258114,0.01,6,0.347,0.463,0.574,0.739,186.87428953484064,162.0852889672594,7.6815,7.8708,92.3185,899.0770271166913,801.6644652463244,26.1808,30.7426,73.8192,85,18,19
ETN,Industrials,-0.1271568954515545,0.946665518992912,0,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.7381193172362484,0.01,6,0.347,0.463,0.574,0.739,411.1909008941504,329.37692302832886,6.7292,6.6441,93.2708,1354.9188318582694,1178.8091765822726,19.9138,22.7372,80.0862,85,18,19
ETR,Utilities,-3.0271790145942323,0.03243300472148379,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.3412373992367164,0.01,4,0.347,0.463,0.574,0.739,128.61595731029436,95.30366030286581,3.67,3.5687,96.33,581.1203142150955,505.04364598682287,15.7602,17.4372,84.2398,85,18,19
EXC,Utilities,-1.6035484334006456,0.48181074648323036,3,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.4334798686054984,0.01,6,0.347,0.463,0.574,0.739,787.2540069568375,686.2161436746306,7.9974,8.2606,92.0026,3851.2171154606795,3696.2510673734832,71.0842,50.9983,28.9158,85,18,19
F,Consumer Discretionary,-2.331745549068595,0.1619336803000842,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.1758099916267413,0.1,5,0.347,0.463,0.574,0.739,4930.552875751474,2424.903568123799,8.9707,7.2046,91.0293,7149.203554064887,5991.954298929047,14.032,15.1096,85.968,85,18,19
FDX,Industrials,0.004249945541315489,0.9588821455477857,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.7505401060154764,0.01,6,0.347,0.463,0.574,0.739,1848.1108691415698,1725.2256519545324,10.2841,10.9182,89.7159,2183.238372930009,1984.6385031526818,8.8797,8.7488,91.1203,85,18,19
FITB,Financial ,-0.8367958428970141,0.8080739620857177,7,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.1634872277539783,0.01,6,0.347,0.463,0.574,0.739,203.81870135609492,165.95538387189293,8.699,8.9286,91.301,851.1728793620421,681.5597822409659,22.3915,26.7276,77.6085,85,18,19
GD,Industrials,-0.3895494873511319,0.9118290707815506,10,112,-3.4901313156261384,-2.8877122815688776,-2.5807296460459184,1.7405083208385708,0.01,6,0.347,0.463,0.574,0.739,1829.7651539056078,1465.5589254364559,15.536,17.5672,84.464,956.4595851180878,665.9907532387142,5.7187,5.9865,94.2813,85,18,19
GE,Industrials,-0.2871014398856577,0.9273113919548398,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.6404168705769486,0.018962102674822852,6,0.347,0.463,0.574,0.739,4723.978849370582,4110.306963027544,16.5144,16.0777,83.4856,6192.477459247596,5083.685551694962,47.6089,34.3393,52.3911,85,18,19
GIS,Consumer Staples,-1.5562471087946155,0.505526218784191,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.724116123522238,0.01,6,0.347,0.463,0.574,0.739,351.39626483666245,224.39674913500764,5.2522,5.3727,94.7478,427.9181172213796,358.82358905360667,7.2213,7.5971,92.7787,85,18,19
GL,Financial ,0.9450153535076043,0.993650546943718,3,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.7417366607248244,0.01,6,0.347,0.463,0.574,0.739,237.93513003186425,227.69181275382147,20.7696,23.3716,79.2304,194.18891616637174,175.12032690219735,12.6916,13.695,87.3084,85,18,19
GLW,Information Technology,0.12900030876419125,0.9679862057821892,6,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.657944715877457,0.01,6,0.347,0.463,0.574,0.739,1067.3174718490816,1001.9764375725972,36.5957,45.8818,63.4043,493.31798596749985,439.60714853143986,12.5597,13.604,87.4403,85,18,19
GPC,Consumer Discretionary,2.74007438737958,1.0,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.7765244699762122,0.01,6,0.347,0.463,0.574,0.739,529.0977925414267,423.10431939913514,9.3659,10.0573,90.6341,1431.1785694844775,1314.8995852035598,23.2448,26.833,76.7552,85,18,19
GWW,Industrials,2.0073542469239567,0.9986824313726427,6,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.7229550436279562,0.01,6,0.347,0.463,0.574,0.739,109.24385454775876,91.16723706645833,3.2453,3.2965,96.7547,865.1496715422339,773.2490356547984,18.9226,21.3708,81.0774,85,18,19
HAL,Energy,-2.9912124340371626,0.03572323770264074,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.8912829168907597,0.01,6,0.347,0.463,0.574,0.739,1163.5149363123458,1040.8064311651156,20.8787,21.8543,79.1213,2569.908658956748,2402.981364540485,45.5646,60.6097,54.4354,85,18,19
HAS,Consumer Discretionary,-1.233665820047783,0.6589485106851355,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,3.542052656969754,0.01,0,0.347,0.463,0.574,0.739,118.17015451397002,95.11775810139525,8.3352,8.3565,91.6648,270.99729855468036,230.12129602567458,17.3729,18.3296,82.6271,85,18,19
HD,Consumer Discretionary,0.3208642222729664,0.9782817334508286,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.6381647393694823,0.01,6,0.347,0.463,0.574,0.739,1627.3912191769944,771.9990894714145,2.5066,2.6132,97.4934,4167.578525440783,3272.681680545816,8.4441,8.0236,91.5559,85,18,19
HES,Energy,-1.815890793239463,0.372601381987667,0,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,0.3373108438617667,0.1,6,0.347,0.463,0.574,0.739,837.9910656740448,769.3744415195466,52.5177,74.706,47.4823,1564.1868099855888,1443.1286034400123,52.815,74.1729,47.185,85,18,18
HIG,Financial ,-2.6406184853320154,0.08488942486900952,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.7698333892640555,0.01,5,0.347,0.463,0.574,0.739,570.9472734937447,355.1747772038037,9.1252,8.004,90.8748,1188.693726932788,997.5869918853882,15.8573,17.7646,84.1427,85,18,19
HON,Industrials,-1.684888452127918,0.4389147363769574,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.4939483377977838,0.01,6,0.347,0.463,0.574,0.739,946.4396714996174,715.6042167986108,7.9831,7.613,92.0169,1424.3766338573362,1314.4703708026273,14.0626,15.2857,85.9374,85,18,19
HPQ,Information Technology,-1.4468591988899802,0.5596166885176528,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.41443883617132804,0.07093153613304826,6,0.347,0.463,0.574,0.739,3085.233845004928,2590.1393989855806,18.8482,19.4534,81.1518,1405.6514985442839,1076.8700481315027,7.0402,7.3619,92.9598,85,18,19
HSY,Consumer Staples,2.5393302958890143,0.9990614454678706,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6910425002252987,0.01,6,0.347,0.463,0.574,0.739,196.27398781167102,184.3422803431183,9.4817,10.0137,90.5183,622.5982825375964,551.3227639305497,20.2872,23.1241,79.7128,85,18,19
HUM,Healthcare,2.643957896417928,0.999081997855692,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.6848727725415984,0.01,6,0.347,0.463,0.574,0.739,1444.4997623398858,1080.233891285143,6.6737,6.8023,93.3263,4551.686359350951,4269.289976005641,16.318,15.0132,83.682,85,18,19
HWM,Industrials,-1.966253197503374,0.3015630301907569,9,36,-3.626651907578875,-2.9459512825788754,-2.6116707716049383,0.7013074358548849,0.013426596740465011,3,0.347,0.463,0.574,0.739,4259.535472562747,3425.5695512755615,158.1298,72.3582,-58.1298,480.4026523762615,395.82732866253974,22.8244,27.0717,77.1756,9,18,19
IBM,Information Technology,-0.5725497805274657,0.8770648033589266,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,0.6226474861544338,0.020577501258687837,6,0.347,0.463,0.574,0.739,1175.4156606092847,995.2537850416443,5.2267,5.0393,94.7733,4939.376242481515,3622.211200585261,46.1695,24.0601,53.8305,85,18,19
IFF,Materials,0.26697572862917607,0.9757775743028377,6,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.2256055656733782,0.01,6,0.347,0.463,0.574,0.739,305.9806470220014,231.9385303767996,19.3127,22.8886,80.6873,1479.145896607137,1427.3369287526436,48.6781,65.5214,51.3219,85,18,19
INTC,Information Technology,-1.7223344595510715,0.41964337930015005,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.5758477660919599,0.01,6,0.347,0.463,0.574,0.739,3535.028545847898,3055.9920140006634,16.9035,18.8924,83.0965,4260.239038616657,3718.214470508955,27.1126,22.9123,72.8874,85,18,19
IP,Consumer Discretionary,-2.470693347208554,0.12276873795723658,2,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.41963990577785276,0.06868969578540829,5,0.347,0.463,0.574,0.739,396.68823640840645,326.3464559188222,5.9765,6.0958,94.0235,816.0418227441705,596.1001614761941,14.2234,12.3098,85.7766,85,18,19
IPG,Communication Services,-1.5225020105046896,0.5223520083906299,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.6398770552403883,0.01,6,0.347,0.463,0.574,0.739,333.9663855921336,250.20813780472852,10.2493,11.2241,89.7507,636.8921909158482,607.0375456973196,22.7662,25.9969,77.2338,85,18,19
ITW,Industrials,-2.2208200244945475,0.1987759481548531,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.220996683466163,0.01,6,0.347,0.463,0.574,0.739,329.3294059296358,282.5162216518778,8.2899,8.4129,91.7101,860.912422463692,838.7395043324495,21.4068,24.0939,78.5932,85,18,19
JNJ,Healthcare,-0.8279135611484486,0.8107848643361837,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.8071267249955472,0.01,6,0.347,0.463,0.574,0.739,1056.3822749607518,910.7667044740833,4.5658,4.6398,95.4342,1826.9467881966214,1674.47260963709,7.4608,7.4697,92.5392,85,18,19
JPM,Financial ,0.9948250869178666,0.9942110460096202,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.449875953100743,0.01,6,0.347,0.463,0.574,0.739,6700.0167194238,5819.740570946008,17.5743,19.7918,82.4257,24472.286365811105,19041.586086994495,30.8874,40.4815,69.1126,85,18,19
