Ticker,Sector,ADF Statistic,ADF p-value,ADF Lags Used,ADF Observations Used,ADF CV 1%,ADF CV 5%,ADF CV 10%,KPSS Statistic,KPSS p-value,KPSS Lags Used,KPSS CV 10%,KPSS CV 5%,KPSS CV 2.5%,KPSS CV 1%,RMSE,MAE,MAPE (%),sMAPE (%),Accuracy (%)
NEM,Materials,0.4566633057094247,0.983494659463322,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.5908735779948713,0.01,6,0.347,0.463,0.574,0.739,1625.6807138201825,1223.6411726502904,26.4503,33.074,73.5497
NKE,Consumer Discretionary,-0.09861359869984639,0.9495764494650178,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.7829107796720869,0.01,6,0.347,0.463,0.574,0.739,1904.3051604086065,1649.96118979654,14.7218,15.0424,85.2782
NOC,Industrials,-1.6565884865988325,0.45360663958762043,8,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.2581401227606213,0.01,6,0.347,0.463,0.574,0.739,774.6045682878573,652.5818141841632,6.4744,6.7521,93.5256
NSC,Industrials,-1.637615094713068,0.4635072450875348,0,122,-3.4851223522012855,-2.88553750045158,-2.5795685622144586,1.6453530576469615,0.01,6,0.347,0.463,0.574,0.739,348.16254281040193,314.09783883154375,10.6634,11.0158,89.3366
NTRS,Financial ,0.17657880149511723,0.9709169489761316,9,112,-3.4901313156261384,-2.8877122815688776,-2.5807296460459184,1.2546826525673278,0.01,6,0.347,0.463,0.574,0.739,1408.0804928733442,1067.6900747069221,31.6308,41.7104,68.3692
NUE,Materials,-0.9224664124007598,0.78048390627134,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.591367822073883,0.01,6,0.347,0.463,0.574,0.739,3132.6875021790197,2841.8672179670175,32.3932,38.8932,67.6068
OMC,Communication Services,-2.4539204972595376,0.12709216481672503,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6212389933121758,0.01,6,0.347,0.463,0.574,0.739,321.6874536504034,237.75912003158479,6.4014,6.5028,93.5986
ORCL,Information Technology,0.5765049292127822,0.9870219693384368,8,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.796928150060524,0.01,6,0.347,0.463,0.574,0.739,3169.573150666378,2590.6159908961076,18.832,21.724,81.168
OXY,Energy,-2.5700589430570284,0.09934470684014413,0,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,0.9872205113826292,0.01,6,0.347,0.463,0.574,0.739,2835.380386434718,2510.772476534368,35.5156,43.7328,64.4844
PCAR,Industrials,-1.5746460319263356,0.4963158797198236,0,122,-3.4851223522012855,-2.88553750045158,-2.5795685622144586,1.5783720625669198,0.01,6,0.347,0.463,0.574,0.739,2733.139097505441,2312.832568476552,31.6955,38.4368,68.3045
PEG,Utilities,-2.029232322084376,0.27390462304903995,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,0.5650945866310496,0.027005723731745576,6,0.347,0.463,0.574,0.739,371.1338602315353,288.4255551090698,10.9123,11.1461,89.0877
PEP,Consumer Staples,-0.10814938626038195,0.9486207491688531,8,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.7226473754294735,0.01,6,0.347,0.463,0.574,0.739,4958.201526457711,4395.049755907608,19.2874,21.8134,80.7126
PFE,Healthcare,-2.379786996722324,0.1475228339876012,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.244507419023947,0.01,6,0.347,0.463,0.574,0.739,6643.245398439657,4973.9153906819665,25.6604,30.7985,74.3396
PG,Consumer Staples,-1.924534733324019,0.32060866769566343,8,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.3062773348798165,0.01,6,0.347,0.463,0.574,0.739,3044.5785450212315,2797.315825871019,13.2592,14.3618,86.7408
PH,Industrials,0.5423548369617258,0.9861051441399201,10,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.7080503727890446,0.01,6,0.347,0.463,0.574,0.739,865.141671031013,740.8812394645385,15.6861,17.0025,84.3139
PHM,Consumer Discretionary,-1.3282876356751212,0.6161333948902586,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.8693676795158298,0.01,6,0.347,0.463,0.574,0.739,1264.046774559325,1139.6869862251021,27.3686,32.636,72.6314
PKI,Healthcare,-2.7129404556793695,0.07182564890901737,12,107,-3.492995948509562,-2.888954648057252,-2.58139291903223,1.2184956890917022,0.01,6,0.347,0.463,0.574,0.739,314.8170603825022,220.37321291159643,20.7921,24.2171,79.2079
PNC,Financial ,1.4509057246728552,0.9973335618296053,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.6083122831338772,0.01,6,0.347,0.463,0.574,0.739,2430.3632157243624,2075.1044658158016,26.8853,31.4863,73.1147
PNW,Utilities,-1.3860334689948066,0.5889532322867181,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.7567342092883962,0.01,3,0.347,0.463,0.574,0.739,360.48176889830785,301.5466503545763,24.7834,29.6641,75.2166
PPG,Materials,-1.2622426772766466,0.6462645368013014,6,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.6731878862905125,0.01,6,0.347,0.463,0.574,0.739,645.7961183138002,565.3422980613822,14.7258,14.6792,85.2742
PPL,Utilities,-1.9773886145835218,0.2965745480657789,10,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.0391194738885892,0.01,5,0.347,0.463,0.574,0.739,348.73343801178635,279.21463730580115,16.6991,15.1904,83.3009
QCOM,Information Technology,0.2857721898831946,0.9766822235234641,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.7132459359214491,0.01,6,0.347,0.463,0.574,0.739,5511.2907480999775,5184.533620889168,52.3493,73.3635,47.6507
ROK,Industrials,-5.307502117701201,5.283086582310058e-06,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,0.36804559238595114,0.09092862397157278,5,0.347,0.463,0.574,0.739,383.8302632244521,332.99570731349496,16.1143,17.7001,83.8857
RTX,Industrials,-0.09624060634044025,0.949811698650171,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.6720371556847773,0.01,6,0.347,0.463,0.574,0.739,7875.998252898355,7341.878113234111,38.2381,48.1528,61.7619
SHW,Materials,1.347132855268933,0.9968602273806454,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6826352964367879,0.01,6,0.347,0.463,0.574,0.739,596.6043741438103,499.42307104753996,8.7138,9.2135,91.2862
SLB,Energy,-1.592302631929489,0.4874590032250481,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.2342441979884653,0.01,6,0.347,0.463,0.574,0.739,1771.702421655011,1646.020230264431,21.4257,22.5356,78.5743
SNA,Industrials,2.0998928574803544,0.9987894890444787,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.7608572811433603,0.01,6,0.347,0.463,0.574,0.739,294.11687752426366,274.7067449181832,22.8942,26.1718,77.1058
SO,Utilities,-0.05959321937111379,0.9533174211232256,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.697904718825336,0.01,6,0.347,0.463,0.574,0.739,1462.3152866176845,1269.044560088481,18.6434,21.0985,81.3566
STT,Financial ,0.043681792956780846,0.9619988712457439,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.5431359401505138,0.01,6,0.347,0.463,0.574,0.739,1634.4424615729617,1332.7637057321756,26.1176,31.0839,73.8824
SWK,Industrials,-0.44206711330364795,0.9028346132570015,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.7233764550967146,0.01,6,0.347,0.463,0.574,0.739,398.20247266429834,334.82858483539854,8.3904,8.6686,91.6096
SYY,Consumer Staples,0.3056160515328384,0.9776006853335475,2,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.7670053634693328,0.01,6,0.347,0.463,0.574,0.739,4652.088547529076,4416.5272001535395,24.6032,26.6464,75.3968
TAP,Consumer Staples,-0.4599716644903902,0.8995939174470284,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.3873284140038062,0.01,6,0.347,0.463,0.574,0.739,425.127404336699,348.42676114874416,11.914,12.9138,88.086
TGT,Consumer Staples,-0.8789857988554204,0.7948139079722943,8,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.7222261270545118,0.01,6,0.347,0.463,0.574,0.739,6690.384425895557,6479.151680825054,24.8649,28.6213,75.1351
TJX,Consumer Discretionary,3.0109307777356262,1.0,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.7717241422839836,0.01,6,0.347,0.463,0.574,0.739,2940.0728986353515,2634.918173692262,23.6564,23.2102,76.3436
TROW,Financial ,0.5916871361992652,0.9874089290282998,9,112,-3.4901313156261384,-2.8877122815688776,-2.5807296460459184,1.7464209838910152,0.01,6,0.347,0.463,0.574,0.739,154.33888400538464,112.80965658939414,6.409,6.6477,93.591
TXN,Information Technology,-0.7095224671625883,0.8442675616755944,10,112,-3.4901313156261384,-2.8877122815688776,-2.5807296460459184,1.3565755115897526,0.01,6,0.347,0.463,0.574,0.739,1397.32648828645,1313.7358534555258,28.9031,34.3263,71.0969
TXT,Industrials,-2.7007583196255958,0.0739071385269563,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.1515906600280679,0.01,5,0.347,0.463,0.574,0.739,321.93391397144364,251.69130717885693,7.7649,7.6735,92.2351
UNH,Healthcare,3.4035393464895454,1.0,8,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.688933624175044,0.01,6,0.347,0.463,0.574,0.739,3450.6089590088654,2787.4517130917875,3.149,3.1031,96.851
UNM,Financial ,-3.4726163531132914,0.008718852951351988,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.1908752243819842,0.01,6,0.347,0.463,0.574,0.739,658.3375533251735,288.45146640147027,404.7475,12.8632,-304.7475
UNP,Industrials,-1.3454935379596704,0.6081106878769791,0,122,-3.4851223522012855,-2.88553750045158,-2.5795685622144586,1.7566178292039747,0.01,6,0.347,0.463,0.574,0.739,910.9184386516507,845.7112776294563,14.1512,15.1912,85.8488
VZ,Communication Services,-3.010927583947806,0.033886426816570475,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.729377927951707,0.01,6,0.347,0.463,0.574,0.739,3396.023710166943,3106.402809040649,9.2797,8.7942,90.7203
WBA,Healthcare,0.4695330987763461,0.9839170629317785,2,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.8088354972231018,0.01,6,0.347,0.463,0.574,0.739,4675.928435159836,4487.622497608137,12.8283,11.9821,87.1717
WFC,Financial ,-0.9969911872081173,0.7543601139744683,0,122,-3.4851223522012855,-2.88553750045158,-2.5795685622144586,1.6891037262824042,0.01,6,0.347,0.463,0.574,0.739,7460.136909476237,6164.59566024194,21.045,24.3267,78.955
WM,Industrials,-1.5586808769099958,0.5043091804432138,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.3285886000420053,0.01,6,0.347,0.463,0.574,0.739,1545.02944697818,1338.5621819193098,23.763,27.8315,76.237
WMB,Energy,-4.41860721693747,0.0002751164802216306,2,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.25578088426264617,0.1,5,0.347,0.463,0.574,0.739,623.8322589028832,559.061011366437,20.5123,23.0912,79.4877
WMT,Consumer Staples,-0.4074688597755613,0.9088442565612347,9,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.813646537360508,0.01,6,0.347,0.463,0.574,0.739,30389.164131473237,26901.724104231063,16.2991,18.113,83.7009
WY,Real Estate,-1.887333905619651,0.3380429000572099,5,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,0.7956185621212515,0.01,6,0.347,0.463,0.574,0.739,621.6674319969806,459.37031988225186,19.5715,22.9591,80.4285
XEL,Utilities,-2.6171112866598576,0.08951203108710726,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.1903596878849068,0.01,6,0.347,0.463,0.574,0.739,556.6397057761772,473.37823562501603,13.2843,14.4698,86.7157
XOM,Energy,-2.476829117411809,0.1212143139733286,0,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,0.5883230490762683,0.023697904629430153,6,0.347,0.463,0.574,0.739,22303.16147366291,19977.05101824912,26.8444,28.181,73.1556
