Ticker,Sector,ADF Statistic,ADF p-value,ADF Lags Used,ADF Observations Used,ADF CV 1%,ADF CV 5%,ADF CV 10%,KPSS Statistic,KPSS p-value,KPSS Lags Used,KPSS CV 10%,KPSS CV 5%,KPSS CV 2.5%,KPSS CV 1%,Val RMSE,Val MAE,Val MAPE (%),Val sMAPE (%),Val Accuracy (%),RMSE,MAE,MAPE (%),sMAPE (%),Accuracy (%),Train N,Val N,Test N
AMD,Information Technology,2.4317155525803327,0.9990244621701186,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.0726839272994626,0.01,6,0.347,0.463,0.574,0.739,821.2469957672777,700.2004623639067,40.8338,53.4341,59.1662,3234.6647221298545,2977.133816813226,50.1803,68.8433,49.8197,85,18,19
AMGN,Healthcare,0.6154492963114956,0.9879903016429434,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.8115253543593226,0.01,6,0.347,0.463,0.574,0.739,970.1271419917097,843.1429654157008,14.1945,12.9953,85.8055,611.295041391054,532.5189971998443,7.3696,7.2505,92.6304,85,18,19
APD,Materials,-1.5142869989693455,0.5264322985704262,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.4415846216642978,0.01,6,0.347,0.463,0.574,0.739,439.3232198011243,407.30643282567416,18.2488,20.3822,81.7512,774.8753713158845,729.3007863440401,23.8702,27.4715,76.1298,85,18,19
AVY,Industrials,-0.4146611269944777,0.9076219650933162,9,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.666025572016704,0.01,6,0.347,0.463,0.574,0.739,233.22114055744694,208.8073757607974,12.0103,12.9632,87.9897,439.55663151375444,426.8051175568528,19.6344,21.8759,80.3656,85,18,19
AXP,Financial ,2.425159599415109,0.9990216623440418,9,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.5095202314562093,0.01,6,0.347,0.463,0.574,0.739,1923.0740438271691,1621.7403191106864,14.9567,16.5551,85.0433,7199.457125043575,6381.453318295348,38.5939,49.8868,61.4061,85,18,19
BA,Industrials,-2.62563357657904,0.08781420846193316,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.1391196550645601,0.01,6,0.347,0.463,0.574,0.739,4430.239639949324,3275.494833195424,19.266,16.1986,80.734,6094.173922258241,5456.358924711969,29.902,36.1461,70.098,85,18,19
BAC,Financial ,-1.1829793541423734,0.6808743765157538,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.2374302064677174,0.01,6,0.347,0.463,0.574,0.739,3560.0091820173398,3031.823844238747,11.201,12.0747,88.799,19250.100370518307,15947.547399090288,38.1386,50.8618,61.8614,85,18,19
BAX,Healthcare,-1.6765324967022373,0.44324238645223507,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.1563181086968144,0.01,6,0.347,0.463,0.574,0.739,318.2484681230376,271.8199899642675,9.705,10.384,90.295,535.7042072004989,414.39517312893906,11.8925,12.9929,88.1075,85,18,19
BBWI,Consumer Discretionary,-1.7865244300035015,0.3871721647761013,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,0.47032240969941397,0.048350808626258124,3,0.347,0.463,0.574,0.739,413.79333368746376,291.60132258139504,10.8976,9.7683,89.1024,672.2366002116198,584.8089666468995,28.8565,24.8568,71.1435,85,18,19
BDX,Healthcare,1.061859950850571,0.9948776006266833,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6957616015669645,0.01,6,0.347,0.463,0.574,0.739,933.188664269287,761.4423566022953,18.0442,20.6444,81.9558,466.62035959383724,386.6524194567613,7.5303,7.9522,92.4697,85,18,19
BEN,Financial ,-1.6573993424624416,0.45318436329575346,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.5701820443993493,0.01,6,0.347,0.463,0.574,0.739,135.60704117665125,96.487120451802,7.01,6.5458,92.99,244.86545095102338,220.95708459878887,10.4433,11.1459,89.5567,85,18,19
BK,Financial ,0.1079956203230615,0.9666027713518262,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.4429602657034122,0.01,6,0.347,0.463,0.574,0.739,342.20177969396843,257.3380103915289,6.3236,6.6664,93.6764,3418.1405186377815,2068.9588696282713,22.9307,31.5794,77.0693,85,18,19
BLL,Consumer Discretionary,-0.7364240796561519,0.8370879903019197,7,104,-3.4948504603223145,-2.889758398668639,-2.5818220155325444,1.6161455828848785,0.01,6,0.347,0.463,0.574,0.739,913.2326975072656,882.8781169000855,31.1971,37.3854,68.8029,901.3602773250891,680.9536283921414,41.0205,26.2942,58.9795,85,18,9
BMY,Healthcare,0.16905929494082822,0.970471844270416,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.0611180521010213,0.01,6,0.347,0.463,0.574,0.739,2918.894056010927,2180.104602565489,29.2092,36.4144,70.7908,1184.6617694950849,1108.6365981477563,9.4417,9.9704,90.5583,85,18,19
BSX,Healthcare,2.3942604307642945,0.9990075829303726,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.633494741570166,0.01,6,0.347,0.463,0.574,0.739,299.3909132949307,268.57830985025515,10.8634,11.4501,89.1366,949.6557644637505,782.604855172014,20.0076,22.9715,79.9924,85,18,19
C,Financial ,-2.5377407117778623,0.10655950531464314,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.44488129653375236,0.05780978597683089,6,0.347,0.463,0.574,0.739,3344.666090720294,2762.8162807112585,11.1801,12.1239,88.8199,14351.574414090499,11546.00900235762,30.5675,38.3163,69.4325,85,18,19
CAG,Consumer Staples,-1.7571185192923773,0.40194921799965566,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.2461440086726747,0.01,6,0.347,0.463,0.574,0.739,422.39955857632884,365.0048679467705,15.6759,15.6673,84.3241,280.080716422841,216.83297910506153,7.1389,7.4503,92.8611,85,18,19
CAT,Industrials,-0.7298250180679842,0.8388722134960034,10,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.470711174815494,0.01,6,0.347,0.463,0.574,0.739,2683.9448415458546,2198.121149198084,16.9777,19.3009,83.0223,3933.5225255543587,3588.0789655093786,22.9454,26.4473,77.0546,85,18,19
CI,Healthcare,1.6711850874118725,0.998056172463197,0,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.2373349990405709,0.01,6,0.347,0.463,0.574,0.739,18302.142678931006,12175.498958205928,36.0157,54.2996,63.9843,12711.213295406173,9394.070929489457,16.3052,18.7391,83.6948,84,18,19
CL,Consumer Staples,-0.8363642291536398,0.8082063401510128,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.6561838836270972,0.01,6,0.347,0.463,0.574,0.739,142.07023284150597,108.65377652351233,2.732,2.7881,97.268,596.1142182229487,515.603314673607,10.6221,11.4123,89.3779,85,18,19
CLX,Consumer Staples,-1.8919851761568698,0.33584087979405186,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.73603108543573,0.01,6,0.347,0.463,0.574,0.739,209.72551319546585,158.6306365302486,9.3501,10.0906,90.6499,231.67270515038973,199.38634860273893,11.6163,10.7302,88.3837,85,18,19
CMA,Financial ,-3.7674955894663507,0.0032579456118786753,7,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,0.1927421513517469,0.1,6,0.347,0.463,0.574,0.739,166.13784301653413,143.33633112682605,16.0758,17.9301,83.9242,432.2602737176762,360.09391059296723,30.0684,37.7428,69.9316,85,18,19
CMI,Industrials,1.8691366309287503,0.9984767154985242,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.712792353177336,0.01,6,0.347,0.463,0.574,0.739,1122.9738600734502,964.3714363606165,17.2781,19.2699,82.7219,2749.2291265719923,2497.986276480084,31.5602,38.5335,68.4398,85,18,19
CNP,Utilities,-3.4000108767520283,0.010958500826350772,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,0.24045065437840105,0.1,5,0.347,0.463,0.574,0.739,701.9285588163584,542.7414320592006,21.554,25.4165,78.446,785.3333926859615,696.8636321050938,30.0928,36.4468,69.9072,85,18,19
COP,Energy,-1.6627866788241734,0.45038062694630127,2,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.31312650941604686,0.1,6,0.347,0.463,0.574,0.739,3810.824699966878,3362.4618602968953,43.0751,57.8376,56.9249,11622.617568731426,10961.912780910354,73.8751,120.148,26.1249,85,18,19
COST,Consumer Staples,2.300501951428973,0.9989555014511324,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.700238646126158,0.01,6,0.347,0.463,0.574,0.739,8254.666926697315,6763.6942987686425,17.2306,19.4867,82.7694,17549.997641499485,16079.400851210301,26.5186,31.1657,73.4814,85,18,19
CPB,Consumer Staples,0.4994724680265557,0.9848570535746435,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,2.1177969805885897,0.01,3,0.347,0.463,0.574,0.739,272.04145429742823,194.73903891444147,11.1071,10.7166,88.8929,311.7505360008689,242.04943439962432,10.5834,9.8385,89.4166,85,18,19
CSCO,Information Technology,-1.9088058998927349,0.32792994474956283,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.7646428422210718,0.01,6,0.347,0.463,0.574,0.739,848.6056219162432,701.4083918195771,5.5146,5.7401,94.4854,1395.4221080378761,1166.79628753242,8.4067,8.9134,91.5933,85,18,19
CSX,Industrials,-0.3223854869442158,0.9222734957398152,0,122,-3.4851223522012855,-2.88553750045158,-2.5795685622144586,1.2525471250989046,0.01,6,0.347,0.463,0.574,0.739,245.95683651986656,206.00676716450778,7.2095,7.3174,92.7905,818.7292903148995,759.6804875636951,21.0759,23.953,78.9241,85,18,19
CVS,Healthcare,3.655697125422805,1.0,5,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.6943150422250188,0.01,6,0.347,0.463,0.574,0.739,12702.651700300597,8936.176542143678,14.2559,16.5179,85.7441,20004.40583502807,17696.0613459543,19.9046,22.6637,80.0954,85,18,19
CVX,Energy,-2.036002991996279,0.2710134775100606,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,0.7927322492255787,0.01,5,0.347,0.463,0.574,0.739,8064.098884919411,7017.463058939195,21.9974,23.0872,78.0026,25764.373582949742,23844.936365076952,47.811,64.9954,52.189,85,18,19
D,Utilities,-2.2023761249291063,0.2053841911862498,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,0.9123747350176736,0.01,6,0.347,0.463,0.574,0.739,789.9895615035456,659.5479890088105,18.1522,20.6174,81.8478,504.47171164122517,377.2247416906374,9.5501,10.1753,90.4499,85,18,19
DE,Industrials,0.27464521914141093,0.9761508478047214,13,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.6072473278850505,0.01,6,0.347,0.463,0.574,0.739,1996.4660398106764,1643.3983276245808,18.2615,20.7039,81.7385,4272.441367365794,3657.1563109853105,27.2052,32.785,72.7948,85,18,19
DHR,Healthcare,-0.7369566687270117,0.8369433354004969,13,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.7567177500525488,0.01,6,0.347,0.463,0.574,0.739,2921.2090265360985,2707.204418925495,57.9719,43.5555,42.0281,1494.8587274213382,1307.341340315973,20.7306,18.7451,79.2694,85,18,19
DIS,Communication Services,3.1719596375988104,1.0,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.7193377286907334,0.01,6,0.347,0.463,0.574,0.739,3099.0583592736793,2178.6777389751237,12.6479,14.0958,87.3521,7545.747419348143,7076.886807127108,32.2697,39.2446,67.7303,85,18,19
DOV,Industrials,-1.856972516787587,0.3525652476131842,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.5246642691821473,0.01,6,0.347,0.463,0.574,0.739,101.8031975858118,65.99353829677759,3.7926,3.7764,96.2074,317.93574288761255,301.1979733177482,14.7952,16.0964,85.2048,85,18,19
DTE,Utilities,-0.7646004523874708,0.8292999555644982,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6339455037511408,0.01,6,0.347,0.463,0.574,0.739,752.2653183947931,669.1400865025056,20.3827,23.2339,79.6173,1087.08185368877,828.0735514011349,19.5807,22.982,80.4193,85,18,19
DUK,Utilities,-3.911454712574388,0.0019521454559909333,3,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.23900903781087082,0.1,6,0.347,0.463,0.574,0.739,1107.7213396858242,966.2543207109876,15.4605,17.1456,84.5395,995.2971241859798,849.6297154151414,11.4657,12.2558,88.5343,85,18,19
ECL,Materials,-0.6607708147802834,0.856650853985903,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.7557447790631517,0.01,6,0.347,0.463,0.574,0.739,543.2016703799119,480.81887821504347,13.8512,15.1358,86.1488,884.1740086012446,795.3366248285038,21.1016,24.1756,78.8984,85,18,19
EIX,Utilities,-0.4828514869157027,0.8953196945181547,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.662346424535872,0.01,4,0.347,0.463,0.574,0.739,542.2446225653379,374.56444315150736,10.6298,11.7145,89.3702,813.9649998124872,720.7994851138623,16.8672,18.8538,83.1328,85,18,19
EMN,Materials,-1.323822906739106,0.6182040653467353,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.5722923958846518,0.01,6,0.347,0.463,0.574,0.739,168.6580240282718,129.34836634595288,5.5764,5.5922,94.4236,387.9555345203884,334.44888299456306,13.1716,14.3872,86.8284,85,18,19
EMR,Industrials,-2.0935287145531123,0.2471246873313545,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,0.5376187136149861,0.03319398342004816,6,0.347,0.463,0.574,0.739,623.6603607886932,526.736308509296,12.0157,12.9162,87.9843,560.8296127666567,493.1805998575269,11.8163,12.3085,88.1837,85,18,19
ES,Utilities,-0.025533717925122573,0.956368833405666,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.3797748751258114,0.01,6,0.347,0.463,0.574,0.739,215.61698421211588,169.9519809112177,7.7846,8.2779,92.2154,855.3500549701675,739.5045264038512,23.8383,27.8459,76.1617,85,18,19
ETN,Industrials,-0.1271568954515545,0.946665518992912,0,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.7381193172362484,0.01,6,0.347,0.463,0.574,0.739,417.2301407572654,333.59518103904134,6.7743,6.7317,93.2257,1280.572702583956,1089.4310378516104,18.2855,20.7675,81.7145,85,18,19
ETR,Utilities,-3.0271790145942323,0.03243300472148379,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.3412373992367164,0.01,4,0.347,0.463,0.574,0.739,172.38900792030853,134.7934009987591,5.0971,4.9551,94.9029,628.7007750540736,525.0708305318525,16.1641,18.0719,83.8359,85,18,19
EXC,Utilities,-1.6035484334006456,0.48181074648323036,3,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.4334798686054984,0.01,6,0.347,0.463,0.574,0.739,759.072056669729,665.1813536218992,7.787,7.8711,92.213,4174.283398062408,4006.9499924205425,76.6834,53.9338,23.3166,85,18,19
F,Consumer Discretionary,-2.331745549068595,0.1619336803000842,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.1758099916267413,0.1,5,0.347,0.463,0.574,0.739,4987.754426284289,2499.242848813328,9.1561,7.4007,90.8439,7246.350410966053,6068.595411038304,14.2513,15.3199,85.7487,85,18,19
FDX,Industrials,0.004249945541315489,0.9588821455477857,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.7505401060154764,0.01,6,0.347,0.463,0.574,0.739,1307.643912270467,1172.8066184531394,7.1009,7.4227,92.8991,2074.043368875796,1870.1531492313811,8.357,8.2423,91.643,85,18,19
FITB,Financial ,-0.8367958428970141,0.8080739620857177,7,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.1634872277539783,0.01,6,0.347,0.463,0.574,0.739,319.1791814586524,244.15589943180873,12.1475,13.3493,87.8525,897.7627031446015,703.9954222186979,22.8041,27.7753,77.1959,85,18,19
GD,Industrials,-0.3895494873511319,0.9118290707815506,10,112,-3.4901313156261384,-2.8877122815688776,-2.5807296460459184,1.7405083208385708,0.01,6,0.347,0.463,0.574,0.739,1517.9446703965093,1165.6534142824846,12.2312,13.5815,87.7688,1011.1914079076308,765.1694266366321,6.675,6.9503,93.325,85,18,19
GE,Industrials,-0.2871014398856577,0.9273113919548398,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.6404168705769486,0.018962102674822852,6,0.347,0.463,0.574,0.739,4668.905607668026,4028.091321278084,16.9893,15.7827,83.0107,6184.451306584515,5087.505109139081,47.6507,34.3616,52.3493,85,18,19
GIS,Consumer Staples,-1.5562471087946155,0.505526218784191,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.724116123522238,0.01,6,0.347,0.463,0.574,0.739,301.65568850775094,229.91755993175482,5.5353,5.5089,94.4647,378.78306543077116,306.7205265073074,6.1129,6.3972,93.8871,85,18,19
GL,Financial ,0.9450153535076043,0.993650546943718,3,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.7417366607248244,0.01,6,0.347,0.463,0.574,0.739,221.23800789330227,210.91416906866985,19.2093,21.4263,80.7907,188.2541553429057,169.32712322084558,12.2611,13.1948,87.7389,85,18,19
GLW,Information Technology,0.12900030876419125,0.9679862057821892,6,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.657944715877457,0.01,6,0.347,0.463,0.574,0.739,708.4571618485239,670.5192035613895,24.4933,28.2141,75.5067,528.5904560451663,474.42335232712367,13.5711,14.782,86.4289,85,18,19
GPC,Consumer Discretionary,2.74007438737958,1.0,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.7765244699762122,0.01,6,0.347,0.463,0.574,0.739,621.4051376138228,512.05701749438,11.3351,12.3347,88.6649,1341.5690591272362,1222.1465908730306,21.5168,24.6299,78.4832,85,18,19
GWW,Industrials,2.0073542469239567,0.9986824313726427,6,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.7229550436279562,0.01,6,0.347,0.463,0.574,0.739,231.09928716726452,188.57816772352874,6.6072,6.9312,93.3928,1021.3034293077039,911.4951542474249,22.3026,25.789,77.6974,85,18,19
HAL,Energy,-2.9912124340371626,0.03572323770264074,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.8912829168907597,0.01,6,0.347,0.463,0.574,0.739,1179.0713134207645,1063.5409586120634,21.2475,22.3631,78.7525,2139.6230869214046,1939.6193604120192,36.0695,45.6675,63.9305,85,18,19
HAS,Consumer Discretionary,-1.233665820047783,0.6589485106851355,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,3.542052656969754,0.01,0,0.347,0.463,0.574,0.739,153.31711819444564,120.89768525500183,9.3865,9.7862,90.6135,270.1557450534573,217.67879098174586,15.7767,16.7267,84.2233,85,18,19
HD,Consumer Discretionary,0.3208642222729664,0.9782817334508286,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.6381647393694823,0.01,6,0.347,0.463,0.574,0.739,4450.757172716426,3467.7924105765396,12.1607,13.3427,87.8393,6356.181620493801,6058.391411875691,15.6818,17.1456,84.3182,85,18,19
HES,Energy,-1.815890793239463,0.372601381987667,0,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,0.3373108438617667,0.1,6,0.347,0.463,0.574,0.739,423.28785435664145,376.7253262899323,25.6497,29.5521,74.3503,1492.3735426744638,1360.9716518354699,49.2591,68.0258,50.7409,85,18,18
HIG,Financial ,-2.6406184853320154,0.08488942486900952,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.7698333892640555,0.01,5,0.347,0.463,0.574,0.739,585.6221280233872,450.5024854273986,10.5179,10.0619,89.4821,1019.3370866372251,816.3786158887849,12.8359,14.196,87.1641,85,18,19
HON,Industrials,-1.684888452127918,0.4389147363769574,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.4939483377977838,0.01,6,0.347,0.463,0.574,0.739,943.465924099531,713.882420442329,7.9492,7.595,92.0508,1292.278558486327,1182.966127230221,12.6374,13.6321,87.3626,85,18,19
HPQ,Information Technology,-1.4468591988899802,0.5596166885176528,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.41443883617132804,0.07093153613304826,6,0.347,0.463,0.574,0.739,2187.7791796704996,1326.0382643873975,10.1846,9.0578,89.8154,1379.5816975916052,1123.4314878060609,7.4652,7.6986,92.5348,85,18,19
HSY,Consumer Staples,2.5393302958890143,0.9990614454678706,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6910425002252987,0.01,6,0.347,0.463,0.574,0.739,163.1434370587836,140.70342170268157,7.1437,7.4906,92.8563,656.8623848846091,582.4439610023583,21.4447,24.6311,78.5553,85,18,19
HUM,Healthcare,2.643957896417928,0.999081997855692,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.6848727725415984,0.01,6,0.347,0.463,0.574,0.739,2767.3911775678325,1847.5314910623113,10.6565,11.9471,89.3435,4100.917854797096,3343.855599157155,12.3255,13.096,87.6745,85,18,19
HWM,Industrials,-1.966253197503374,0.3015630301907569,9,36,-3.626651907578875,-2.9459512825788754,-2.6116707716049383,0.7013074358548849,0.013426596740465011,3,0.347,0.463,0.574,0.739,1300.9349464070813,1067.4726028371306,55.9669,38.8137,44.0331,451.0791437712334,379.317838693099,22.1635,25.6988,77.8365,9,18,19
IBM,Information Technology,-0.5725497805274657,0.8770648033589266,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,0.6226474861544338,0.020577501258687837,6,0.347,0.463,0.574,0.739,1139.3022905657017,907.0399064249834,4.8676,4.69,95.1324,5107.924589798964,3851.458101081099,47.9105,25.3567,52.0895,85,18,19
IFF,Materials,0.26697572862917607,0.9757775743028377,6,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.2256055656733782,0.01,6,0.347,0.463,0.574,0.739,341.5177288868658,264.7465704653463,22.26,26.8565,77.74,1588.7122223181202,1535.4203602769321,52.3588,72.3778,47.6412,85,18,19
INTC,Information Technology,-1.7223344595510715,0.41964337930015005,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.5758477660919599,0.01,6,0.347,0.463,0.574,0.739,3594.919508481641,3104.1511217763937,17.1218,19.2081,82.8782,4186.91791776778,3669.4504823291445,26.7099,22.6586,73.2901,85,18,19
IP,Consumer Discretionary,-2.470693347208554,0.12276873795723658,2,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.41963990577785276,0.06868969578540829,5,0.347,0.463,0.574,0.739,380.22141759548555,308.8693300522292,5.6861,5.7635,94.3139,766.3243259983774,520.3874713029884,12.2423,10.8665,87.7577,85,18,19
IPG,Communication Services,-1.5225020105046896,0.5223520083906299,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.6398770552403883,0.01,6,0.347,0.463,0.574,0.739,419.9469555330783,322.5905120588846,13.1251,14.6563,86.8749,415.33725131911586,375.31781556950017,13.8943,15.1514,86.1057,85,18,19
ITW,Industrials,-2.2208200244945475,0.1987759481548531,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.220996683466163,0.01,6,0.347,0.463,0.574,0.739,325.0975579410011,277.88253736344427,8.1626,8.2718,91.8374,831.3599431495792,809.5548238839543,20.661,23.1555,79.339,85,18,19
JNJ,Healthcare,-0.8279135611484486,0.8107848643361837,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.8071267249955472,0.01,6,0.347,0.463,0.574,0.739,989.945523889654,829.3188151147056,4.1764,4.2257,95.8236,1808.4342947294056,1494.945756704575,6.4655,6.752,93.5345,85,18,19
JPM,Financial ,0.9948250869178666,0.9942110460096202,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.449875953100743,0.01,6,0.347,0.463,0.574,0.739,7155.638185933046,6343.5133664317855,19.2497,21.8038,80.7503,24857.151819157076,19369.153311328297,31.4402,41.4195,68.5598,85,18,19
