Sector,Metric,count,mean,median,std,min,max,trimmed_mean_5%
Communication Services,RMSE,4,2178.3893946787575,1173.9864142006243,2778.7874355364365,217.25588515613083,6148.32886515765,2178.3893946787575
Communication Services,MAE,4,1934.1360227881446,1005.4954623618818,2523.1389869837058,181.54551886873168,5544.007647560084,1934.1360227881446
Communication Services,NRMSE,4,0.12948763638953104,0.08347394159354177,0.10715439254601287,0.06154694629563663,0.28945571607540393,0.12948763638953104
Communication Services,MAPE (%),4,11.09467505033888,6.523635594139907,9.975832339093243,5.315149274574684,26.01627973850102,11.094675050338878
Communication Services,MdAPE (%),4,11.347510888961464,6.016675352504035,12.182478483838063,3.825126006684355,29.531566844153424,11.347510888961462
Communication Services,sMAPE (%),4,12.188651185116804,6.454276174636412,12.138648723315827,5.483863355286882,30.362189035907512,12.188651185116804
Communication Services,Accuracy (%),4,88.90532494966112,93.4763644058601,9.975832339093248,73.98372026149897,94.68485072542532,88.90532494966112
Consumer Discretionary,RMSE,12,2884.2049458671117,1340.439263931474,3115.6113142110135,273.62470981930454,10447.975604263936,2884.2049458671117
Consumer Discretionary,MAE,12,2478.0851964217345,1183.14911037096,2721.4679453537074,220.44444399053344,9489.145926082432,2478.085196421734
Consumer Discretionary,NRMSE,12,0.2698096339169111,0.21587624961369112,0.15596019850306866,0.15096888178878304,0.7304731410487262,0.26980963391691115
Consumer Discretionary,MAPE (%),12,23.669649607981416,19.086468929737315,13.162297899294725,12.632165795516562,62.33651448390316,23.669649607981416
Consumer Discretionary,MdAPE (%),12,23.599699972920888,17.597048186984722,16.509117161931005,10.421121841261243,70.38323063535319,23.599699972920888
Consumer Discretionary,sMAPE (%),12,23.349247616389224,19.920666835713238,9.79183454015769,13.261459274298245,45.067640808568065,23.349247616389224
Consumer Discretionary,Accuracy (%),12,76.33035039201859,80.91353107026268,13.162297899294726,37.66348551609684,87.36783420448344,76.33035039201857
Consumer Staples,RMSE,19,4571.383344528334,804.4217181913493,7453.346630625132,222.88505080419614,27562.515407706956,4571.383344528334
Consumer Staples,MAE,19,3927.4333219654854,700.1433238545152,6399.1389709452715,186.15487651507817,23631.576398763154,3927.4333219654854
Consumer Staples,NRMSE,19,0.18312953248399308,0.1760017482944335,0.08127300816213054,0.06609876951488622,0.39028370110680105,0.18312953248399313
Consumer Staples,MAPE (%),19,15.132118187410967,13.894272223458994,6.29246692848858,5.515739877952269,29.90475168628067,15.132118187410963
Consumer Staples,MdAPE (%),19,15.894262296532833,14.14547747984731,7.870489215628578,4.44914423220611,34.034240593832244,15.894262296532833
Consumer Staples,sMAPE (%),19,16.73416328467418,15.414895547245958,7.884490870005699,5.44290268331903,36.5872483070585,16.734163284674185
Consumer Staples,Accuracy (%),19,84.86788181258903,86.105727776541,6.29246692848858,70.09524831371934,94.48426012204773,84.86788181258903
Energy,RMSE,9,5457.691891421061,1623.442827124161,7442.257568001966,400.3835859703938,22347.975789302458,5457.691891421061
Energy,MAE,9,4607.356736870096,1239.6101754857245,6346.51114926034,307.006165231231,18924.90901605925,4607.356736870097
Energy,NRMSE,9,0.32058727114989755,0.2766009751754747,0.09006830142821069,0.20604681141314402,0.46807371363929295,0.32058727114989755
Energy,MAPE (%),9,30.068184003200436,28.43489216228809,7.978518253235319,20.0813345911519,45.67079266212156,30.068184003200436
