Metric,count,mean,median,std,min,max,trimmed_mean_5%
RMSE,155,3482.7823722683547,1309.7992400966514,5897.683159742781,217.11232865446001,32049.118161313112,2537.19951463371
MAE,155,2945.5976162642783,1021.8226477383605,5083.238823951356,179.58071137677712,29505.64033271502,2117.9367052574144
NRMSE,155,0.2635950672478182,0.22921648098824543,0.15303293118870592,0.06154694629563663,0.8583682956562413,0.2503415057035049
MAPE (%),155,23.453794718812894,18.64464398970354,32.74975872180485,5.011705688683467,399.32692069351884,20.13197926624752
MdAPE (%),155,19.93059104609645,17.042640502163177,13.175444233012096,3.765138126644776,73.92614247923107,18.637078213866904
sMAPE (%),155,22.846128424923137,19.515214128091255,14.416975193919738,5.079789146425957,98.30375814707004,21.358674538118855
Accuracy (%),155,78.47734670501626,81.35535601029646,13.763508908946644,0.0,94.98829431131654,79.86802073375249
