Metric,count,mean,median,std,min,max,trimmed_mean_5%
RMSE,224,3224.6642698263813,1120.145463267475,5601.637083612577,85.8100355065676,36912.79630928414,2297.083909399142
MAE,224,2798.001435057045,965.4845851521284,4894.150861678464,75.35258935304678,31386.795329710785,1983.406160983766
NRMSE,224,0.2521048448159198,0.2204871498402564,0.1785657622619761,0.03329873310308493,1.458040027288608,0.23195244327571357
MAPE (%),224,20.979790416858368,18.15409704417351,14.105371872860555,2.478999821504213,97.74605336604974,19.577832800907732
MdAPE (%),224,21.207683754073276,18.01666306692075,15.74441640525232,1.9120661683868123,98.77488957860538,19.645668620030875
sMAPE (%),224,24.16009902957979,19.889920724974637,20.447721816085508,2.5329470737680984,191.40241123689725,21.749430845685055
Accuracy (%),224,79.02020958314164,81.84590295582649,14.105371872860555,2.253946633950264,97.52100017849578,80.42216719909226
