Ticker,Sector,RMSE,MAE,NRMSE,MAPE (%),MdAPE (%),sMAPE (%),Accuracy (%)
AAPL,Information Technology,36466.92679094654,31435.018258216758,0.4031744430974912,32.60818974787201,35.975385912489465,40.173986624416756,67.39181025212798
ABT,Healthcare,2381.721008091641,2132.3437509601404,0.23256723055284062,20.35176253850698,22.14528922220362,23.162143666996247,79.64823746149303
ADM,Consumer Staples,8545.90773324522,7445.452246337522,0.3975210593192493,33.17811727185483,42.59077337493042,41.9745983087938,66.82188272814517
ADP,Industrials,183.19999010353897,151.51199277449444,0.043457631203989676,3.4268641338835746,3.926671364197412,3.456291714964463,96.57313586611643
ADSK,Information Technology,728.2951714707709,549.8111353179729,0.5940417385569092,38.76234305011919,32.150943384082495,30.099605537956066,61.23765694988081
AEE,Utilities,446.54685489099893,362.79553472317383,0.2537198039153404,18.74074363244384,19.909388689004338,21.57896996359761,81.25925636755616
AEP,Utilities,568.5616855541386,460.4935728632108,0.12642289497123568,10.606328003591052,8.405610690681481,10.124180213614721,89.39367199640895
AIG,Financial ,12175.080614201519,8263.129594062488,1.1021164672944235,96.31959497135179,37.05229997188894,49.472752855458786,3.6804050286482095
ALL,Financial ,2381.1053476465686,1980.7320044693656,0.1827121967193499,14.036840322407528,14.292011787092365,15.374109710401257,85.96315967759247
AMAT,Information Technology,4711.286904828303,4308.26903773978,0.7332742264324209,68.0262284189075,77.64113514243024,111.31367294575358,31.973771581092507
AMD,Information Technology,3692.0708567195697,3212.4985450921254,0.6889477247097533,60.02233436019239,69.56337417396665,91.13940652554065,39.97766563980761
AMGN,Healthcare,2138.502454175312,1725.573684903889,0.3214826299121035,22.868310290247663,20.149223739481545,27.237539525857706,77.13168970975234
APD,Materials,448.6059339578629,372.1047931486323,0.15302948454984241,12.44412341566735,12.174043791418242,13.481392926235793,87.55587658433265
AVY,Industrials,213.31601971690716,179.45027271461623,0.10148240709653047,8.539903589808123,7.390340595842562,8.885280679251858,91.46009641019188
AXP,Financial ,3056.978044581639,2605.1897269827045,0.21369996816369377,17.51760757202902,20.19706051549782,18.074081669472687,82.48239242797098
BA,Industrials,14242.674605283368,13812.026082474255,0.8444607260336392,83.42080252021617,78.970040415024,57.579046686739986,16.57919747978383
BAC,Financial ,8559.027778719186,6933.993944377031,0.28193648391590986,26.05056055993859,15.08675532446698,21.280326894033784,73.94943944006141
BAX,Healthcare,655.1971739060539,503.99490266721546,0.22045665340042217,14.768740730548668,12.11855180614273,16.696768322707925,85.23125926945133
BBWI,Consumer Discretionary,1575.5434933560764,1412.5604042796701,0.9525655945320899,77.8235143764853,87.24777247518414,52.86266692269527,22.176485623514694
BDX,Healthcare,1084.0201802327938,888.5250214379595,0.2265928470386275,18.09889864216062,20.975120926410604,16.099987678341865,81.90110135783938
BEN,Financial ,905.1877797773128,804.6334833235405,0.45370546828595687,39.22465725422921,46.023535775250515,51.76068769683964,60.77534274577079
BK,Financial ,2954.1402434091974,1924.3640753988575,0.7094477049493756,25.3409104478416,22.265780233372592,31.397180920274337,74.6590895521584
BLL,Consumer Discretionary,7106.05322111771,5470.301018905099,2.4063844297723356,221.79346617269863,151.2883124543887,80.2751177294603,0.0
BMY,Healthcare,4772.219281446066,4542.120353618379,0.42094198477957745,40.07130054666299,43.739293832326794,51.20611040027788,59.92869945333701
