Metric,count,mean,median,std,min,max,trimmed_mean_5%
RMSE,156,3273.253989359415,1254.30995877455,5789.050774744446,107.55156165987923,41859.96700386431,2321.883186899128
MAE,156,2670.7335527677474,1054.7808954453678,4473.851193230839,95.34055831567105,27542.550167399375,1947.1356274291613
NRMSE,156,0.2963717826057318,0.2084436092817547,0.4196955322375836,0.04698434453759245,3.859796551900463,0.2362025417975497
MAPE (%),156,27.17783776119766,18.112483946027183,47.83566574285854,3.6701190825672443,489.7853367604861,20.071756926234723
MdAPE (%),156,20.914554836615533,15.370732848332267,22.22038289603729,3.090580784339728,147.17856996607267,17.6666077171061
sMAPE (%),156,21.10258707888558,16.968321060352075,16.176138555360883,3.7096877195857685,96.67769463264727,19.19427603154189
Accuracy (%),156,77.21732268403785,81.88751605397282,19.984236161216717,0.0,96.32988091743276,79.92824307376527
