Metric,count,mean,median,std,min,max,trimmed_mean_5%
RMSE,156,3669.008055485693,1245.042967423437,7770.9238502670305,186.10625299580857,73106.01410044087,2425.5701235417614
MAE,156,3135.4375175741516,989.2503287014404,7051.463932781716,131.6783242588251,69332.15508589876,2032.6141569860797
NRMSE,156,0.26694360042740733,0.2245382776097718,0.1867886109463532,0.05148643684416671,1.6075028387449075,0.24606094611610743
MAPE (%),156,23.86835751610637,18.16394715004047,34.0633107063151,4.424997833177435,397.8708778872692,19.858303242533786
MdAPE (%),156,20.273003282369853,15.882350635280964,17.54136971381978,3.5266602692041946,170.7968490242197,18.31383965113075
sMAPE (%),156,22.58599350379275,18.845823560599214,14.748895831144472,4.514858151776184,98.98138383280265,21.10668541272812
Accuracy (%),156,78.34513947791446,81.83605284995954,15.140018041089359,0.0,95.57500216682257,80.1416967574662
