Ticker,Sector,RMSE,MAE,NRMSE,MAPE (%),MdAPE (%),sMAPE (%),Accuracy (%)
MMM,Industrials,2063.849637340902,1705.1812277488984,0.3253230828090953,27.024926340071843,39.597471053275825,22.45477771233159,72.97507365992816
ABT,Healthcare,607.028041570269,529.0567630962806,0.05831201167821991,4.937350091925114,4.770928589397828,4.954473802605457,95.06264990807489
MO,Consumer Staples,359.4774257896225,289.90912263781206,0.06812155122031882,5.615604981672559,3.9964146864159873,5.680582279959388,94.38439501832744
AEP,Utilities,971.180997142578,875.161006288864,0.20644976768474524,17.572636790257192,19.70750582025126,19.634976665392102,82.42736320974281
ADM,Consumer Staples,3467.5699008988636,2858.428384245136,0.1512505409098343,11.859109580126374,10.95975557348067,12.933436761312139,88.14089041987363
BA,Industrials,3782.9681278597786,3066.7518436321097,0.22255371972348376,16.081335567925375,17.134222084686115,18.08438523761147,83.91866443207462
BMY,Healthcare,731.0203788510527,624.485089429074,0.06275930450300932,5.251464481673416,5.120807865930937,5.443777904721788,94.74853551832658
CPB,Consumer Staples,409.2475280090889,346.95311507115326,0.1763237949199004,14.079185290778614,15.274531924811544,15.535752212757197,85.92081470922139
CAT,Industrials,2604.170921881641,2293.393634769689,0.16417670671300214,14.308930880300712,17.8718033186507,15.668980954207562,85.69106911969929
CVX,Energy,19925.934817431033,18542.94192219249,0.40796721709657746,36.116816998765394,36.81498332798485,44.971639787945485,63.883183001234606
CMS,Utilities,406.05060225379555,340.9669901809251,0.20823107807886945,16.328609722627988,17.122145743437635,18.282386942518865,83.67139027737201
KO,Consumer Staples,1117.8330460519815,979.6563734010548,0.09892327841167971,8.41412079307725,8.82569484950755,8.880885256013164,91.58587920692275
CL,Consumer Staples,511.582252308685,437.3470181330317,0.10609337459740464,8.923831159955913,10.706438178043943,9.491903445092891,91.07616884004409
COP,Energy,8004.748304730793,7407.210317925435,0.5613034362759132,47.22871120813048,46.419827660191885,63.15469177561549,52.77128879186952
ED,Utilities,743.015460592256,646.4404804450038,0.2025117090739318,16.270600196853955,17.214598432366852,18.10061523620657,83.72939980314604
CSX,Industrials,844.2056679003839,803.4725860714063,0.22940371410336527,21.60023598926641,22.573273482938475,24.410685544257902,78.39976401073359
CVS,Healthcare,13886.658493023322,12381.461089009721,0.15702317461043822,13.746525174260505,14.691021212017555,14.99073168707135,86.25347482573949
DE,Industrials,1988.1028580908774,1562.1889668773197,0.15873076711304424,13.524878313927543,9.171308939215555,12.441987844716836,86.47512168607246
DTE,Utilities,938.3184387602055,721.5978089015202,0.27308452816071155,17.25948892484485,13.014255214384912,19.266041476237945,82.74051107515515
ETN,Industrials,1305.5768138236554,1153.0010114639688,0.22256679403744534,19.252815230240387,22.0543791505703,21.803633402655876,80.74718476975961
EIX,Utilities,1158.9855943462574,1030.4486017151328,0.28916806246164134,23.31591410015731,21.920199138370254,27.02655479173114,76.68408589984269
ETR,Utilities,489.3920911122672,378.36623753398925,0.16569229999535048,11.305603998029403,9.592390767734337,12.3059146217065,88.6943960019706
EXC,Utilities,1125.0432035330625,689.84890071542,0.2096223595179919,11.773204353124761,6.512470215727452,11.761643975198172,88.22679564687525
XOM,Energy,29091.128798611266,26588.513237286686,0.3561248751176583,29.92591476269782,28.893546733577956,36.0174555740235,70.07408523730219
F,Consumer Discretionary,8153.942640750889,7152.09075618435,0.1906151118767304,16.46736987204754,17.010364050132807,18.03423952991193,83.53263012795246
GE,Industrials,6585.886682326316,5842.180323642456,0.5388991639249096,54.78022231939772,50.40153849888871,39.802382464611206,45.21977768060228
GD,Industrials,1739.869575799548,1360.0064578970905,0.1645889296944043,11.754275519905931,10.212270289121498,12.806150199974468,88.24572448009407
GIS,Consumer Staples,603.5987773570592,541.201687515445,0.12340504934516261,10.867725119427513,11.818313734116094,11.643279113263342,89.13227488057248
HAL,Energy,1555.903618866167,1447.2816919553627,0.27783993194038675,26.019984239195043,30.10922357149694,30.528242057059522,73.98001576080496
HIG,Financial ,1863.4266154226978,1760.3827598676057,0.30943650206288553,28.52315437920836,29.418401795210297,33.718651510763806,71.47684562079164
HSY,Consumer Staples,268.4029176304507,214.5860594263744,0.10101306179171694,8.330585667127737,6.352825310969129,8.111105732852844,91.66941433287226
HON,Industrials,902.4285186318241,753.5563902626094,0.098690782877496,7.904955436679854,6.503387776722577,8.363306042188565,92.09504456332014
IBM,Information Technology,3397.3413175032006,1658.731225477241,0.23029699820385044,29.98850064252044,5.7111660927876615,13.77818930761193,70.01149935747956
IP,Consumer Discretionary,801.9541060734246,504.5905738572606,0.1681245505395019,11.387842606657273,4.39843794420619,10.60438015749664,88.61215739334273
KMB,Consumer Staples,309.22374255735684,276.32487393943427,0.06172130589967202,5.613416984061715,5.790098671160864,5.699261041401256,94.38658301593829
KR,Consumer Staples,5208.2708850149465,3140.305773233884,0.15229752865708376,7.454965395952357,3.8315417569754775,8.193164727594535,92.54503460404764
LMT,Industrials,1235.623632160956,1102.5166058683649,0.07185947264675521,6.387571894733315,5.417933024820868,6.452520814215494,93.61242810526669
MRK,Healthcare,4614.6244467180995,4428.489194183294,0.30692547035038903,29.16242830138011,30.455153683230723,34.51051200943583,70.83757169861988
MSI,Information Technology,583.6583207748376,508.51696847024976,0.24288735779227538,19.66982420413675,22.714713722498985,22.441832849129845,80.33017579586325
NSC,Industrials,430.4949132010029,410.0664358910127,0.14235942896858553,13.336837151151059,12.932108430019909,14.371051754756225,86.66316284884894
NOC,Industrials,829.4484329670132,718.883587610689,0.08485405963856918,7.221047396018252,6.7122709968248495,7.491295359279604,92.77895260398175
OXY,Energy,2934.00505400965,2720.12233472938,0.4139981732763725,35.567219276059454,34.10544562512299,43.92186289560287,64.43278072394054
PEP,Consumer Staples,4607.088084401864,3768.15056493357,0.2047503704013982,15.776208326428485,9.576488567284263,17.73736771636916,84.22379167357151
PFE,Healthcare,5773.883054030613,4466.086667866425,0.32505112053316504,20.95867400147776,16.35645935309273,23.871115624252248,79.04132599852224
PPG,Materials,791.5447618498397,724.1570167602898,0.1819643130689286,18.37386514789059,15.165097917469803,18.640284598393123,81.6261348521094
PG,Consumer Staples,2107.4452829561437,1991.3085546596717,0.10253711297407395,9.593496374511174,8.844430917453428,10.13065970646238,90.40650362548882
PEG,Utilities,488.2569098525068,386.7438504173106,0.1980758254979744,14.515435323768482,15.614985924466222,14.828283711543552,85.48456467623151
RTX,Industrials,4575.74114892882,3996.377404920137,0.24983571656723028,20.435166343501315,19.121674783924654,23.366982033755924,79.56483365649868
SPGI,Financial ,1191.5304277390123,1055.96812803656,0.38424070549468303,32.16873101029428,36.12426616330808,39.9260966989942,67.83126898970572
SLB,Energy,2005.2559025312928,1747.7367238637555,0.24130636612891615,20.445849789725976,24.125879191155047,23.512933718508325,79.55415021027403
SO,Utilities,1381.6206361301333,1210.486944698865,0.20788754681464558,17.38356495460546,18.23147065500717,19.472068233735666,82.61643504539454
UNP,Industrials,903.2948095233397,860.3890687124401,0.14977529589178237,14.144712603734439,15.122987659244094,15.324822818216099,85.85528739626557
XEL,Utilities,547.159981909159,464.7685451640113,0.15781943522040917,12.590495667988424,12.596704277833387,13.726294260311631,87.40950433201158
SHW,Materials,454.42211193168123,412.4600505115279,0.08446821664963032,7.25857893286966,7.863007716345535,7.5437251074229685,92.74142106713035
CMI,Industrials,1509.6300971576277,1312.13299843254,0.17965370667114444,15.990251734752976,21.602650121097376,17.720039398679983,84.00974826524703
EMR,Industrials,524.0036575098479,428.2180989093814,0.12727803194312556,11.069624317630579,8.130762324284339,10.660526381626445,88.93037568236942
CLX,Consumer Staples,141.3219348143955,94.73866464106963,0.07842504706681215,5.477376077036506,2.8555198175689798,5.368872677786834,94.52262392296349
NEM,Materials,1126.4829092523416,808.5237677960802,0.3561438220842056,19.068016798487914,15.521156138893058,21.742441230078377,80.93198320151208
MCD,Consumer Discretionary,916.5282620725225,802.4550798844614,0.14856998898889962,12.64253824211796,11.06879889161609,13.744789854220741,87.35746175788204
LLY,Healthcare,4183.693028816533,3107.745311236605,0.5033256371815229,28.357577606630347,22.436600096834894,36.125458243427055,71.64242239336966
BAX,Healthcare,497.14759054506743,459.77681192724737,0.1541065066785703,14.428913810963426,15.199211896174033,14.503403145461178,85.57108618903658
