Ticker,Sector,ADF Statistic,ADF p-value,ADF Lags Used,ADF Observations Used,ADF CV 1%,ADF CV 5%,ADF CV 10%,KPSS Statistic,KPSS p-value,KPSS Lags Used,KPSS CV 10%,KPSS CV 5%,KPSS CV 2.5%,KPSS CV 1%,RMSE,MAE,MAPE (%),sMAPE (%),Accuracy (%)
DOV,Industrials,-1.856972516787587,0.3525652476131842,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.5246642691821473,0.01,6,0.347,0.463,0.574,0.739,298.19996468399626,277.0572273380181,13.6418,14.7368,86.3582
DTE,Utilities,-0.7646004523874708,0.8292999555644982,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6339455037511408,0.01,6,0.347,0.463,0.574,0.739,878.3271235828261,627.9548892942344,15.372,17.4781,84.628
DUK,Utilities,-3.911454712574388,0.0019521454559909333,3,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.23900903781087082,0.1,6,0.347,0.463,0.574,0.739,1001.2112560278761,893.2010770074729,12.3723,13.0588,87.6277
ECL,Materials,-0.6607708147802834,0.856650853985903,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.7557447790631517,0.01,6,0.347,0.463,0.574,0.739,1044.9381388137542,926.0805791972797,23.9827,28.0978,76.0173
EIX,Utilities,-0.4828514869157027,0.8953196945181547,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.662346424535872,0.01,4,0.347,0.463,0.574,0.739,1138.1809781058378,1005.6285477810135,23.0582,26.8456,76.9418
EMN,Materials,-1.323822906739106,0.6182040653467353,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.5722923958846518,0.01,6,0.347,0.463,0.574,0.739,277.3217914863947,211.21084036881683,8.4359,8.9739,91.5641
EMR,Industrials,-2.0935287145531123,0.2471246873313545,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,0.5376187136149861,0.03319398342004816,6,0.347,0.463,0.574,0.739,595.053544007596,529.7248443444154,12.4135,13.0779,87.5865
ES,Utilities,-0.025533717925122573,0.956368833405666,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.3797748751258114,0.01,6,0.347,0.463,0.574,0.739,941.905782815638,828.8269042444912,27.7468,33.2007,72.2532
ETN,Industrials,-0.1271568954515545,0.946665518992912,0,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.7381193172362484,0.01,6,0.347,0.463,0.574,0.739,986.1985519966653,807.4980012838352,13.7065,14.3167,86.2935
ETR,Utilities,-3.0271790145942323,0.03243300472148379,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.3412373992367164,0.01,4,0.347,0.463,0.574,0.739,496.88394657547826,394.8805633677523,12.1814,13.2119,87.8186
EXC,Utilities,-1.6035484334006456,0.48181074648323036,3,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.4334798686054984,0.01,6,0.347,0.463,0.574,0.739,3134.28034448016,2888.395422790568,55.0957,41.2175,44.9043
F,Consumer Discretionary,-2.331745549068595,0.1619336803000842,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.1758099916267413,0.1,5,0.347,0.463,0.574,0.739,9352.931938868876,7903.634656106164,19.418,20.0359,80.582
FDX,Industrials,0.004249945541315489,0.9588821455477857,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.7505401060154764,0.01,6,0.347,0.463,0.574,0.739,3940.8046975740585,3774.7533970427176,16.9056,18.5933,83.0944
FITB,Financial ,-0.8367958428970141,0.8080739620857177,7,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.1634872277539783,0.01,6,0.347,0.463,0.574,0.739,400.64140911568387,293.5388925615029,13.5915,11.9811,86.4085
GD,Industrials,-0.3895494873511319,0.9118290707815506,10,112,-3.4901313156261384,-2.8877122815688776,-2.5807296460459184,1.7405083208385708,0.01,6,0.347,0.463,0.574,0.739,1160.629823992822,927.8573942335481,7.8466,8.2213,92.1534
GE,Industrials,-0.2871014398856577,0.9273113919548398,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.6404168705769486,0.018962102674822852,6,0.347,0.463,0.574,0.739,9036.05215963842,8124.0180988998845,70.6009,47.6431,29.3991
GIS,Consumer Staples,-1.5562471087946155,0.505526218784191,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.724116123522238,0.01,6,0.347,0.463,0.574,0.739,482.94244732595797,410.80409293957734,8.3968,8.8904,91.6032
GL,Financial ,0.9450153535076043,0.993650546943718,3,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.7417366607248244,0.01,6,0.347,0.463,0.574,0.739,224.44708013747515,196.12858739982298,13.9969,15.3494,86.0031
GLW,Information Technology,0.12900030876419125,0.9679862057821892,6,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.657944715877457,0.01,6,0.347,0.463,0.574,0.739,1206.2572370081532,1137.0715326794345,31.663,38.1802,68.337
GPC,Consumer Discretionary,2.74007438737958,1.0,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.7765244699762122,0.01,6,0.347,0.463,0.574,0.739,1978.6363825438223,1814.842880338171,31.4439,38.4256,68.5561
GWW,Industrials,2.0073542469239567,0.9986824313726427,6,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.7229550436279562,0.01,6,0.347,0.463,0.574,0.739,1133.1489763370494,985.4405815560095,23.6808,27.855,76.3192
HAL,Energy,-2.9912124340371626,0.03572323770264074,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.8912829168907597,0.01,6,0.347,0.463,0.574,0.739,961.8858125569566,836.1704952007027,19.7288,17.76,80.2712
HAS,Consumer Discretionary,-1.233665820047783,0.6589485106851355,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,3.542052656969754,0.01,0,0.347,0.463,0.574,0.739,255.16242039686205,207.14726967494522,17.1558,15.743,82.8442
HD,Consumer Discretionary,0.3208642222729664,0.9782817334508286,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.6381647393694823,0.01,6,0.347,0.463,0.574,0.739,9641.381324522348,9140.721769570266,22.7207,25.8717,77.2793
HES,Energy,-1.815890793239463,0.372601381987667,0,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,0.3373108438617667,0.1,6,0.347,0.463,0.574,0.739,1042.0923182817794,930.9784861173291,37.3784,42.7875,62.6216
HIG,Financial ,-2.6406184853320154,0.08488942486900952,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.7698333892640555,0.01,5,0.347,0.463,0.574,0.739,1410.9806747793207,1144.8610192822744,17.2621,19.7245,82.7379
HON,Industrials,-1.684888452127918,0.4389147363769574,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.4939483377977838,0.01,6,0.347,0.463,0.574,0.739,988.8721030894075,760.5506756088432,7.9077,8.2653,92.0923
HPQ,Information Technology,-1.4468591988899802,0.5596166885176528,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.41443883617132804,0.07093153613304826,6,0.347,0.463,0.574,0.739,1237.010125053957,1074.8125310157504,7.5604,7.4316,92.4396
HSY,Consumer Staples,2.5393302958890143,0.9990614454678706,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6910425002252987,0.01,6,0.347,0.463,0.574,0.739,580.511712191242,494.7872008155647,18.3497,20.8141,81.6503
HUM,Healthcare,2.643957896417928,0.999081997855692,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.6848727725415984,0.01,6,0.347,0.463,0.574,0.739,8887.924166163004,7656.219981689155,27.3323,32.8592,72.6677
HWM,Industrials,-1.966253197503374,0.3015630301907569,9,36,-3.626651907578875,-2.9459512825788754,-2.6116707716049383,0.7013074358548849,0.013426596740465011,3,0.347,0.463,0.574,0.739,327.870983449628,313.3178630642811,15.7774,17.2458,84.2226
IBM,Information Technology,-0.5725497805274657,0.8770648033589266,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,0.6226474861544338,0.020577501258687837,6,0.347,0.463,0.574,0.739,4588.723509299815,3359.1509676199535,38.5495,21.4828,61.4505
IFF,Materials,0.26697572862917607,0.9757775743028377,6,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.2256055656733782,0.01,6,0.347,0.463,0.574,0.739,1502.8479708304706,1376.5263694281834,47.5397,65.9387,52.4603
INTC,Information Technology,-1.7223344595510715,0.41964337930015005,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.5758477660919599,0.01,6,0.347,0.463,0.574,0.739,5326.808893176929,4575.9288314218975,33.5704,27.1892,66.4296
IP,Consumer Discretionary,-2.470693347208554,0.12276873795723658,2,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.41963990577785276,0.06868969578540829,5,0.347,0.463,0.574,0.739,974.7782885559284,807.8294600484262,17.2373,15.4432,82.7627
IPG,Communication Services,-1.5225020105046896,0.5223520083906299,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.6398770552403883,0.01,6,0.347,0.463,0.574,0.739,307.9208485342513,258.8144920402648,10.4859,9.7348,89.5141
ITW,Industrials,-2.2208200244945475,0.1987759481548531,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.220996683466163,0.01,6,0.347,0.463,0.574,0.739,598.4002735237957,561.3498147844485,14.5755,15.5463,85.4245
JNJ,Healthcare,-0.8279135611484486,0.8107848643361837,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.8071267249955472,0.01,6,0.347,0.463,0.574,0.739,1387.7100983145929,1138.215955416938,5.1629,5.1404,94.8371
JPM,Financial ,0.9948250869178666,0.9942110460096202,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.449875953100743,0.01,6,0.347,0.463,0.574,0.739,25303.222911025416,20406.351522713936,32.2327,41.2944,67.7673
K,Consumer Staples,-1.859683526462743,0.3512583068661994,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.5450643568069202,0.01,6,0.347,0.463,0.574,0.739,221.50489702459618,173.8649124038742,5.0022,5.1015,94.9978
KEY,Financial ,-0.4122673341033911,0.9080303354501879,2,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,0.3617578669844176,0.09363885043775104,6,0.347,0.463,0.574,0.739,741.8019496493395,590.3845794733795,22.7918,27.4459,77.2082
KMB,Consumer Staples,-4.937490387762246,2.9464560073274513e-05,0,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.5937867336417786,0.01,5,0.347,0.463,0.574,0.739,403.100573937948,375.7867614461142,7.8096,7.9837,92.1904
KO,Consumer Staples,-1.1925532441624906,0.6767908866047923,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.4594415020697304,0.01,6,0.347,0.463,0.574,0.739,2341.5986416782966,2094.4089563912516,18.6785,20.4577,81.3215
KR,Consumer Staples,-0.5385568246148534,0.8842702632563841,13,105,-3.4942202045135513,-2.889485291005291,-2.5816762131519275,1.7848181136777348,0.01,6,0.347,0.463,0.574,0.739,2702.823517560734,2158.44551366697,5.7779,5.9425,94.2221
L,Financial ,-1.7058143169490938,0.4281192832219368,4,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.18383421682535,0.01,5,0.347,0.463,0.574,0.739,688.0932800351181,538.0810432181561,12.5608,13.9132,87.4392
LIN,Materials,0.11867712898151096,0.9673133753413303,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.455315993787376,0.01,6,0.347,0.463,0.574,0.739,2696.4284262078318,2617.837807389109,32.5246,27.8203,67.4754
LLY,Healthcare,2.1951033941506504,0.9988784518607524,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.5371739711374093,0.01,6,0.347,0.463,0.574,0.739,5326.014219686069,4035.9930491890327,34.6526,45.7033,65.3474
LMT,Industrials,0.5502791427121467,0.9863237740281711,6,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.746459301024904,0.01,6,0.347,0.463,0.574,0.739,1617.2241655875364,1394.7690666286294,7.8171,8.1862,92.1829
LOW,Consumer Discretionary,-0.6111347119109062,0.8684461364655314,13,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.7635184174986134,0.01,6,0.347,0.463,0.574,0.739,4109.676372170307,3678.1951202418254,15.6777,17.3265,84.3223
LUV,Industrials,-0.7391916241625837,0.8363352363308738,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.6616947791502155,0.01,6,0.347,0.463,0.574,0.739,2785.56063656587,2625.178347833182,60.6725,56.5388,39.3275
MAS,Industrials,-2.5877319790377165,0.09555941968311232,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,0.2905505583522336,0.1,6,0.347,0.463,0.574,0.739,259.09110103864526,226.08631029319307,11.2521,11.94,88.7479
MCD,Consumer Discretionary,-1.7633304936033136,0.3988129688723013,9,112,-3.4901313156261384,-2.8877122815688776,-2.5807296460459184,1.2913553308763135,0.01,6,0.347,0.463,0.574,0.739,800.297935312289,670.3323375882514,11.2425,11.4697,88.7575
MDT,Healthcare,-0.1603446657530389,0.9430863011719772,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.8102769932693736,0.01,6,0.347,0.463,0.574,0.739,2542.772579661559,2323.2723951010153,28.8383,24.7217,71.1617
MMC,Financial ,1.7854991006903587,0.9983198190407266,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.5256085301626672,0.01,6,0.347,0.463,0.574,0.739,469.54424709514774,378.7506778229487,6.5285,6.7236,93.4715
MMM,Industrials,-1.6826901385171862,0.44005237924815965,0,122,-3.4851223522012855,-2.88553750045158,-2.5795685622144586,1.534393878693088,0.01,6,0.347,0.463,0.574,0.739,1398.5215894218086,1228.153988026269,18.5496,16.631,81.4504
MO,Consumer Staples,-1.3483861041041805,0.6067554065813563,5,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.3537892358226606,0.01,6,0.347,0.463,0.574,0.739,307.80205055581985,246.72035085886458,4.7973,4.7927,95.2027
MRK,Healthcare,-1.217864611626555,0.665863984780845,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.1517472698408213,0.01,6,0.347,0.463,0.574,0.739,3938.6797578973546,3490.6338215750343,23.3603,26.779,76.6397
MRO,Energy,-1.5792815393166935,0.49399215370820215,10,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,0.5587745437903312,0.028429156803979453,6,0.347,0.463,0.574,0.739,386.89572192821043,318.028205463032,27.9317,23.2715,72.0683
MS,Financial ,2.3557704279660823,0.9989879509750778,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.2811639982164393,0.01,6,0.347,0.463,0.574,0.739,10647.2402894998,7935.732609842285,35.221,46.9545,64.779
MSFT,Information Technology,3.5885473000985617,1.0,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.5897195818693381,0.01,6,0.347,0.463,0.574,0.739,5805.1279437649555,4959.141042102927,8.0933,8.524,91.9067
MU,Information Technology,1.1182121140020718,0.9953690972475633,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6117064647398875,0.01,6,0.347,0.463,0.574,0.739,3619.296131128104,2938.878018314524,34.7754,43.5572,65.2246
NEE,Utilities,0.6103171679503071,0.9878671880901392,7,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.6396239699420827,0.01,6,0.347,0.463,0.574,0.739,1679.1747527160503,1457.2864503550738,23.6392,25.3463,76.3608
NEM,Materials,0.4566633057094247,0.983494659463322,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.5908735779948713,0.01,6,0.347,0.463,0.574,0.739,1230.2247234931904,938.2911191664188,21.0049,24.0033,78.9951
NKE,Consumer Discretionary,-0.09861359869984639,0.9495764494650178,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.7829107796720869,0.01,6,0.347,0.463,0.574,0.739,1570.8989736125752,1227.7252015678678,11.3055,11.1014,88.6945
NOC,Industrials,-1.6565884865988325,0.45360663958762043,8,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.2581401227606213,0.01,6,0.347,0.463,0.574,0.739,954.9426955050028,793.9170928088541,7.8506,8.2758,92.1494
