Ticker,Sector,RMSE,MAE,NRMSE,MAPE (%),MdAPE (%),sMAPE (%),Accuracy (%)
MMM,Industrials,7957.946550879948,6891.053169651558,1.2544051940226892,106.62119409903934,128.84394772705846,62.456271960904445,0.0
ABT,Healthcare,13862.253036843567,11635.570410559276,1.331628533798614,109.9977005076013,105.96012302963793,64.0416813097167,0.0
MO,Consumer Staples,434.19737083253153,365.2489591931299,0.08228110116212459,7.155112595103437,6.719622373439322,6.849615259809369,92.84488740489657
AEP,Utilities,848.5493681061828,752.9426455439251,0.18038122701122047,15.106330062072148,14.15879223802466,16.657020381160706,84.89366993792785
ADM,Consumer Staples,67927.62308075503,50714.89850454998,2.9629077501855967,233.65924052145596,148.23776200830116,84.04195009086715,0.0
BA,Industrials,10060.456659785072,9154.75827594977,0.5918611989519394,49.94631060803792,51.884418885081196,70.43138592068294,50.05368939196208
BMY,Healthcare,9374.553107485825,7837.682792806918,0.8048208368377251,66.9955315182609,63.252471689844825,46.15205485926263,33.004468481739096
CPB,Consumer Staples,210.52057962087872,187.19675377915843,0.09070253322743588,7.932292764368919,6.3829980505387445,8.184154038911021,92.06770723563108
CAT,Industrials,11456.629667152794,8576.695274813153,0.7222689236636483,54.09012833149358,33.39782018218483,37.39862125178224,45.90987166850642
CVX,Energy,20146.41798735224,17189.043241401287,0.41248142965792234,33.83726155703099,34.69222333056297,43.3979152182552,66.16273844296902
CMS,Utilities,287.96990049701395,254.6057958548218,0.14767687204975072,12.768825968944931,11.033739807518222,13.872373220510974,87.23117403105508
KO,Consumer Staples,698.105122012306,596.5283673847929,0.06177921433737217,5.271629546069273,4.17973301446674,5.224860547088087,94.72837045393072
CL,Consumer Staples,240.3034996293444,191.647248715281,0.049834819500071445,4.014552688688297,3.45046311980464,3.913148783308572,95.9854473113117
COP,Energy,11155.71482762396,10668.221922157967,0.7822533362053129,70.23654527485314,74.65852829259791,110.93404290440267,29.763454725146858
ED,Utilities,655.560222715885,597.5476185733736,0.1786754490912741,15.354997444900869,15.970651325294696,16.836112723566533,84.64500255509913
CSX,Industrials,3427.6515174392666,2679.438775939965,0.9314270427824097,72.66082376539768,62.08745203513283,46.74572828987196,27.33917623460232
CVS,Healthcare,12083.73082397808,11138.666410772214,0.1366365980752183,12.494867271385191,12.18169926692058,13.444765158705382,87.50513272861481
DE,Industrials,9399.407427362845,6747.446540791579,0.7504516908074134,58.01510055861879,22.109082337015202,37.28477521219297,41.98489944138121
DTE,Utilities,903.0435287073828,659.1046691932833,0.2628182563176316,15.744486638047015,14.236421124473509,17.51081918528054,84.25551336195298
ETN,Industrials,1134.6571293506179,931.2672749834377,0.1934294458490653,15.497159665474387,15.228046069770043,17.422633708225955,84.50284033452562
EIX,Utilities,748.9080960865456,670.712144241921,0.18685331738686284,15.899127477013893,16.779125730032153,17.676514336034387,84.10087252298611
ETR,Utilities,486.99888068921877,362.8761584537423,0.16488203651424985,10.868576394539817,11.745728559861988,11.924158039839904,89.13142360546018
EXC,Utilities,2116.368297732576,1822.0805378904074,0.3943298486552219,31.931378363042697,27.891252655167825,37.84933711527375,68.0686216369573
XOM,Energy,30064.63242062127,25187.477744279367,0.3680422145311585,28.63804527147788,25.500829918949254,35.27557947492447,71.36195472852212
F,Consumer Discretionary,14929.902977836982,11776.610960690687,0.3490170647272365,26.712366433381174,21.713763230156673,33.85365470046542,73.28763356661882
GE,Industrials,3060.01998618071,2617.6977073362755,0.2503903106276664,22.48029769544228,22.306275984113267,19.9399693792446,77.51970230455771
GD,Industrials,879.7154642570944,668.2677271490863,0.08321970147167668,5.852257083115839,4.115477849122998,6.021280304574113,94.14774291688416
GIS,Consumer Staples,1377.8186211648172,1301.072178728714,0.2816933720078544,26.54793367675911,27.404601359344,31.227602150383802,73.45206632324089
HAL,Energy,8163.370453493831,6021.018423397834,1.4577447238381829,107.75229217448835,59.3278870023419,57.56150142240182,0.0
HIG,Financial ,1273.6044342058394,1070.3585000334842,0.21149193527164376,16.80006275891695,17.552004696527682,18.972143014342002,83.19993724108305
HSY,Consumer Staples,293.5732709144422,243.51249671053878,0.11048588896528685,8.989669053246091,8.166757213135153,9.596476512802345,91.01033094675391
HON,Industrials,2147.989428215289,1889.499369230132,0.23490698033850474,20.00586208001811,19.778443000901106,22.91522994014792,79.99413791998188
IBM,Information Technology,9274.02506159384,8557.371029464808,0.6286622194681293,70.60524275119691,60.51245162362291,82.80619561521253,29.39475724880309
IP,Consumer Discretionary,1692.2593295740362,1458.4267475501601,0.35477134791908493,29.850703016298898,26.734969745785932,34.06978179760221,70.1492969837011
KMB,Consumer Staples,799.1450714080793,758.073957692403,0.15950999429302978,15.194731032642753,16.001801462437516,16.590560317731494,84.80526896735725
