Ticker,Sector,RMSE,MAE,NRMSE,MAPE (%),MdAPE (%),sMAPE (%),Accuracy (%)
AAPL,Information Technology,29899.155941742087,24166.076644296245,0.33056187089748507,25.078777701535497,27.669754991736106,29.565374357666467,74.9212222984645
ABT,Healthcare,1097.6519789192735,820.0427856720278,0.10718210906349705,7.883023448880152,5.5076967689747205,8.198173176979846,92.11697655111985
ADM,Consumer Staples,7168.049680130372,6099.79174182103,0.3334286761619859,26.888409395271896,33.37711269779711,32.72825274956335,73.11159060472811
ADP,Industrials,144.08428742945924,118.41850245684059,0.034178832771007486,2.7881190713898576,2.6233580543515953,2.7725668343426144,97.21188092861014
ADSK,Information Technology,910.028588797113,689.1481754778556,0.7422745422488684,48.651751813736354,39.66603799708366,35.916881433054485,51.348248186263646
AEE,Utilities,436.66806842909807,355.2718565100203,0.2481068570619876,18.37019633297827,19.67185314527632,21.054410707895066,81.62980366702173
AEP,Utilities,549.7098033534439,437.76562630173663,0.12223107272217633,9.62321483084856,6.337004125748223,9.682866629026677,90.37678516915145
AIG,Financial ,5477.576749884033,4118.230610945099,0.4958429211445662,44.654628870254825,31.824832106532668,34.66205693592312,55.345371129745175
ALL,Financial ,2395.993038377218,1974.4977233115515,0.18385459164957163,14.127229434881801,14.395536155537858,15.363863214404057,85.8727705651182
AMAT,Information Technology,2212.1961238308913,2033.332918534882,0.3443106807518898,32.17778982199956,37.81700216424031,39.31318510669009,67.82221017800043
AMD,Information Technology,4734.038865338363,4181.807997912519,0.8833810161109089,79.99693338259853,91.6135423930977,142.83898624048243,20.003066617401473
AMGN,Healthcare,1417.8627248118662,1065.2311154704958,0.21314833505890962,13.884908132739838,9.890404941744926,15.59967185329195,86.11509186726016
APD,Materials,534.8378974807264,447.7554025068501,0.18244512961989648,14.87305639213533,16.09553827001265,16.458242867319107,85.12694360786467
AVY,Industrials,527.0563670824024,474.66009447527455,0.25074042201826935,22.11023333717003,24.956220439661514,25.4290983196525,77.88976666282997
AXP,Financial ,2083.88369656438,1481.8365444467263,0.14567519724322825,13.599693421578168,3.932451089402974,11.766970805511733,86.40030657842183
BA,Industrials,10514.176968092572,10180.181835156483,0.6233948160851752,62.49824033765361,58.218929474808036,46.43114464504808,37.50175966234639
BAC,Financial ,8066.376487943191,6453.52584710181,0.2657084290118979,24.443071253209094,12.262294456764158,20.147869106397685,75.5569287467909
BAX,Healthcare,835595566966.6764,167119210291.04837,281155978.1179938,6070439007.5877905,82.68495805435683,104.93888467121224,0.0
