Sector,Metric,count,mean,median,std,min,max,trimmed_mean_5%
Communication Services,RMSE,7,4665.633493677324,2837.0789820785217,4260.034012107132,596.07747174805,12797.521493921698,4665.633493677323
Communication Services,MAE,7,4265.484720076093,2286.680156174036,4241.531404035642,570.6002768270873,12647.526883429653,4265.484720076093
Communication Services,NRMSE,7,0.4548641174118009,0.28970173787180314,0.5855879122194817,0.041241800928706225,1.7416721057510758,0.4548641174118009
Communication Services,MAPE (%),7,38.66662897902723,27.402136676703886,46.502320108632325,3.2061423596639127,139.57335448711873,38.66662897902724
Communication Services,MdAPE (%),7,36.798504807715766,23.10973551162622,45.42258625186985,3.127784141108552,135.42472388381802,36.798504807715766
Communication Services,sMAPE (%),7,28.65922272925056,25.68791484304786,23.50952800578043,3.2874319779096757,74.579145402328,28.659222729250555
Communication Services,Accuracy (%),7,66.98670737627545,72.59786332329611,32.482529451285885,0.0,96.79385764033609,66.98670737627546
Consumer Discretionary,RMSE,23,11456.98146048764,2842.718876182232,22042.07781903961,431.9613751946467,99596.12139481884,7784.8805152953455
Consumer Discretionary,MAE,23,9462.127821390788,2229.6793416173,18414.788287857307,347.3096922178295,83579.9268145893,6366.747780246713
Consumer Discretionary,NRMSE,23,0.8119812730685503,0.3660220999243829,1.1198364243112884,0.12298471318047215,5.542674893152515,0.6195195082973176
Consumer Discretionary,MAPE (%),23,63.997011773658244,33.7287804047229,77.54879419178864,10.130013930041851,377.07751703621517,51.65351142037536
Consumer Discretionary,MdAPE (%),23,54.09598689634923,28.652942259748187,51.54281260361734,10.30556062196394,224.75243178680807,48.05474791463145
Consumer Discretionary,sMAPE (%),23,50.69215922515662,35.34754428580968,47.88883265140173,10.834302587692246,199.67224891826027,45.49586241298332
Consumer Discretionary,Accuracy (%),23,50.38378517744298,66.2712195952771,33.08200249849698,0.0,89.86998606995814,50.90271776243954
Consumer Staples,RMSE,22,7036.135807119546,917.7025699348292,14964.857066428336,149.8347725165663,67927.62308075503,4335.876495167922
Consumer Staples,MAE,22,5633.810444195759,830.737628905472,11330.499991817183,131.17688645642306,50714.89850454998,3654.8877190650164
Consumer Staples,NRMSE,22,0.3564331441944877,0.1358193886700348,0.6206771937748334,0.04716598095902605,2.9629077501855967,0.24157277205670535
Consumer Staples,MAPE (%),22,29.632099383106663,11.870238622534714,49.22471333693125,3.90452159395446,233.65924052145596,20.717121215646813
Consumer Staples,MdAPE (%),22,25.19871416342024,12.203720346077773,33.21131640176615,3.427752071050743,148.23776200830116,20.13530987579467
Consumer Staples,sMAPE (%),22,22.748102760496106,11.37239867645272,25.174008883378335,3.913148783308572,95.88103734240804,20.033203730259885
Consumer Staples,Accuracy (%),22,76.44332064059589,88.12976137746529,25.257767834006792,0.0,96.09547840604554,79.28287878435319
Energy,RMSE,12,9800.923416040303,4449.39892761625,10019.313116747493,884.9633783351205,30064.63242062127,9800.923416040301
Energy,MAE,12,8624.16325180568,3848.3832172495904,8963.067677731444,825.468685104458,25217.924754937794,8624.16325180568
Energy,NRMSE,12,0.7680317013533826,0.7284554599133688,0.47528300889277936,0.322626094908903,1.9048188782015933,0.7680317013533826
Energy,MAPE (%),12,64.04849560277925,70.34542873435586,33.53248887116005,28.42844061201984,134.25405168737643,64.04849560277925
Energy,MdAPE (%),12,57.33981077889854,65.90102930053244,26.475763708848472,14.860552325196302,98.58732053429296,57.339810778898546
Energy,sMAPE (%),12,75.52735115762495,62.104288751322166,39.768775280803574,22.95591851561878,139.51915239272822,75.52735115762495
Energy,Accuracy (%),12,39.45203305237616,29.65457126564413,26.913735755305225,0.0,71.57155938798016,39.45203305237615
Financial ,RMSE,38,4936.937021710267,2268.842195428907,7032.666219879563,85.90152869193277,29995.086589490038,4375.628297411338
Financial ,MAE,38,4096.043086427601,1953.3378864232855,5931.100292887154,65.35099135164306,25485.82271446439,3613.846210512022
Financial ,NRMSE,38,0.44228287434007624,0.34007460066799844,0.48781955740512545,0.0302771234640626,3.0427250324191024,0.38149297413999245
Financial ,MAPE (%),38,34.858140339669056,27.82661214221413,37.48434104319072,2.3370305606181017,237.37051762803904,30.136160686632422
Financial ,MdAPE (%),38,33.36640012731018,26.301199635896047,30.56066107967219,2.07892948842894,184.12331901216663,30.047804342699763
Financial ,sMAPE (%),38,33.468695967291545,30.8932411298589,19.60061864917241,2.3779591169928422,91.44944948876137,32.72175105975903
Financial ,Accuracy (%),38,68.75687328212145,72.17338785778587,19.948181587467904,0.0,97.6629694393819,69.86383931336758
Healthcare,RMSE,30,13547.600224035845,6509.181065319159,33230.0024407965,602.9247329337147,185582.14893762235,7865.819037518546
Healthcare,MAE,30,10433.756614225851,5182.967658614471,22802.231824774255,486.04637435209816,127040.44186834796,6624.507506574121
Healthcare,NRMSE,30,1.7825805963884795,0.34569537940592654,4.68623770113247,0.08474685920160092,24.419890179776278,1.0347421733098756
Healthcare,MAPE (%),30,138.80270767747388,27.305650955956196,347.6806330347445,6.309621301859051,1789.1977093259986,84.59192498915563
Healthcare,MdAPE (%),30,102.65513034970364,25.111739230842154,219.52374764860633,5.366902171144428,1111.9478943830657,70.0835397834607
