Ticker,Sector,ADF Statistic,ADF p-value,ADF Lags Used,ADF Observations Used,ADF CV 1%,ADF CV 5%,ADF CV 10%,KPSS Statistic,KPSS p-value,KPSS Lags Used,KPSS CV 10%,KPSS CV 5%,KPSS CV 2.5%,KPSS CV 1%,Val RMSE,Val MAE,Val MAPE (%),Val sMAPE (%),Val Accuracy (%),RMSE,MAE,MAPE (%),sMAPE (%),Accuracy (%),Train N,Val N,Test N
IPG,Communication Services,-1.5225020105046896,0.5223520083906299,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.6398770552403883,0.01,6,0.347,0.463,0.574,0.739,365.7076608991059,277.8954183311364,11.3404,12.4945,88.6596,679.565854611992,642.2477456676615,24.0131,27.7011,75.9869,85,18,19
ITW,Industrials,-2.2208200244945475,0.1987759481548531,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.220996683466163,0.01,6,0.347,0.463,0.574,0.739,321.9223549190553,262.8668422421842,7.7809,7.8246,92.2191,833.9031172426061,813.5902736416771,20.7702,23.281,79.2298,85,18,19
JNJ,Healthcare,-0.8279135611484486,0.8107848643361837,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.8071267249955472,0.01,6,0.347,0.463,0.574,0.739,1960.8496827906267,1699.4129526221354,8.3689,8.8558,91.6311,1670.969420352235,1342.0064069356506,5.8602,6.0437,94.1398,85,18,19
JPM,Financial ,0.9948250869178666,0.9942110460096202,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.449875953100743,0.01,6,0.347,0.463,0.574,0.739,6673.259641947441,5741.795575283004,17.2861,19.471,82.7139,24250.787814348005,18847.937176559633,30.5563,39.9311,69.4437,85,18,19
K,Consumer Staples,-1.859683526462743,0.3512583068661994,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.5450643568069202,0.01,6,0.347,0.463,0.574,0.739,100.01297686205933,87.35940894891513,2.6353,2.6246,97.3647,237.57626066678895,209.42949291618248,6.1021,6.1196,93.8979,85,18,19
KEY,Financial ,-0.4122673341033911,0.9080303354501879,2,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,0.3617578669844176,0.09363885043775104,6,0.347,0.463,0.574,0.739,620.404642361816,590.943708924932,33.8314,41.41,66.1686,636.5743183488554,498.2569011492171,20.1152,23.7548,79.8848,85,18,19
KMB,Consumer Staples,-4.937490387762246,2.9464560073274513e-05,0,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.5937867336417786,0.01,5,0.347,0.463,0.574,0.739,123.3710579137346,80.81854145326517,1.7095,1.7333,98.2905,338.4651709581592,314.7313914325262,6.3656,6.5354,93.6344,85,18,19
KO,Consumer Staples,-1.1925532441624906,0.6767908866047923,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.4594415020697304,0.01,6,0.347,0.463,0.574,0.739,2334.6624194572396,2101.4816021151123,24.9798,21.4705,75.0202,3001.8763672348136,2844.1629078616907,25.5278,29.6133,74.4722,85,18,19
KR,Consumer Staples,-0.5385568246148534,0.8842702632563841,13,105,-3.4942202045135513,-2.889485291005291,-2.5816762131519275,1.7848181136777348,0.01,6,0.347,0.463,0.574,0.739,4504.648674880278,3471.2055775951853,10.4444,11.3196,89.5556,3024.2094814054003,2369.7258956010146,6.1274,6.4146,93.8726,81,18,19
L,Financial ,-1.7058143169490938,0.4281192832219368,4,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.18383421682535,0.01,5,0.347,0.463,0.574,0.739,211.50585531951478,163.78538793556407,4.5419,4.6924,95.4581,570.4338364163453,439.75755035632346,10.5417,11.4669,89.4583,84,18,19
LIN,Materials,0.11867712898151096,0.9673133753413303,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.455315993787376,0.01,6,0.347,0.463,0.574,0.739,2957.005108339253,2183.647051443464,36.8736,51.4527,63.1264,535.7604291027403,435.4301135058284,5.2989,5.3349,94.7011,85,18,19
LLY,Healthcare,2.1951033941506504,0.9988784518607524,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.5371739711374093,0.01,6,0.347,0.463,0.574,0.739,550.4715304759654,441.9853189349185,7.5696,8.0217,92.4304,4261.304941296342,3382.3588080800314,33.049,41.8453,66.951,85,18,19
LMT,Industrials,0.5502791427121467,0.9863237740281711,6,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.746459301024904,0.01,6,0.347,0.463,0.574,0.739,3214.2605499607853,2759.6292201698147,18.7434,21.3287,81.2566,1060.6630761825736,837.0001404643108,5.1031,4.9315,94.8969,85,18,19
LOW,Consumer Discretionary,-0.6111347119109062,0.8684461364655314,13,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.7635184174986134,0.01,6,0.347,0.463,0.574,0.739,1712.2625648204362,983.2476611756829,4.8841,5.1666,95.1159,9137.178464154229,7080.389810845424,32.5467,25.8197,67.4533,85,18,19
LUV,Industrials,-0.7391916241625837,0.8363352363308738,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.6616947791502155,0.01,6,0.347,0.463,0.574,0.739,1429.2995013717268,665.9892773745752,40.9406,17.2544,59.0594,4980.086579335933,4611.138100089813,74.2942,126.921,25.7058,85,18,19
MAS,Industrials,-2.5877319790377165,0.09555941968311232,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,0.2905505583522336,0.1,6,0.347,0.463,0.574,0.739,311.9865775484816,269.0388322627953,15.7987,16.1199,84.2013,206.48030826541986,171.58406005216676,8.2907,8.8066,91.7093,85,18,19
MCD,Consumer Discretionary,-1.7633304936033136,0.3988129688723013,9,112,-3.4901313156261384,-2.8877122815688776,-2.5807296460459184,1.2913553308763135,0.01,6,0.347,0.463,0.574,0.739,1021.0435550817554,862.2450814779086,17.3357,15.2478,82.6643,1924.457300015808,1754.4210717150372,28.0742,33.6671,71.9258,85,18,19
MDT,Healthcare,-0.1603446657530389,0.9430863011719772,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.8102769932693736,0.01,6,0.347,0.463,0.574,0.739,6197.701576192262,5700.612747658811,78.3982,53.78,21.6018,1681.7800098502464,1588.5911085402868,19.5479,21.9052,80.4521,85,18,19
MMC,Financial ,1.7854991006903587,0.9983198190407266,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.5256085301626672,0.01,6,0.347,0.463,0.574,0.739,483.7607806445611,387.21340642636017,9.544,10.2615,90.456,1157.0733935063918,1057.0512540430202,18.1837,20.2272,81.8163,85,18,19
MMM,Industrials,-1.6826901385171862,0.44005237924815965,0,122,-3.4851223522012855,-2.88553750045158,-2.5795685622144586,1.534393878693088,0.01,6,0.347,0.463,0.574,0.739,523.7795487959958,462.7929927167514,5.7343,5.9367,94.2657,1348.612585133081,1188.1113335711907,17.6292,16.1104,82.3708,85,18,19
MO,Consumer Staples,-1.3483861041041805,0.6067554065813563,5,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.3537892358226606,0.01,6,0.347,0.463,0.574,0.739,399.1006191486585,308.46080900832686,5.9821,6.2361,94.0179,369.59838736332944,271.4515704153001,5.5488,5.2827,94.4512,85,18,19
MRK,Healthcare,-1.217864611626555,0.665863984780845,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.1517472698408213,0.01,6,0.347,0.463,0.574,0.739,1392.3948074056293,1127.102334281099,10.0419,10.8229,89.9581,5190.552057045524,4931.8905234102585,32.993,40.1055,67.007,85,18,19
MRO,Energy,-1.5792815393166935,0.49399215370820215,10,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,0.5587745437903312,0.028429156803979453,6,0.347,0.463,0.574,0.739,432.7789147698567,387.8293672361823,33.1824,38.0482,66.8176,858.14488537948,799.4624468848592,47.905,64.8306,52.095,85,18,16
MS,Financial ,2.3557704279660823,0.9989879509750778,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.2811639982164393,0.01,6,0.347,0.463,0.574,0.739,2623.0570696964783,2358.975711252329,23.9147,27.6681,76.0853,8718.331984858778,6015.024096045599,27.1093,35.1362,72.8907,85,18,19
MSFT,Information Technology,3.5885473000985617,1.0,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.5897195818693381,0.01,6,0.347,0.463,0.574,0.739,8353.737358786757,7021.715576606901,21.8017,25.3512,78.1983,5921.175854169178,5356.237971255863,9.1615,9.6532,90.8385,85,18,19
MU,Information Technology,1.1182121140020718,0.9953690972475633,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6117064647398875,0.01,6,0.347,0.463,0.574,0.739,2912.957004637979,2497.4487017665556,39.7084,52.3036,60.2916,1912.0903561384534,1675.099719636759,26.6279,26.8256,73.3721,85,18,19
NEE,Utilities,0.6103171679503071,0.9878671880901392,7,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.6396239699420827,0.01,6,0.347,0.463,0.574,0.739,390.82000080121065,304.5276888381412,6.8483,6.9692,93.1517,1935.0841447318737,1671.9448461879842,27.1958,31.9164,72.8042,85,18,19
NEM,Materials,0.4566633057094247,0.983494659463322,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.5908735779948713,0.01,6,0.347,0.463,0.574,0.739,378.4116812806231,319.9079811179469,15.306,14.7507,84.694,812.2548411648999,610.9976115182499,15.8325,16.3658,84.1675,85,18,19
NKE,Consumer Discretionary,-0.09861359869984639,0.9495764494650178,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.7829107796720869,0.01,6,0.347,0.463,0.574,0.739,1207.3796387575615,937.4629233967092,10.3036,10.4624,89.6964,5637.002486403528,5405.76435667635,44.2766,58.2223,55.7234,85,18,19
NOC,Industrials,-1.6565884865988325,0.45360663958762043,8,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.2581401227606213,0.01,6,0.347,0.463,0.574,0.739,1815.8306737019186,1497.0624217874572,18.3952,21.0815,81.6048,823.7834724931125,673.7003018045611,6.7472,7.0486,93.2528,85,18,19
NSC,Industrials,-1.637615094713068,0.4635072450875348,0,122,-3.4851223522012855,-2.88553750045158,-2.5795685622144586,1.6453530576469615,0.01,6,0.347,0.463,0.574,0.739,246.97575382242348,203.73656259007913,7.5864,7.7791,92.4136,567.2813480583036,533.6599233919825,17.4901,19.3634,82.5099,85,18,19
NTRS,Financial ,0.17657880149511723,0.9709169489761316,9,112,-3.4901313156261384,-2.8877122815688776,-2.5807296460459184,1.2546826525673278,0.01,6,0.347,0.463,0.574,0.739,331.19174189260895,286.97220030687015,17.5333,19.7713,82.4667,1688.5552342767814,1357.0641088413083,43.0023,59.8018,56.9977,85,18,19
NUE,Materials,-0.9224664124007598,0.78048390627134,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.591367822073883,0.01,6,0.347,0.463,0.574,0.739,1479.7482845383981,1256.4744692519382,22.0322,25.7215,77.9678,3560.4575898335033,3237.4685576140446,35.2818,44.025,64.7182,85,18,19
OMC,Communication Services,-2.4539204972595376,0.12709216481672503,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6212389933121758,0.01,6,0.347,0.463,0.574,0.739,345.71363234217796,191.79842637670245,5.913,5.3312,94.087,951.933036406893,854.3766556745476,22.7547,26.4326,77.2453,85,18,19
ORCL,Information Technology,0.5765049292127822,0.9870219693384368,8,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.796928150060524,0.01,6,0.347,0.463,0.574,0.739,628.4432230925812,552.708006961419,5.6837,5.9027,94.3163,2175.776093962478,1722.2766275196695,12.8096,14.1973,87.1904,85,18,19
OXY,Energy,-2.5700589430570284,0.09934470684014413,0,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,0.9872205113826292,0.01,6,0.347,0.463,0.574,0.739,1377.251469583994,1099.4102534894894,25.0902,30.2326,74.9098,3794.3615776294514,3555.2537783576263,48.0845,64.5312,51.9155,85,18,19
PCAR,Industrials,-1.5746460319263356,0.4963158797198236,0,122,-3.4851223522012855,-2.88553750045158,-2.5795685622144586,1.5783720625669198,0.01,6,0.347,0.463,0.574,0.739,1154.128954544478,973.1960657323556,18.1651,19.2387,81.8349,2399.716904238978,2172.6919938709484,27.6092,32.4898,72.3908,85,18,19
PEG,Utilities,-2.029232322084376,0.27390462304903995,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,0.5650945866310496,0.027005723731745576,6,0.347,0.463,0.574,0.739,229.42164657588054,209.65025405888355,8.9364,8.782,91.0636,490.7611404511128,379.06473870683,13.6985,14.601,86.3015,85,18,19
PEP,Consumer Staples,-0.10814938626038195,0.9486207491688531,8,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.7226473754294735,0.01,6,0.347,0.463,0.574,0.739,1201.9929338469728,890.6560489016272,5.1136,5.3405,94.8864,5298.328953870554,4800.3104468334695,21.2348,24.1492,78.7652,85,18,19
PFE,Healthcare,-2.379786996722324,0.1475228339876012,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.244507419023947,0.01,6,0.347,0.463,0.574,0.739,1424.2066378727645,832.872464306437,7.6519,6.8145,92.3481,9280.349946898425,7868.680976877631,39.2725,51.2357,60.7275,85,18,19
PG,Consumer Staples,-1.924534733324019,0.32060866769566343,8,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.3062773348798165,0.01,6,0.347,0.463,0.574,0.739,2523.098404962346,2184.433750789487,12.5406,13.6504,87.4594,523.9807980171571,401.2715742836709,1.9371,1.9504,98.0629,85,18,19
PH,Industrials,0.5423548369617258,0.9861051441399201,10,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.7080503727890446,0.01,6,0.347,0.463,0.574,0.739,690.3859695099214,611.6230541820527,17.4023,19.5252,82.5977,924.9105973359517,790.1076126467854,16.5369,18.437,83.4631,85,18,19
PHM,Consumer Discretionary,-1.3282876356751212,0.6161333948902586,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.8693676795158298,0.01,6,0.347,0.463,0.574,0.739,657.0068284395113,578.6505809926184,23.1332,27.0032,76.8668,1219.192470107246,1117.104044647795,27.1037,32.0528,72.8963,85,18,19
PKI,Healthcare,-2.7129404556793695,0.07182564890901737,12,107,-3.492995948509562,-2.888954648057252,-2.58139291903223,1.2184956890917022,0.01,6,0.347,0.463,0.574,0.739,147.5208109205304,113.91446854127928,15.5363,17.263,84.4637,285.9473548807182,263.443261880894,27.245,27.8379,72.755,85,18,16
PNC,Financial ,1.4509057246728552,0.9973335618296053,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.6083122831338772,0.01,6,0.347,0.463,0.574,0.739,833.5626000004422,711.4396826330992,14.2689,15.7538,85.7311,2577.9404741277585,2148.344158927926,28.0318,34.1732,71.9682,85,18,19
PNW,Utilities,-1.3860334689948066,0.5889532322867181,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.7567342092883962,0.01,3,0.347,0.463,0.574,0.739,54.11556585768327,40.83463435005146,4.324,4.4166,95.676,251.0299210485786,203.82167584072604,17.0401,19.3178,82.9599,85,18,19
PPG,Materials,-1.2622426772766466,0.6462645368013014,6,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.6731878862905125,0.01,6,0.347,0.463,0.574,0.739,237.00357301476146,169.79566926683194,4.7149,4.6928,95.2851,898.2110689934088,859.5501447432697,21.2297,22.5829,78.7703,85,18,19
PPL,Utilities,-1.9773886145835218,0.2965745480657789,10,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.0391194738885892,0.01,5,0.347,0.463,0.574,0.739,283.49958354619014,205.12266375423184,12.9818,11.4149,87.0182,609.1647163457636,530.0170070321406,25.4093,29.9989,74.5907,85,18,19
QCOM,Information Technology,0.2857721898831946,0.9766822235234641,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.7132459359214491,0.01,6,0.347,0.463,0.574,0.739,1815.5356826492716,1305.4078236150385,19.9421,23.4096,80.0579,1590.3791656595972,1271.054930130749,12.7431,13.8376,87.2569,85,18,19
ROK,Industrials,-5.307502117701201,5.283086582310058e-06,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,0.36804559238595114,0.09092862397157278,5,0.347,0.463,0.574,0.739,133.93340431421942,120.2973373417059,7.3288,7.6176,92.6712,471.3952661499512,424.1590402003346,20.3214,23.038,79.6786,85,18,19
RTX,Industrials,-0.09624060634044025,0.949811698650171,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.6720371556847773,0.01,6,0.347,0.463,0.574,0.739,2382.8593383991283,1913.0972565570967,12.7569,13.3966,87.2431,4528.062203540101,4005.3169733868854,21.294,24.4149,78.706,85,18,19
SHW,Materials,1.347132855268933,0.9968602273806454,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6826352964367879,0.01,6,0.347,0.463,0.574,0.739,1129.747378517615,985.8231313606973,22.4623,26.2759,77.5377,789.1451076475937,711.2609762976781,12.5941,13.6169,87.4059,85,18,19
SLB,Energy,-1.592302631929489,0.4874590032250481,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.2342441979884653,0.01,6,0.347,0.463,0.574,0.739,1761.9628449089957,1636.99108603754,21.0593,23.6416,78.9407,3279.486056068173,2984.005766165851,37.4351,47.4232,62.5649,85,18,19
SNA,Industrials,2.0998928574803544,0.9987894890444787,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.7608572811433603,0.01,6,0.347,0.463,0.574,0.739,77.92894970241318,70.59221407237811,7.6317,7.9766,92.3683,223.00085030864486,208.20502966943184,17.5298,19.426,82.4702,85,18,19
SO,Utilities,-0.05959321937111379,0.9533174211232256,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.697904718825336,0.01,6,0.347,0.463,0.574,0.739,1350.1163056246044,1259.992065628073,22.4425,25.7222,77.5575,1807.5898902662182,1658.6650736695276,24.4713,28.3944,75.5287,85,18,19
STT,Financial ,0.043681792956780846,0.9619988712457439,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.5431359401505138,0.01,6,0.347,0.463,0.574,0.739,541.8340510540111,480.826963976462,15.1247,16.6937,84.8753,1898.8666795486247,1502.2829469285543,30.5208,39.3137,69.4792,85,18,19
SWK,Industrials,-0.44206711330364795,0.9028346132570015,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.7233764550967146,0.01,6,0.347,0.463,0.574,0.739,707.026418667582,628.484923396659,18.0712,20.3021,81.9288,513.0798916877559,438.2489764200286,10.4825,11.2708,89.5175,85,18,19
SYY,Consumer Staples,0.3056160515328384,0.9776006853335475,2,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.7670053634693328,0.01,6,0.347,0.463,0.574,0.739,1903.104141152926,1588.6352818480798,12.4574,11.923,87.5426,9950.558478752264,9313.728607809519,49.153,67.6188,50.847,85,18,19
TAP,Consumer Staples,-0.4599716644903902,0.8995939174470284,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.3873284140038062,0.01,6,0.347,0.463,0.574,0.739,1704.0837131228557,1598.9143721312864,61.1796,92.7595,38.8204,301.8447271620816,251.56827073645084,8.9446,9.3529,91.0554,85,18,19
TGT,Consumer Staples,-0.8789857988554204,0.7948139079722943,8,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.7222261270545118,0.01,6,0.347,0.463,0.574,0.739,1733.991235999321,1269.8072653866868,6.4288,6.6688,93.5712,4375.93240635549,3422.1692962259367,13.0667,11.8271,86.9333,85,18,19
TJX,Consumer Discretionary,3.0109307777356262,1.0,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.7717241422839836,0.01,6,0.347,0.463,0.574,0.739,2417.7394022107796,1422.3252830377573,21.6918,15.4601,78.3082,8120.657997795369,7544.5845294337,57.5493,85.6785,42.4507,85,18,19
TROW,Financial ,0.5916871361992652,0.9874089290282998,9,112,-3.4901313156261384,-2.8877122815688776,-2.5807296460459184,1.7464209838910152,0.01,6,0.347,0.463,0.574,0.739,114.73010376640367,105.06375249082244,8.0403,8.4399,91.9597,215.94180443359903,192.354732798542,11.5324,10.8489,88.4676,85,18,19
TXN,Information Technology,-0.7095224671625883,0.8442675616755944,10,112,-3.4901313156261384,-2.8877122815688776,-2.5807296460459184,1.3565755115897526,0.01,6,0.347,0.463,0.574,0.739,571.7732711675486,503.26091819944446,13.273,14.462,86.727,936.2154586586082,829.9388802526257,17.9951,20.1967,82.0049,85,18,19
TXT,Industrials,-2.7007583196255958,0.0739071385269563,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.1515906600280679,0.01,5,0.347,0.463,0.574,0.739,457.56068850785135,364.97909310335245,10.5985,11.0471,89.4015,373.21512621467195,310.47262753153854,8.8887,9.4667,91.1113,84,18,19
UNH,Healthcare,3.4035393464895454,1.0,8,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.688933624175044,0.01,6,0.347,0.463,0.574,0.739,5902.340303036331,4655.2719089891925,7.8688,7.4429,92.1312,2264.310779358532,1713.1648169270345,1.9351,1.9476,98.0649,85,18,19
UNM,Financial ,-3.4726163531132914,0.008718852951351988,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.1908752243819842,0.01,6,0.347,0.463,0.574,0.739,195.49023433129312,173.2753557705695,5.895,6.1212,94.105,747.1250376339517,318.89065068233305,548.0084,15.2501,-448.0084,85,18,19
UNP,Industrials,-1.3454935379596704,0.6081106878769791,0,122,-3.4851223522012855,-2.88553750045158,-2.5795685622144586,1.7566178292039747,0.01,6,0.347,0.463,0.574,0.739,475.0457601241869,408.5982704386363,7.6483,7.8834,92.3517,1134.0726890239894,1066.9859327874885,17.6829,19.6121,82.3171,85,18,19
VZ,Communication Services,-3.010927583947806,0.033886426816570475,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.729377927951707,0.01,6,0.347,0.463,0.574,0.739,3895.89750671335,3607.8301995770703,11.4032,10.6884,88.5968,2884.892046675563,2762.3299807417106,8.1206,8.4924,91.8794,85,18,19
WBA,Healthcare,0.4695330987763461,0.9839170629317785,2,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.8088354972231018,0.01,6,0.347,0.463,0.574,0.739,7230.13202875306,6583.7038242849,20.0685,22.759,79.9315,3710.952767453474,3083.6028058372663,9.0209,8.4618,90.9791,85,18,19
WFC,Financial ,-0.9969911872081173,0.7543601139744683,0,122,-3.4851223522012855,-2.88553750045158,-2.5795685622144586,1.6891037262824042,0.01,6,0.347,0.463,0.574,0.739,2085.0822853618215,1812.998771403136,7.5648,7.6445,92.4352,7090.534703430082,5636.543477218154,19.5568,22.7331,80.4432,85,18,19
WM,Industrials,-1.5586808769099958,0.5043091804432138,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.3285886000420053,0.01,6,0.347,0.463,0.574,0.739,486.39934813481153,451.89171191428096,12.0767,12.9713,87.9233,1550.6822881682995,1423.7322500120924,26.9858,31.7935,73.0142,85,18,19
WMB,Energy,-4.41860721693747,0.0002751164802216306,2,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.25578088426264617,0.1,5,0.347,0.463,0.574,0.739,285.3010722716138,247.32600694027087,11.7877,12.7578,88.2123,741.5046639937198,679.3198245729269,24.4252,28.3606,75.5748,85,18,19
WMT,Consumer Staples,-0.4074688597755613,0.9088442565612347,9,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.813646537360508,0.01,6,0.347,0.463,0.574,0.739,10487.760195099643,8764.90181040145,6.7075,7.0387,93.2925,6709.517189973855,5476.915047844261,3.365,3.4418,96.635,85,18,19
WY,Real Estate,-1.887333905619651,0.3380429000572099,5,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,0.7956185621212515,0.01,6,0.347,0.463,0.574,0.739,283.8030205393121,233.07995260637193,12.6296,13.8293,87.3704,498.41000931909537,355.5579438198882,14.8693,15.9924,85.1307,85,18,19
XEL,Utilities,-2.6171112866598576,0.08951203108710726,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.1903596878849068,0.01,6,0.347,0.463,0.574,0.739,207.49685665890718,174.005065717214,5.906,6.1136,94.094,539.0443128722645,455.8715360252841,12.3597,13.462,87.6403,85,18,19
XOM,Energy,-2.476829117411809,0.1212143139733286,0,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,0.5883230490762683,0.023697904629430153,6,0.347,0.463,0.574,0.739,12570.099612466694,10926.115627081454,18.8609,19.7085,81.1391,37555.52557717547,34711.56993109819,40.2206,51.7885,59.7794,85,18,19
