Ticker,Sector,ADF Statistic,ADF p-value,ADF Lags Used,ADF Observations Used,ADF CV 1%,ADF CV 5%,ADF CV 10%,KPSS Statistic,KPSS p-value,KPSS Lags Used,KPSS CV 10%,KPSS CV 5%,KPSS CV 2.5%,KPSS CV 1%,RMSE,MAE,MAPE (%),sMAPE (%),Accuracy (%)
NEM,Materials,0.4566633057094247,0.983494659463322,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.5908735779948713,0.01,6,0.347,0.463,0.574,0.739,809.1912658211536,663.2349775063648,16.4294,16.8377,83.5706
NKE,Consumer Discretionary,-0.09861359869984639,0.9495764494650178,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.7829107796720869,0.01,6,0.347,0.463,0.574,0.739,1681.389931748362,1375.2172097730786,12.5178,12.4649,87.4822
NOC,Industrials,-1.6565884865988325,0.45360663958762043,8,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.2581401227606213,0.01,6,0.347,0.463,0.574,0.739,1202.7401534484045,1002.8352225456589,9.8873,10.6245,90.1127
NSC,Industrials,-1.637615094713068,0.4635072450875348,0,122,-3.4851223522012855,-2.88553750045158,-2.5795685622144586,1.6453530576469615,0.01,6,0.347,0.463,0.574,0.739,336.1227089518746,297.7469526330573,10.159,10.4322,89.841
NTRS,Financial ,0.17657880149511723,0.9709169489761316,9,112,-3.4901313156261384,-2.8877122815688776,-2.5807296460459184,1.2546826525673278,0.01,6,0.347,0.463,0.574,0.739,1412.372736392717,1070.8176435416776,31.7101,41.8729,68.2899
NUE,Materials,-0.9224664124007598,0.78048390627134,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.591367822073883,0.01,6,0.347,0.463,0.574,0.739,3112.4206292463764,2825.8137400259843,32.2537,38.6292,67.7463
OMC,Communication Services,-2.4539204972595376,0.12709216481672503,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6212389933121758,0.01,6,0.347,0.463,0.574,0.739,450.65823539730434,366.2492079619436,9.7865,10.2136,90.2135
ORCL,Information Technology,0.5765049292127822,0.9870219693384368,8,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.796928150060524,0.01,6,0.347,0.463,0.574,0.739,2856.2109267555193,2291.1370088851213,16.5641,18.8613,83.4359
OXY,Energy,-2.5700589430570284,0.09934470684014413,0,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,0.9872205113826292,0.01,6,0.347,0.463,0.574,0.739,2839.1550457993676,2514.6924368874375,35.5722,43.8201,64.4278
PCAR,Industrials,-1.5746460319263356,0.4963158797198236,0,122,-3.4851223522012855,-2.88553750045158,-2.5795685622144586,1.5783720625669198,0.01,6,0.347,0.463,0.574,0.739,2929.19013868868,2520.1550387082725,34.7752,42.8528,65.2248
PEG,Utilities,-2.029232322084376,0.27390462304903995,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,0.5650945866310496,0.027005723731745576,6,0.347,0.463,0.574,0.739,389.4209529792143,294.6509261127421,11.4171,11.3063,88.5829
PEP,Consumer Staples,-0.10814938626038195,0.9486207491688531,8,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.7226473754294735,0.01,6,0.347,0.463,0.574,0.739,5091.240576573035,4488.907814938576,19.573,22.2066,80.427
PFE,Healthcare,-2.379786996722324,0.1475228339876012,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.244507419023947,0.01,6,0.347,0.463,0.574,0.739,6690.466721206491,5024.386529237428,25.9631,31.1892,74.0369
PG,Consumer Staples,-1.924534733324019,0.32060866769566343,8,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.3062773348798165,0.01,6,0.347,0.463,0.574,0.739,3216.3365010887796,2967.822788733855,14.0659,15.3001,85.9341
PH,Industrials,0.5423548369617258,0.9861051441399201,10,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.7080503727890446,0.01,6,0.347,0.463,0.574,0.739,876.3413704276368,749.3378347489398,15.8264,17.2245,84.1736
PHM,Consumer Discretionary,-1.3282876356751212,0.6161333948902586,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.8693676795158298,0.01,6,0.347,0.463,0.574,0.739,1183.8545356848738,1064.6052584320626,25.5616,30.0921,74.4384
PKI,Healthcare,-2.7129404556793695,0.07182564890901737,12,107,-3.492995948509562,-2.888954648057252,-2.58139291903223,1.2184956890917022,0.01,6,0.347,0.463,0.574,0.739,325.0071345182932,208.68492042851886,18.5535,22.7096,81.4465
PNC,Financial ,1.4509057246728552,0.9973335618296053,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.6083122831338772,0.01,6,0.347,0.463,0.574,0.739,2444.7586128515386,2086.838968016432,27.0243,31.6967,72.9757
PNW,Utilities,-1.3860334689948066,0.5889532322867181,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.7567342092883962,0.01,3,0.347,0.463,0.574,0.739,376.8279785440636,321.25705377155737,26.5504,31.9162,73.4496
PPG,Materials,-1.2622426772766466,0.6462645368013014,6,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.6731878862905125,0.01,6,0.347,0.463,0.574,0.739,605.1080928727129,522.2793731067134,13.7666,13.5395,86.2334
PPL,Utilities,-1.9773886145835218,0.2965745480657789,10,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.0391194738885892,0.01,5,0.347,0.463,0.574,0.739,349.2000665470717,279.17991705486213,16.7086,15.1875,83.2914
QCOM,Information Technology,0.2857721898831946,0.9766822235234641,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.7132459359214491,0.01,6,0.347,0.463,0.574,0.739,4692.56834045854,4415.434417435717,44.7706,58.883,55.2294
ROK,Industrials,-5.307502117701201,5.283086582310058e-06,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,0.36804559238595114,0.09092862397157278,5,0.347,0.463,0.574,0.739,386.0342161684533,335.40059516871145,16.233,17.8418,83.767
RTX,Industrials,-0.09624060634044025,0.949811698650171,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.6720371556847773,0.01,6,0.347,0.463,0.574,0.739,9317.634106776924,8847.794139914333,46.5155,61.4715,53.4845
SHW,Materials,1.347132855268933,0.9968602273806454,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6826352964367879,0.01,6,0.347,0.463,0.574,0.739,1085.1063693966403,964.7118406980615,16.5971,18.44,83.4029
SLB,Energy,-1.592302631929489,0.4874590032250481,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.2342441979884653,0.01,6,0.347,0.463,0.574,0.739,1698.2405884901668,1575.4677225455691,20.524,21.5068,79.476
SNA,Industrials,2.0998928574803544,0.9987894890444787,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.7608572811433603,0.01,6,0.347,0.463,0.574,0.739,327.53539603835094,309.7224393332873,25.8834,30.0606,74.1166
SO,Utilities,-0.05959321937111379,0.9533174211232256,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.697904718825336,0.01,6,0.347,0.463,0.574,0.739,1527.7029082707252,1333.5821661319446,19.6064,22.2897,80.3936
STT,Financial ,0.043681792956780846,0.9619988712457439,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.5431359401505138,0.01,6,0.347,0.463,0.574,0.739,1660.6686690176457,1350.5012140141941,26.3878,31.5746,73.6122
SWK,Industrials,-0.44206711330364795,0.9028346132570015,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.7233764550967146,0.01,6,0.347,0.463,0.574,0.739,372.8565147899948,304.4877744420033,7.637,7.8561,92.363
SYY,Consumer Staples,0.3056160515328384,0.9776006853335475,2,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.7670053634693328,0.01,6,0.347,0.463,0.574,0.739,5059.908405454722,4756.092017486769,26.4932,28.9123,73.5068
TAP,Consumer Staples,-0.4599716644903902,0.8995939174470284,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.3873284140038062,0.01,6,0.347,0.463,0.574,0.739,430.239089228508,353.1333290513976,12.0773,13.1112,87.9227
TGT,Consumer Staples,-0.8789857988554204,0.7948139079722943,8,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.7222261270545118,0.01,6,0.347,0.463,0.574,0.739,5617.246850269612,5393.230178483791,20.6777,23.255,79.3223
TJX,Consumer Discretionary,3.0109307777356262,1.0,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.7717241422839836,0.01,6,0.347,0.463,0.574,0.739,1863.1008825013562,1353.9657582419773,14.7707,11.9132,85.2293
TROW,Financial ,0.5916871361992652,0.9874089290282998,9,112,-3.4901313156261384,-2.8877122815688776,-2.5807296460459184,1.7464209838910152,0.01,6,0.347,0.463,0.574,0.739,444.4744701467411,381.11292178450446,22.3652,19.7013,77.6348
TXN,Information Technology,-0.7095224671625883,0.8442675616755944,10,112,-3.4901313156261384,-2.8877122815688776,-2.5807296460459184,1.3565755115897526,0.01,6,0.347,0.463,0.574,0.739,1017.1164388653184,921.6593270235082,20.0286,22.6728,79.9714
TXT,Industrials,-2.7007583196255958,0.0739071385269563,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.1515906600280679,0.01,5,0.347,0.463,0.574,0.739,328.6310304544333,260.72262589673153,7.9877,7.9444,92.0123
UNH,Healthcare,3.4035393464895454,1.0,8,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.688933624175044,0.01,6,0.347,0.463,0.574,0.739,6844.745200345104,5196.1423726870835,5.4836,5.2726,94.5164
UNM,Financial ,-3.4726163531132914,0.008718852951351988,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.1908752243819842,0.01,6,0.347,0.463,0.574,0.739,659.3078262544717,287.0677512032105,406.1966,12.8039,-306.1966
UNP,Industrials,-1.3454935379596704,0.6081106878769791,0,122,-3.4851223522012855,-2.88553750045158,-2.5795685622144586,1.7566178292039747,0.01,6,0.347,0.463,0.574,0.739,782.0111531531107,728.962329608483,12.2739,12.9629,87.7261
VZ,Communication Services,-3.010927583947806,0.033886426816570475,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.729377927951707,0.01,6,0.347,0.463,0.574,0.739,2287.3574177326454,2046.912542061083,6.1517,5.9232,93.8483
WBA,Healthcare,0.4695330987763461,0.9839170629317785,2,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.8088354972231018,0.01,6,0.347,0.463,0.574,0.739,2850.857915924452,2467.8029962286437,7.1735,6.9679,92.8265
WFC,Financial ,-0.9969911872081173,0.7543601139744683,0,122,-3.4851223522012855,-2.88553750045158,-2.5795685622144586,1.6891037262824042,0.01,6,0.347,0.463,0.574,0.739,7177.185157958871,5970.454742220527,20.5079,23.4507,79.4921
WM,Industrials,-1.5586808769099958,0.5043091804432138,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.3285886000420053,0.01,6,0.347,0.463,0.574,0.739,1263.849127052734,1093.3772502169597,19.4811,22.0579,80.5189
WMB,Energy,-4.41860721693747,0.0002751164802216306,2,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.25578088426264617,0.1,5,0.347,0.463,0.574,0.739,625.0876777810403,560.1990079095519,20.5524,23.1445,79.4476
WMT,Consumer Staples,-0.4074688597755613,0.9088442565612347,9,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.813646537360508,0.01,6,0.347,0.463,0.574,0.739,21518.497565687456,18948.213522587015,11.4846,12.364,88.5154
WY,Real Estate,-1.887333905619651,0.3380429000572099,5,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,0.7956185621212515,0.01,6,0.347,0.463,0.574,0.739,614.92497754848,451.2119770359275,19.1767,22.4667,80.8233
XEL,Utilities,-2.6171112866598576,0.08951203108710726,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.1903596878849068,0.01,6,0.347,0.463,0.574,0.739,613.0988131703401,533.2971068309699,14.9891,16.5052,85.0109
XOM,Energy,-2.476829117411809,0.1212143139733286,0,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,0.5883230490762683,0.023697904629430153,6,0.347,0.463,0.574,0.739,22025.397505187255,19749.550961255416,26.7647,27.8325,73.2353
