Ticker,Sector,ADF Statistic,ADF p-value,ADF Lags Used,ADF Observations Used,ADF CV 1%,ADF CV 5%,ADF CV 10%,KPSS Statistic,KPSS p-value,KPSS Lags Used,KPSS CV 10%,KPSS CV 5%,KPSS CV 2.5%,KPSS CV 1%,Val RMSE,Val MAE,Val MAPE (%),Val sMAPE (%),Val Accuracy (%),RMSE,MAE,MAPE (%),sMAPE (%),Accuracy (%),Train N,Val N,Test N
AMD,Information Technology,2.4317155525803327,0.9990244621701186,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.0726839272994626,0.01,6,0.347,0.463,0.574,0.739,852.839551471346,734.9541537582869,43.1148,57.1078,56.8852,3057.7431999456603,2782.270308396242,46.404,62.4574,53.596,85,18,19
AMGN,Healthcare,0.6154492963114956,0.9879903016429434,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.8115253543593226,0.01,6,0.347,0.463,0.574,0.739,365.4895834612307,281.6989326291417,4.6299,4.8116,95.3701,1186.8498557942437,839.163694810842,10.4043,11.4373,89.5957,85,18,19
APD,Materials,-1.5142869989693455,0.5264322985704262,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.4415846216642978,0.01,6,0.347,0.463,0.574,0.739,382.89806660685366,354.8032789002325,15.8862,17.47,84.1138,734.2598037948306,683.6884260510848,22.2956,25.4767,77.7044,85,18,19
AVY,Industrials,-0.4146611269944777,0.9076219650933162,9,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.666025572016704,0.01,6,0.347,0.463,0.574,0.739,229.01290913936774,204.1533288167864,11.7342,12.6509,88.2658,448.3177008568318,436.6101936071693,20.0949,22.4344,79.9051,85,18,19
AXP,Financial ,2.425159599415109,0.9990216623440418,9,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.5095202314562093,0.01,6,0.347,0.463,0.574,0.739,1941.3093617822256,1636.7982032224388,15.0878,16.7258,84.9122,7225.073270031915,6427.772518745115,38.9731,50.3924,61.0269,85,18,19
BA,Industrials,-2.62563357657904,0.08781420846193316,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.1391196550645601,0.01,6,0.347,0.463,0.574,0.739,4487.039662982257,3350.5455628962595,19.6366,16.5221,80.3634,4870.835441165905,4155.794902031092,22.4433,26.1496,77.5567,85,18,19
BAC,Financial ,-1.1829793541423734,0.6808743765157538,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.2374302064677174,0.01,6,0.347,0.463,0.574,0.739,3622.1785541853087,3104.2314658886276,11.4758,12.3871,88.5242,17081.078134252235,13588.64560420347,31.453,40.8308,68.547,85,18,19
BAX,Healthcare,-1.6765324967022373,0.44324238645223507,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.1563181086968144,0.01,6,0.347,0.463,0.574,0.739,278.27903549300373,230.69398882457057,8.2831,8.7831,91.7169,514.6543274461222,443.3564081082515,13.3493,14.0179,86.6507,85,18,19
BBWI,Consumer Discretionary,-1.7865244300035015,0.3871721647761013,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,0.47032240969941397,0.048350808626258124,3,0.347,0.463,0.574,0.739,945.1483329049505,632.7515333668697,18.7341,19.5262,81.2659,1220.2190473470423,1089.4392408558838,65.5163,47.3122,34.4837,85,18,19
BDX,Healthcare,1.061859950850571,0.9948776006266833,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6957616015669645,0.01,6,0.347,0.463,0.574,0.739,996.7586468517162,803.4349335360295,18.9059,21.9681,81.0941,461.58806852132426,370.55057054632715,7.1828,7.5937,92.8172,85,18,19
BEN,Financial ,-1.6573993424624416,0.45318436329575346,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.5701820443993493,0.01,6,0.347,0.463,0.574,0.739,122.2136601298786,101.41330110574813,6.8805,6.8675,93.1195,246.03098858304656,218.57636056497617,10.3174,11.0271,89.6826,85,18,19
BK,Financial ,0.1079956203230615,0.9666027713518262,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.4429602657034122,0.01,6,0.347,0.463,0.574,0.739,348.2189105862975,264.07361348461524,6.4948,6.8512,93.5052,3447.810038509495,2107.0978818916888,23.629,32.4936,76.371,85,18,19
BLL,Consumer Discretionary,-0.7364240796561519,0.8370879903019197,7,104,-3.4948504603223145,-2.889758398668639,-2.5818220155325444,1.6161455828848785,0.01,6,0.347,0.463,0.574,0.739,947.3304311698957,916.3199235898142,32.3367,38.9376,67.6633,837.4356571071165,603.1512583458041,37.9706,23.6718,62.0294,85,18,9
BMY,Healthcare,0.16905929494082822,0.970471844270416,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.0611180521010213,0.01,6,0.347,0.463,0.574,0.739,2933.896578109653,2203.4583352907434,29.613,36.9422,70.387,1348.683124547062,1282.9870912684798,10.9471,11.6408,89.0529,85,18,19
BSX,Healthcare,2.3942604307642945,0.9990075829303726,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.633494741570166,0.01,6,0.347,0.463,0.574,0.739,475.7828561273496,413.0479465617944,16.3994,18.2994,83.6006,1131.1043738737508,921.2511462916518,23.4061,27.7595,76.5939,85,18,19
C,Financial ,-2.5377407117778623,0.10655950531464314,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.44488129653375236,0.05780978597683089,6,0.347,0.463,0.574,0.739,3252.5647547501817,2666.9793688486334,10.7829,11.6675,89.2171,14362.169324811208,11482.632240130719,30.258,38.027,69.742,85,18,19
CAG,Consumer Staples,-1.7571185192923773,0.40194921799965566,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.2461440086726747,0.01,6,0.347,0.463,0.574,0.739,431.1748053505621,377.5984611677828,17.1,16.1594,82.9,217.2664989672305,169.56638115793572,5.5468,5.7767,94.4532,85,18,19
CAT,Industrials,-0.7298250180679842,0.8388722134960034,10,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.470711174815494,0.01,6,0.347,0.463,0.574,0.739,2672.656033533538,2166.7900176656426,16.7096,18.975,83.2904,5050.258129878833,4712.397108907018,30.3875,36.5234,69.6125,85,18,19
CI,Healthcare,1.6711850874118725,0.998056172463197,0,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.2373349990405709,0.01,6,0.347,0.463,0.574,0.739,18524.29338802827,12497.36678751386,38.1191,57.1706,61.8809,14811.428948528514,11915.709786795867,21.2083,24.8223,78.7917,84,18,19
CL,Consumer Staples,-0.8363642291536398,0.8082063401510128,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.6561838836270972,0.01,6,0.347,0.463,0.574,0.739,176.73039003361603,145.5533658330732,3.6633,3.762,96.3367,644.5059629466905,574.764235285439,11.89,12.8231,88.11,85,18,19
CLX,Consumer Staples,-1.8919851761568698,0.33584087979405186,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.73603108543573,0.01,6,0.347,0.463,0.574,0.739,238.56260024582187,176.32317529791482,10.284,11.2564,89.716,139.69792419969434,96.6057837655479,5.616,5.4586,94.384,85,18,19
CMA,Financial ,-3.7674955894663507,0.0032579456118786753,7,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,0.1927421513517469,0.1,6,0.347,0.463,0.574,0.739,142.90361567615,119.13311775601366,13.2584,14.5946,86.7416,452.23708276053407,376.9818229796162,31.4774,40.0043,68.5226,85,18,19
CMI,Industrials,1.8691366309287503,0.9984767154985242,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.712792353177336,0.01,6,0.347,0.463,0.574,0.739,1099.1815536574227,945.9292100587788,16.9801,18.858,83.0199,2700.3274999618084,2453.107506450451,30.9532,37.6168,69.0468,85,18,19
CNP,Utilities,-3.4000108767520283,0.010958500826350772,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,0.24045065437840105,0.1,5,0.347,0.463,0.574,0.739,619.8028002435523,478.7586182982545,19.5162,21.7032,80.4838,591.333096611525,451.4913979192472,18.1631,21.1729,81.8369,85,18,19
COP,Energy,-1.6627866788241734,0.45038062694630127,2,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.31312650941604686,0.1,6,0.347,0.463,0.574,0.739,2379.3140023141973,2096.483182578617,29.9641,32.17,70.0359,10760.414012336478,10110.382742481841,68.0873,105.3124,31.9127,85,18,19
COST,Consumer Staples,2.300501951428973,0.9989555014511324,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.700238646126158,0.01,6,0.347,0.463,0.574,0.739,10165.65059021826,7852.953409106635,19.3324,22.4724,80.6676,18514.94219487006,15664.775436852115,24.832,29.4275,75.168,85,18,19
CPB,Consumer Staples,0.4994724680265557,0.9848570535746435,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,2.1177969805885897,0.01,3,0.347,0.463,0.574,0.739,306.43324933778166,233.05510820715023,14.4605,12.5841,85.5395,417.7585786758552,354.2194114612749,14.4997,16.0267,85.5003,85,18,19
CSCO,Information Technology,-1.9088058998927349,0.32792994474956283,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.7646428422210718,0.01,6,0.347,0.463,0.574,0.739,917.149600640204,753.6475336302816,5.9285,6.1912,94.0715,1916.9706042424614,1659.3301726800307,12.0034,13.0121,87.9966,85,18,19
CSX,Industrials,-0.3223854869442158,0.9222734957398152,0,122,-3.4851223522012855,-2.88553750045158,-2.5795685622144586,1.2525471250989046,0.01,6,0.347,0.463,0.574,0.739,350.19662202418317,318.3470069367103,10.8879,11.5121,89.1121,921.1738719029478,869.0531339402165,24.2246,27.9483,75.7754,85,18,19
CVS,Healthcare,3.655697125422805,1.0,5,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.6943150422250188,0.01,6,0.347,0.463,0.574,0.739,14183.490710971038,10692.291042528619,17.5069,20.4233,82.4931,19823.50786269411,17475.673342824593,19.6362,22.3393,80.3638,85,18,19
CVX,Energy,-2.036002991996279,0.2710134775100606,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,0.7927322492255787,0.01,5,0.347,0.463,0.574,0.739,6896.879491137153,5621.488356105393,18.3914,18.1588,81.6086,24242.85229917658,22411.58518324322,44.8128,59.5574,55.1872,85,18,19
D,Utilities,-2.2023761249291063,0.2053841911862498,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,0.9123747350176736,0.01,6,0.347,0.463,0.574,0.739,791.5643105308399,661.5572271826404,18.2107,20.6869,81.7893,526.9098286232309,397.4409538779894,10.0672,10.7928,89.9328,85,18,19
DE,Industrials,0.27464521914141093,0.9761508478047214,13,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.6072473278850505,0.01,6,0.347,0.463,0.574,0.739,2313.185673598374,1896.6141633563036,20.9685,24.1314,79.0315,4324.010907983527,3642.9529729790383,26.764,32.3194,73.236,85,18,19
DHR,Healthcare,-0.7369566687270117,0.8369433354004969,13,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.7567177500525488,0.01,6,0.347,0.463,0.574,0.739,934.2798963518344,871.1394590487255,19.1655,17.251,80.8345,989.2295855541587,770.2732983092769,10.6649,11.5586,89.3351,85,18,19
DIS,Communication Services,3.1719596375988104,1.0,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.7193377286907334,0.01,6,0.347,0.463,0.574,0.739,3105.8478773202974,2219.4530897169916,12.9309,14.3715,87.0691,7154.761066062342,6665.698342022238,30.2939,36.4349,69.7061,85,18,19
DOV,Industrials,-1.856972516787587,0.3525652476131842,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.5246642691821473,0.01,6,0.347,0.463,0.574,0.739,102.27302190284857,70.26190175755204,4.0065,4.0227,95.9935,311.91792526861565,293.11495204568286,14.3727,15.6207,85.6273,85,18,19
DTE,Utilities,-0.7646004523874708,0.8292999555644982,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6339455037511408,0.01,6,0.347,0.463,0.574,0.739,681.9498587570146,605.5900653571166,18.5456,20.7627,81.4544,1088.8337172585168,823.3814158618225,19.3973,22.8011,80.6027,85,18,19
DUK,Utilities,-3.911454712574388,0.0019521454559909333,3,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.23900903781087082,0.1,6,0.347,0.463,0.574,0.739,832.0175991697165,711.7268865648576,11.4229,12.2718,88.5771,1078.2933097783405,927.1098701464113,12.4562,13.4689,87.5438,85,18,19
ECL,Materials,-0.6607708147802834,0.856650853985903,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.7557447790631517,0.01,6,0.347,0.463,0.574,0.739,397.94518235486987,339.95134667727285,9.82,10.3863,90.18,665.0001091005702,586.8770427775721,15.522,17.1646,84.478,85,18,19
EIX,Utilities,-0.4828514869157027,0.8953196945181547,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.662346424535872,0.01,4,0.347,0.463,0.574,0.739,634.3384104817037,415.8012290498998,11.4638,12.5591,88.5362,1086.1387827674303,895.8446472047244,20.1672,23.2744,79.8328,85,18,19
EMN,Materials,-1.323822906739106,0.6182040653467353,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.5722923958846518,0.01,6,0.347,0.463,0.574,0.739,169.6413758222803,128.61890059716308,5.5483,5.5607,94.4517,377.74665741097766,323.9708257263269,12.7446,13.8913,87.2554,85,18,19
EMR,Industrials,-2.0935287145531123,0.2471246873313545,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,0.5376187136149861,0.03319398342004816,6,0.347,0.463,0.574,0.739,635.880695636606,533.2485542144526,12.1609,13.0814,87.8391,567.6853770215972,497.18971339172083,11.937,12.4006,88.063,85,18,19
ES,Utilities,-0.025533717925122573,0.956368833405666,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.3797748751258114,0.01,6,0.347,0.463,0.574,0.739,255.1982307237385,195.57289949585032,8.903,9.5245,91.097,877.1063145834977,729.330813761041,23.1045,27.1562,76.8955,85,18,19
ETN,Industrials,-0.1271568954515545,0.946665518992912,0,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.7381193172362484,0.01,6,0.347,0.463,0.574,0.739,441.7950762292163,370.0186817256835,7.4383,7.4713,92.5617,1251.641306161186,1066.4835443046147,17.9085,20.2627,82.0915,85,18,19
ETR,Utilities,-3.0271790145942323,0.03243300472148379,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.3412373992367164,0.01,4,0.347,0.463,0.574,0.739,275.58293871985455,255.67484806730806,9.4951,9.2596,90.5049,561.1437512579964,416.70279024378283,12.5111,13.8032,87.4889,85,18,19
EXC,Utilities,-1.6035484334006456,0.48181074648323036,3,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.4334798686054984,0.01,6,0.347,0.463,0.574,0.739,1391.4568365672278,1299.3138122872674,14.9612,16.329,85.0388,3056.4594837040013,2913.056462653799,56.4794,42.762,43.5206,85,18,19
F,Consumer Discretionary,-2.331745549068595,0.1619336803000842,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.1758099916267413,0.1,5,0.347,0.463,0.574,0.739,5182.224367481975,2473.2229901763926,9.3593,7.293,90.6407,11360.346041383094,10346.887742233177,24.0988,27.7564,75.9012,85,18,19
FDX,Industrials,0.004249945541315489,0.9588821455477857,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.7505401060154764,0.01,6,0.347,0.463,0.574,0.739,3983.8900403502403,3703.641955835558,21.7969,24.8472,78.2031,2912.4142454089183,2781.9068294994504,12.3491,13.2304,87.6509,85,18,19
FITB,Financial ,-0.8367958428970141,0.8080739620857177,7,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.1634872277539783,0.01,6,0.347,0.463,0.574,0.739,333.62996035890484,246.6252787577556,12.124,13.493,87.876,861.972086678684,682.2932528307683,22.2466,26.7538,77.7534,85,18,19
GD,Industrials,-0.3895494873511319,0.9118290707815506,10,112,-3.4901313156261384,-2.8877122815688776,-2.5807296460459184,1.7405083208385708,0.01,6,0.347,0.463,0.574,0.739,1590.1284026287829,1242.5198461332966,13.0898,14.5811,86.9102,1694.2257658840792,1263.865021782292,10.8185,11.8661,89.1815,85,18,19
GE,Industrials,-0.2871014398856577,0.9273113919548398,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.6404168705769486,0.018962102674822852,6,0.347,0.463,0.574,0.739,4899.038391837779,4215.636326669067,17.4186,16.4802,82.5814,5962.112093144477,5088.6319977260055,46.4896,34.4894,53.5104,85,18,19
GIS,Consumer Staples,-1.5562471087946155,0.505526218784191,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.724116123522238,0.01,6,0.347,0.463,0.574,0.739,321.9899387572095,259.9691888717014,6.3436,6.2227,93.6564,459.503868363312,389.40661534054215,7.7926,8.2296,92.2074,85,18,19
GL,Financial ,0.9450153535076043,0.993650546943718,3,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.7417366607248244,0.01,6,0.347,0.463,0.574,0.739,194.44901207675173,183.41936336813714,16.6479,18.3195,83.3521,190.6582657729791,171.87692264112934,12.4488,13.4075,87.5512,85,18,19
GLW,Information Technology,0.12900030876419125,0.9679862057821892,6,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.657944715877457,0.01,6,0.347,0.463,0.574,0.739,688.3936757022092,648.8484372163713,23.674,27.1608,76.326,441.86872365892225,386.0664750227038,10.9719,11.7918,89.0281,85,18,19
GPC,Consumer Discretionary,2.74007438737958,1.0,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.7765244699762122,0.01,6,0.347,0.463,0.574,0.739,665.5275688874237,569.2825630254275,12.6796,13.8387,87.3204,1163.1721357302497,1047.6627190066222,18.3729,20.6411,81.6271,85,18,19
GWW,Industrials,2.0073542469239567,0.9986824313726427,6,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.7229550436279562,0.01,6,0.347,0.463,0.574,0.739,291.48234484202555,248.68968153659185,8.7331,9.2745,91.2669,960.2620423761663,849.5854499207284,20.7311,23.7647,79.2689,85,18,19
HAL,Energy,-2.9912124340371626,0.03572323770264074,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.8912829168907597,0.01,6,0.347,0.463,0.574,0.739,1159.0426354937956,1059.124306466007,21.5,22.2501,78.5,2224.28178151017,2040.4193001551762,38.2128,48.7469,61.7872,85,18,19
HAS,Consumer Discretionary,-1.233665820047783,0.6589485106851355,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,3.542052656969754,0.01,0,0.347,0.463,0.574,0.739,454.7864998866718,368.8563495485941,26.6464,30.3304,73.3536,380.47671689704475,290.06860868394676,20.6502,22.0333,79.3498,85,18,19
HD,Consumer Discretionary,0.3208642222729664,0.9782817334508286,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.6381647393694823,0.01,6,0.347,0.463,0.574,0.739,6366.737776615472,5240.234725175837,18.3654,20.8638,81.6346,5892.915462515152,5122.41374913102,12.874,14.0119,87.126,85,18,19
HES,Energy,-1.815890793239463,0.372601381987667,0,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,0.3373108438617667,0.1,6,0.347,0.463,0.574,0.739,462.0944780229264,417.8948776223645,28.1239,33.139,71.8761,1535.1475317539432,1412.6304409220147,51.5812,71.8172,48.4188,85,18,18
HIG,Financial ,-2.6406184853320154,0.08488942486900952,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.7698333892640555,0.01,5,0.347,0.463,0.574,0.739,566.6994844573687,387.63313230346296,9.5349,8.6892,90.4651,1117.2493718186224,929.6021957125175,14.7461,16.4127,85.2539,85,18,19
HON,Industrials,-1.684888452127918,0.4389147363769574,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.4939483377977838,0.01,6,0.347,0.463,0.574,0.739,949.2621487944866,740.3951087937397,8.1813,7.8681,91.8187,1384.526607734834,1275.3823702952968,13.6316,14.7816,86.3684,85,18,19
HPQ,Information Technology,-1.4468591988899802,0.5596166885176528,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.41443883617132804,0.07093153613304826,6,0.347,0.463,0.574,0.739,1746.9123012882653,1371.6463126594535,10.7716,9.873,89.2284,1432.960063969926,1149.291178071375,7.572,7.8702,92.428,85,18,19
HSY,Consumer Staples,2.5393302958890143,0.9990614454678706,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6910425002252987,0.01,6,0.347,0.463,0.574,0.739,190.6090045580606,173.03678341676115,8.7961,9.0765,91.2039,697.5272006820516,610.0076651104386,22.1337,25.6484,77.8663,85,18,19
HUM,Healthcare,2.643957896417928,0.999081997855692,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.6848727725415984,0.01,6,0.347,0.463,0.574,0.739,3210.787442529054,2987.703787373578,19.7069,17.6959,80.2931,1405.8574023766516,1161.0197180722553,4.8506,4.6832,95.1494,85,18,19
HWM,Industrials,-1.966253197503374,0.3015630301907569,9,36,-3.626651907578875,-2.9459512825788754,-2.6116707716049383,0.7013074358548849,0.013426596740465011,3,0.347,0.463,0.574,0.739,2962.119158610931,2718.4485093531966,140.6406,69.3482,-40.6406,465.0465390282064,377.17322954539605,21.5989,25.522,78.4011,9,18,19
IBM,Information Technology,-0.5725497805274657,0.8770648033589266,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,0.6226474861544338,0.020577501258687837,6,0.347,0.463,0.574,0.739,1710.2827057777276,1565.5455466184549,8.1954,7.9404,91.8046,4686.230680558698,3640.2750137213634,43.6211,24.655,56.3789,85,18,19
IFF,Materials,0.26697572862917607,0.9757775743028377,6,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.2256055656733782,0.01,6,0.347,0.463,0.574,0.739,348.00165942429334,272.6701797518876,23.0297,27.8392,76.9703,1630.1858687973838,1576.606701165936,53.7195,75.0599,46.2805,85,18,19
INTC,Information Technology,-1.7223344595510715,0.41964337930015005,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.5758477660919599,0.01,6,0.347,0.463,0.574,0.739,3784.4784439216514,3306.0082605668413,18.2825,20.6251,81.7175,4330.799025467741,3774.382304920893,27.5605,23.2037,72.4395,85,18,19
IP,Consumer Discretionary,-2.470693347208554,0.12276873795723658,2,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.41963990577785276,0.06868969578540829,5,0.347,0.463,0.574,0.739,368.6973403230088,296.814306805576,5.4875,5.5352,94.5125,776.3818587347554,532.3862302783376,12.5747,11.0984,87.4253,85,18,19
IPG,Communication Services,-1.5225020105046896,0.5223520083906299,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.6398770552403883,0.01,6,0.347,0.463,0.574,0.739,464.5686364530115,387.24182556425774,16.1685,18.0947,83.8315,446.04586661419654,415.43578011887035,15.4157,16.872,84.5843,85,18,19
ITW,Industrials,-2.2208200244945475,0.1987759481548531,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.220996683466163,0.01,6,0.347,0.463,0.574,0.739,328.79445411536454,283.58365247571567,8.3217,8.4449,91.6783,834.9457780573778,814.5899739986932,20.7948,23.3116,79.2052,85,18,19
JNJ,Healthcare,-0.8279135611484486,0.8107848643361837,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.8071267249955472,0.01,6,0.347,0.463,0.574,0.739,1581.0031475973797,1419.1998456769752,7.0287,7.3352,92.9713,1942.7508993471517,1635.2834388094736,7.0709,7.4166,92.9291,85,18,19
JPM,Financial ,0.9948250869178666,0.9942110460096202,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.449875953100743,0.01,6,0.347,0.463,0.574,0.739,7092.591240163735,6263.646268048158,18.9869,21.4898,81.0131,24569.396782413092,19100.69713731681,30.9508,40.6428,69.0492,85,18,19
