Ticker,Sector,RMSE,MAE,NRMSE,MAPE (%),MdAPE (%),sMAPE (%),Accuracy (%)
AAPL,Information Technology,34943.32476193993,30888.845541549254,0.38632966198751706,31.748749243686884,31.052737966363576,38.68791407819377,68.25125075631311
ABT,Healthcare,2580.0864896012,2318.436698560209,0.2519369680305829,22.115032982262083,24.58141973193474,25.47772071149252,77.88496701773792
ADM,Consumer Staples,6263.3835937942995,5318.169804730652,0.29134726922477905,23.44807738628656,27.316919716877347,27.67191085387918,76.55192261371344
ADP,Industrials,894.6052960926411,713.2629211504423,0.21221304110746764,15.237121671162587,15.477041253054203,17.152559488608308,84.76287832883742
ADSK,Information Technology,550.1173011346744,479.86391984051784,0.4487090547591144,36.092692734141515,38.44714253953189,45.89835118265278,63.907307265858485
AEE,Utilities,370.52319567987854,297.9056516137435,0.21052454299993104,15.395295213190801,13.175205087213593,17.085730387952626,84.6047047868092
AEP,Utilities,987.6123883829504,837.4964670193855,0.2196011803488648,17.487403190204184,17.021396203331634,19.507464842382266,82.51259680979581
AIG,Financial ,2790.6416917280408,2447.6472509175774,0.25261534278338327,25.43305925808047,22.268262870038548,23.51797256972938,74.56694074191952
ALL,Financial ,3300.8701213097875,2700.171625893532,0.2532896041520708,18.616476119355323,17.800182531683014,21.33848574559739,81.38352388064467
AMAT,Information Technology,2773.295939962653,2527.311798491843,0.4316413914338761,39.75912541089763,46.70871159762303,51.4573720210802,60.24087458910237
AMD,Information Technology,3883.3239834118535,3376.1931237446606,0.7246359364455778,63.020425448651494,73.92268110611366,98.29881407295238,36.979574551348506
AMGN,Healthcare,1590.0472103459624,1270.1071151544638,0.23903295405080624,16.760331299392284,15.071270944616646,19.003364557810972,83.23966870060772
APD,Materials,668.1523422016711,561.5303227830466,0.22792165860537994,18.575650444885376,23.7969796965033,21.20834581092739,81.42434955511462
AVY,Industrials,346.5618558351728,312.1333607075602,0.16487243379408786,14.602591245044911,15.163076737093087,15.870598739644096,85.3974087549551
AXP,Financial ,4671.564311181656,3754.8320182566567,0.326568634126645,23.504405672614077,25.525602797172976,26.661294388065592,76.49559432738593
BA,Industrials,7451.240478606765,7017.105020034406,0.44179061298510375,44.1249101478252,44.05643760596225,34.91707142047947,55.8750898521748
BAC,Financial ,11625.575525974013,9912.499251992096,0.3829493222865149,26.987068168838306,31.23064109607198,29.021280161892314,73.0129318311617
BAX,Healthcare,1161.3873573540527,1071.5299615320923,0.3907763651931542,33.26027089401218,35.113158947976366,40.73985143810639,66.73972910598782
BBWI,Consumer Discretionary,1339.469131551559,1219.3653120487738,0.8098362343117045,68.37344514181616,59.86127384822473,47.85122669366224,31.626554858183837
BDX,Healthcare,853.1846369193706,717.2899948031405,0.1783412702590658,14.680000822816424,16.779228543641405,13.382949138696807,85.31999917718358
BEN,Financial ,568.6161786813974,513.6333924888362,0.2850063549102287,25.36766709811046,27.916474037027594,29.55200430370557,74.63233290188954
BK,Financial ,3545.524352304084,2319.4819984825867,0.8514707858559287,29.87686787953604,18.35830391307531,40.079823154627164,70.12313212046396
BLL,Consumer Discretionary,648.0073446518854,510.76666938371187,0.2194403469867542,22.470812895240705,12.389171453348691,19.306733203642317,77.5291871047593
BMY,Healthcare,5299.2867767486005,5038.76911143245,0.46743289906929564,44.41076115786595,48.451734480273586,58.52539957709778,55.58923884213405
BSX,Healthcare,1110.2932018716742,876.5117802905879,0.3502502214106225,23.570651400882173,22.693632614142967,27.87541271112857,76.42934859911783
