Metric,count,mean,median,std,min,max,trimmed_mean_5%
RMSE,156,3514.327525438324,1327.6722198755638,6031.867863711428,213.25847070682664,34943.32476193993,2549.7008451839247
MAE,156,2986.6628163453333,1071.7527265907938,5246.6031012794965,174.13066454722096,30888.845541549254,2133.8209301561296
NRMSE,156,0.264636336109904,0.22652546197735013,0.15470635632996374,0.043604727871769985,0.8583834595100381,0.25042434228997046
MAPE (%),156,23.638074960133988,18.630390445882323,32.64980407728567,3.475644948624116,398.10018894293245,20.265715113193405
MdAPE (%),156,20.036164695730296,16.770875403948185,12.972457799890462,3.19443225343577,73.92268110611366,18.873456870323505
sMAPE (%),156,23.01912706592639,19.61524446000489,14.699466876651284,3.538053824808812,98.29881407295238,21.59312133860499
Accuracy (%),156,78.2728236869361,81.36960955411767,13.974893158754169,0.0,96.52435505137588,79.73428488680659
