Metric,count,mean,median,std,min,max,trimmed_mean_5%
RMSE,224,3972.512296365621,1173.023004735261,9799.480631989247,83.58403570919107,119537.84665579705,2517.198035141714
MAE,224,3421.975760729603,987.9363424358389,8279.237611897463,67.85231730165918,99166.69776859319,2162.167648515425
NRMSE,224,0.31553430366394686,0.21196862450867632,0.39072610938272195,0.03146948394392983,4.237624943565285,0.26385415074764984
MAPE (%),224,26.888487990874374,17.715223738381013,33.046677647096715,2.503229865994377,333.16150554754347,22.417971601289704
MdAPE (%),224,26.561493397170945,17.19727405731927,32.66909334417198,1.6580789276917485,324.1230622992228,22.34015495985394
sMAPE (%),224,26.307860767771956,17.341401541423807,26.50164143566289,2.460057875719784,197.95878482043813,22.60004494328783
Accuracy (%),224,75.04280575186009,82.28477626161899,21.781189297777953,0.0,97.49677013400563,77.58202839871029
