Metric,count,mean,median,std,min,max,trimmed_mean_5%
RMSE,156,4065.108496882949,1273.7838702427912,11874.533986491793,109.6479847107155,123423.08240865941,2261.1403114001346
MAE,156,3199.6188893487406,1037.2724723451142,8204.516238180704,96.81518128789757,81121.68294870746,1908.213625122607
NRMSE,156,0.3490108265789092,0.20808924858657285,1.213635030525027,0.030104729126762583,15.214877022763723,0.2326548820259758
MAPE (%),156,30.307059579379523,17.286524281794964,86.9614362852634,2.5525788069423663,987.3803707882771,19.700255905346225
MdAPE (%),156,22.165682957711947,15.765553876681487,38.226015990158984,2.49504647449257,444.7403021833307,17.465281177101538
sMAPE (%),156,20.938892993243588,16.93060285859413,16.494104022985965,2.512606142315505,126.18068319718103,19.014735619918323
Accuracy (%),156,77.86787555916122,82.71347571820503,18.49267374310798,0.0,97.44742119305764,80.29974409465378
