Ticker,Sector,RMSE,MAE,NRMSE,MAPE (%),MdAPE (%),sMAPE (%),Accuracy (%)
AAPL,Information Technology,30537.438271339786,24271.241109657236,0.33761865208032965,25.11649043527351,24.830382850116667,29.6272538828452,74.8835095647265
ABT,Healthcare,1241.3260883170994,879.3551905636835,0.12121141376009172,8.37351806332529,4.588397390503521,9.01034627752713,91.62648193667471
ADM,Consumer Staples,6360.641286954152,5392.107448253805,0.2958713037005374,23.742002258743465,26.859839551742702,28.136912230419043,76.25799774125653
ADP,Industrials,157.1410243647897,133.94509478782643,0.037276075615520834,3.0950331988775166,3.0071416780816937,3.098236746095668,96.90496680112248
ADSK,Information Technology,330.6734050797596,294.44672406142496,0.2697172961498854,22.458083990026676,24.265528619993372,25.70539715744411,77.54191600997332
AEE,Utilities,455.86690111612484,366.944447976855,0.259015284725071,18.842337505654736,21.128794689991057,21.83559780367827,81.15766249434526
AEP,Utilities,1356.4821434933342,1224.8567303878579,0.3016214492013727,27.802314853698075,28.939405055174788,23.77836265906162,72.19768514630192
AIG,Financial ,9106.707965871356,8482.620844312163,0.8243602757193209,91.6737782227388,76.70642751075853,74.37867169744013,8.326221777261196
ALL,Financial ,2468.9551506832227,2048.0810606551913,0.18945328043916682,14.227596583103502,14.056031901013549,15.663055891123278,85.7724034168965
AMAT,Information Technology,1991.6257806374044,1825.8468748499652,0.30998066624706694,28.914503972447932,32.339337851191935,34.59177222855167,71.08549602755207
AMD,Information Technology,3760.852622560107,3263.401224177651,0.7017825382646212,60.79142024363793,71.39364425521772,93.08409085918093,39.20857975636207
AMGN,Healthcare,786.5302347031921,506.61062726171383,0.11823966246289724,6.385875676471028,3.8677021034100605,6.841324300921949,93.61412432352897
APD,Materials,638.1007082529039,544.0272769629203,0.2176703763441597,18.09987121226584,23.031802190272593,20.49302140778869,81.90012878773416
AVY,Industrials,233.11208317827732,200.54853993583777,0.11090013471849534,9.482616766246293,8.804649709484304,9.950991542205003,90.5173832337537
AXP,Financial ,2636.143435357884,2285.786789432895,0.18428126077300833,16.17252627396612,16.947667947379248,16.006942682486695,83.82747372603387
BA,Industrials,12083.61272206858,11828.82263019167,0.7164480447093899,72.04920793361535,69.55629341786681,51.93262076541079,27.95079206638465
BAC,Financial ,7544.252477099718,6989.810065956467,0.24850953544699,22.811203487156448,18.045915884454626,20.963126364599795,77.18879651284355
BAX,Healthcare,462.0942364249315,389.3628272967307,0.15548258291552225,11.97961556938547,11.973210520428703,12.506016410552629,88.02038443061453
BBWI,Consumer Discretionary,1630.30295636031,1462.3233396883186,0.9856728877631863,81.4024866478623,91.00188853283362,54.34659245820108,18.597513352137696
BDX,Healthcare,1367.350229650956,1142.4298417690306,0.2858173556962701,23.206924136574738,27.96129783603696,20.067062673389174,76.79307586342526
BEN,Financial ,471.63764285340835,425.0249551585907,0.23639799651817364,21.16460093142072,23.2485130630066,23.810512791949918,78.83539906857928
