Ticker,Sector,ADF Statistic,ADF p-value,ADF Lags Used,ADF Observations Used,ADF CV 1%,ADF CV 5%,ADF CV 10%,KPSS Statistic,KPSS p-value,KPSS Lags Used,KPSS CV 10%,KPSS CV 5%,KPSS CV 2.5%,KPSS CV 1%,RMSE,MAE,MAPE (%),sMAPE (%),Accuracy (%)
AMD,Information Technology,2.4317155525803327,0.9990244621701186,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.0726839272994626,0.01,6,0.347,0.463,0.574,0.739,3520.871837861036,3171.1058041232054,52.4047,73.6316,47.5953
AMGN,Healthcare,0.6154492963114956,0.9879903016429434,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.8115253543593226,0.01,6,0.347,0.463,0.574,0.739,1522.1998243737933,1176.9738969982584,14.2621,16.0181,85.7379
APD,Materials,-1.5142869989693455,0.5264322985704262,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.4415846216642978,0.01,6,0.347,0.463,0.574,0.739,531.5990226981452,469.76357786089244,15.5035,17.0663,84.4965
AVY,Industrials,-0.4146611269944777,0.9076219650933162,9,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.666025572016704,0.01,6,0.347,0.463,0.574,0.739,300.8461887979101,280.5514283846284,13.0074,13.962,86.9926
AXP,Financial ,2.425159599415109,0.9990216623440418,9,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.5095202314562093,0.01,6,0.347,0.463,0.574,0.739,3839.6539734013013,3399.844274621212,20.8548,22.3192,79.1452
BA,Industrials,-2.62563357657904,0.08781420846193316,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.1391196550645601,0.01,6,0.347,0.463,0.574,0.739,3897.42364333835,3127.3491946102417,17.0924,17.5547,82.9076
BAC,Financial ,-1.1829793541423734,0.6808743765157538,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.2374302064677174,0.01,6,0.347,0.463,0.574,0.739,13959.049643294671,12088.696794776673,29.2979,34.0748,70.7021
BAX,Healthcare,-1.6765324967022373,0.44324238645223507,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.1563181086968144,0.01,6,0.347,0.463,0.574,0.739,441.9013941253719,382.02401549742416,12.0156,12.2333,87.9844
BBWI,Consumer Discretionary,-1.7865244300035015,0.3871721647761013,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,0.47032240969941397,0.048350808626258124,3,0.347,0.463,0.574,0.739,1622.8355690373392,1516.1039084467322,88.4331,59.006,11.5669
BDX,Healthcare,1.061859950850571,0.9948776006266833,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6957616015669645,0.01,6,0.347,0.463,0.574,0.739,1001.840990564246,882.6836314886309,17.4985,15.8483,82.5015
BEN,Financial ,-1.6573993424624416,0.45318436329575346,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.5701820443993493,0.01,6,0.347,0.463,0.574,0.739,335.49746153048926,276.5491855504662,13.8048,15.077,86.1952
BK,Financial ,0.1079956203230615,0.9666027713518262,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.4429602657034122,0.01,6,0.347,0.463,0.574,0.739,2790.4994670563615,2233.618779424451,28.9745,32.3864,71.0255
BLL,Consumer Discretionary,-0.7364240796561519,0.8370879903019197,7,104,-3.4948504603223145,-2.889758398668639,-2.5818220155325444,1.6161455828848785,0.01,6,0.347,0.463,0.574,0.739,715.3712215468164,435.55269870977855,24.0377,14.5704,75.9623
BMY,Healthcare,0.16905929494082822,0.970471844270416,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.0611180521010213,0.01,6,0.347,0.463,0.574,0.739,3477.3402639512183,3454.7522394522884,29.8287,35.1263,70.1713
BSX,Healthcare,2.3942604307642945,0.9990075829303726,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.633494741570166,0.01,6,0.347,0.463,0.574,0.739,405.76968321827786,349.2427978950381,10.3888,9.879,89.6112
C,Financial ,-2.5377407117778623,0.10655950531464314,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.44488129653375236,0.05780978597683089,6,0.347,0.463,0.574,0.739,9239.145347943006,8738.442999876135,27.0355,27.3967,72.9645
CAG,Consumer Staples,-1.7571185192923773,0.40194921799965566,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.2461440086726747,0.01,6,0.347,0.463,0.574,0.739,592.9928160320412,541.8713005935319,18.4363,20.6603,81.5637
CAT,Industrials,-0.7298250180679842,0.8388722134960034,10,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.470711174815494,0.01,6,0.347,0.463,0.574,0.739,1356.6034719952472,1136.3784343924324,8.4977,8.1917,91.5023
CI,Healthcare,1.6711850874118725,0.998056172463197,0,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.2373349990405709,0.01,6,0.347,0.463,0.574,0.739,72614.75326522779,56389.80507817175,95.255,57.9467,4.745
CL,Consumer Staples,-0.8363642291536398,0.8082063401510128,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.6561838836270972,0.01,6,0.347,0.463,0.574,0.739,547.1651035153485,489.83575421549233,10.0969,10.7509,89.9031
CLX,Consumer Staples,-1.8919851761568698,0.33584087979405186,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.73603108543573,0.01,6,0.347,0.463,0.574,0.739,187.97952570845578,152.46964028980634,8.5553,8.5274,91.4447
CMA,Financial ,-3.7674955894663507,0.0032579456118786753,7,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,0.1927421513517469,0.1,6,0.347,0.463,0.574,0.739,537.2144537824847,447.6227332173167,39.7154,54.5354,60.2846
CMI,Industrials,1.8691366309287503,0.9984767154985242,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.712792353177336,0.01,6,0.347,0.463,0.574,0.739,1233.714763808007,1054.1215261228301,14.061,14.7161,85.939
CNP,Utilities,-3.4000108767520283,0.010958500826350772,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,0.24045065437840105,0.1,5,0.347,0.463,0.574,0.739,840.1229047940002,756.4146206752183,38.9257,31.3047,61.0743
COP,Energy,-1.6627866788241734,0.45038062694630127,2,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.31312650941604686,0.1,6,0.347,0.463,0.574,0.739,8596.605744287792,7835.130598212738,60.2109,78.2786,39.7891
COST,Consumer Staples,2.300501951428973,0.9989555014511324,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.700238646126158,0.01,6,0.347,0.463,0.574,0.739,11595.41301795314,9289.470903107986,13.642,14.9886,86.358
CPB,Consumer Staples,0.4994724680265557,0.9848570535746435,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,2.1177969805885897,0.01,3,0.347,0.463,0.574,0.739,447.94485819606007,396.92811344859035,17.1304,19.2152,82.8696
CSCO,Information Technology,-1.9088058998927349,0.32792994474956283,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.7646428422210718,0.01,6,0.347,0.463,0.574,0.739,2759.45627191085,2390.7248834433767,17.0285,19.1497,82.9715
CSX,Industrials,-0.3223854869442158,0.9222734957398152,0,122,-3.4851223522012855,-2.88553750045158,-2.5795685622144586,1.2525471250989046,0.01,6,0.347,0.463,0.574,0.739,825.2624271989564,712.4377078356467,18.7965,20.8787,81.2035
CVS,Healthcare,3.655697125422805,1.0,5,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.6943150422250188,0.01,6,0.347,0.463,0.574,0.739,25420.87033759525,20731.374069279776,22.796,19.781,77.204
CVX,Energy,-2.036002991996279,0.2710134775100606,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,0.7927322492255787,0.01,5,0.347,0.463,0.574,0.739,14094.730423611445,12439.00983688835,29.7024,30.9921,70.2976
D,Utilities,-2.2023761249291063,0.2053841911862498,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,0.9123747350176736,0.01,6,0.347,0.463,0.574,0.739,1923.1952297492478,1812.4732949331967,49.5215,38.8411,50.4785
DE,Industrials,0.27464521914141093,0.9761508478047214,13,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.6072473278850505,0.01,6,0.347,0.463,0.574,0.739,5737.13192285413,5166.068080752122,41.1138,54.0338,58.8862
DHR,Healthcare,-0.7369566687270117,0.8369433354004969,13,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.7567177500525488,0.01,6,0.347,0.463,0.574,0.739,2325.3632355741534,2213.779870556724,33.3769,40.4864,66.6231
DIS,Communication Services,3.1719596375988104,1.0,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.7193377286907334,0.01,6,0.347,0.463,0.574,0.739,45929.950292808106,37532.37443636706,169.6912,83.5511,-69.6912
DOV,Industrials,-1.856972516787587,0.3525652476131842,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.5246642691821473,0.01,6,0.347,0.463,0.574,0.739,188.79821255267632,155.77013145254972,7.7025,8.0877,92.2975
DTE,Utilities,-0.7646004523874708,0.8292999555644982,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6339455037511408,0.01,6,0.347,0.463,0.574,0.739,804.9083949526537,689.8208747342155,19.2246,18.5119,80.7754
DUK,Utilities,-3.911454712574388,0.0019521454559909333,3,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.23900903781087082,0.1,6,0.347,0.463,0.574,0.739,1223.4899251094837,1032.9872549887723,14.7738,13.4331,85.2262
ECL,Materials,-0.6607708147802834,0.856650853985903,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.7557447790631517,0.01,6,0.347,0.463,0.574,0.739,747.673004083256,644.4668596342859,17.0153,15.4028,82.9847
EIX,Utilities,-0.4828514869157027,0.8953196945181547,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.662346424535872,0.01,4,0.347,0.463,0.574,0.739,972.1519623576269,846.3344857912738,19.2606,21.879,80.7394
EMN,Materials,-1.323822906739106,0.6182040653467353,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.5722923958846518,0.01,6,0.347,0.463,0.574,0.739,272.6453160517097,251.00708942579857,10.664,10.3102,89.336
EMR,Industrials,-2.0935287145531123,0.2471246873313545,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,0.5376187136149861,0.03319398342004816,6,0.347,0.463,0.574,0.739,880.90162594069,775.7519692052891,19.9648,17.5175,80.0352
ES,Utilities,-0.025533717925122573,0.956368833405666,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.3797748751258114,0.01,6,0.347,0.463,0.574,0.739,552.8120602550944,412.2657820407529,13.2321,14.7626,86.7679
ETN,Industrials,-0.1271568954515545,0.946665518992912,0,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.7381193172362484,0.01,6,0.347,0.463,0.574,0.739,587.2778519574762,478.3355177003359,9.5521,8.8427,90.4479
ETR,Utilities,-3.0271790145942323,0.03243300472148379,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.3412373992367164,0.01,4,0.347,0.463,0.574,0.739,401.239282056757,299.53595455254725,9.2102,9.7735,90.7898
EXC,Utilities,-1.6035484334006456,0.48181074648323036,3,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.4334798686054984,0.01,6,0.347,0.463,0.574,0.739,7211.007710037545,6563.361081828135,122.6503,70.8798,-22.6503
F,Consumer Discretionary,-2.331745549068595,0.1619336803000842,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.1758099916267413,0.1,5,0.347,0.463,0.574,0.739,10252.555219996475,8808.933364950577,21.2646,22.5392,78.7354
FDX,Industrials,0.004249945541315489,0.9588821455477857,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.7505401060154764,0.01,6,0.347,0.463,0.574,0.739,2940.0344965565796,2565.0614167763624,11.5337,11.2414,88.4663
FITB,Financial ,-0.8367958428970141,0.8080739620857177,7,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.1634872277539783,0.01,6,0.347,0.463,0.574,0.739,566.2430587505327,493.404430218964,19.5247,17.2631,80.4753
GD,Industrials,-0.3895494873511319,0.9118290707815506,10,112,-3.4901313156261384,-2.8877122815688776,-2.5807296460459184,1.7405083208385708,0.01,6,0.347,0.463,0.574,0.739,1144.8203519586273,906.817798666661,7.6348,8.022,92.3652
GE,Industrials,-0.2871014398856577,0.9273113919548398,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.6404168705769486,0.018962102674822852,6,0.347,0.463,0.574,0.739,5015.249239896827,4261.487285932088,37.3693,28.941,62.6307
GIS,Consumer Staples,-1.5562471087946155,0.505526218784191,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.724116123522238,0.01,6,0.347,0.463,0.574,0.739,556.8984039654148,410.48100094940673,8.7789,8.3313,91.2211
GL,Financial ,0.9450153535076043,0.993650546943718,3,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.7417366607248244,0.01,6,0.347,0.463,0.574,0.739,81.53657221598883,70.07041359964248,5.1658,5.2531,94.8342
GLW,Information Technology,0.12900030876419125,0.9679862057821892,6,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.657944715877457,0.01,6,0.347,0.463,0.574,0.739,851.0771407140229,787.6382192146034,21.8562,24.926,78.1438
GPC,Consumer Discretionary,2.74007438737958,1.0,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.7765244699762122,0.01,6,0.347,0.463,0.574,0.739,3598.308749143841,3256.7822912632005,56.1808,84.7171,43.8192
GWW,Industrials,2.0073542469239567,0.9986824313726427,6,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.7229550436279562,0.01,6,0.347,0.463,0.574,0.739,544.6905255235001,478.93357603189963,11.6044,12.5003,88.3956
HAL,Energy,-2.9912124340371626,0.03572323770264074,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.8912829168907597,0.01,6,0.347,0.463,0.574,0.739,1192.7831010173031,1024.478854447912,24.051,20.1776,75.949
HAS,Consumer Discretionary,-1.233665820047783,0.6589485106851355,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,3.542052656969754,0.01,0,0.347,0.463,0.574,0.739,5592.879620809969,4211.484572468477,340.5114,101.6901,-240.5114
HD,Consumer Discretionary,0.3208642222729664,0.9782817334508286,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.6381647393694823,0.01,6,0.347,0.463,0.574,0.739,7023.3449191977315,6633.184082210852,16.6704,18.3553,83.3296
HES,Energy,-1.815890793239463,0.372601381987667,0,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,0.3373108438617667,0.1,6,0.347,0.463,0.574,0.739,1445.3725750630385,1277.6124732047795,48.7946,64.1388,51.2054
HIG,Financial ,-2.6406184853320154,0.08488942486900952,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.7698333892640555,0.01,5,0.347,0.463,0.574,0.739,773.1577094460866,616.8593015205208,9.2964,9.944,90.7036
HON,Industrials,-1.684888452127918,0.4389147363769574,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.4939483377977838,0.01,6,0.347,0.463,0.574,0.739,1034.1743432336814,897.0353030334031,9.7645,9.6731,90.2355
HPQ,Information Technology,-1.4468591988899802,0.5596166885176528,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.41443883617132804,0.07093153613304826,6,0.347,0.463,0.574,0.739,1763.4087047674004,1522.3529624539162,10.3871,11.0688,89.6129
HSY,Consumer Staples,2.5393302958890143,0.9990614454678706,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6910425002252987,0.01,6,0.347,0.463,0.574,0.739,338.31707530164414,259.20363765004896,9.5626,10.2982,90.4374
HUM,Healthcare,2.643957896417928,0.999081997855692,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.6848727725415984,0.01,6,0.347,0.463,0.574,0.739,3328.791187503644,3021.2892672819853,11.2092,11.9599,88.7908
HWM,Industrials,-1.966253197503374,0.3015630301907569,9,36,-3.626651907578875,-2.9459512825788754,-2.6116707716049383,0.7013074358548849,0.013426596740465011,3,0.347,0.463,0.574,0.739,583.7689273991417,532.5863900692491,26.6136,31.6307,73.3864
IBM,Information Technology,-0.5725497805274657,0.8770648033589266,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,0.6226474861544338,0.020577501258687837,6,0.347,0.463,0.574,0.739,3954.4415793056737,2348.426940715352,31.5867,15.9703,68.4133
IFF,Materials,0.26697572862917607,0.9757775743028377,6,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.2256055656733782,0.01,6,0.347,0.463,0.574,0.739,1012.0046515989632,886.1526634890361,31.0215,38.2307,68.9785
INTC,Information Technology,-1.7223344595510715,0.41964337930015005,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.5758477660919599,0.01,6,0.347,0.463,0.574,0.739,11783.404425523493,10271.620155861512,74.5003,49.7478,25.4997
IP,Consumer Discretionary,-2.470693347208554,0.12276873795723658,2,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.41963990577785276,0.06868969578540829,5,0.347,0.463,0.574,0.739,982.3980337374165,827.5052016075495,17.8428,15.7948,82.1572
IPG,Communication Services,-1.5225020105046896,0.5223520083906299,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.6398770552403883,0.01,6,0.347,0.463,0.574,0.739,933.5498139200832,813.7990885971695,31.8892,26.4888,68.1108
ITW,Industrials,-2.2208200244945475,0.1987759481548531,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.220996683466163,0.01,6,0.347,0.463,0.574,0.739,561.8026390561051,528.3427407195784,13.7311,14.5689,86.2689
JNJ,Healthcare,-0.8279135611484486,0.8107848643361837,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.8071267249955472,0.01,6,0.347,0.463,0.574,0.739,1759.069992440737,1624.6162636746935,7.3379,7.1285,92.6621
JPM,Financial ,0.9948250869178666,0.9942110460096202,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.449875953100743,0.01,6,0.347,0.463,0.574,0.739,15623.145666304908,13323.536863395791,22.4568,25.224,77.5432
K,Consumer Staples,-1.859683526462743,0.3512583068661994,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.5450643568069202,0.01,6,0.347,0.463,0.574,0.739,283.8139960467835,252.3315047104605,7.5716,7.3825,92.4284
KEY,Financial ,-0.4122673341033911,0.9080303354501879,2,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,0.3617578669844176,0.09363885043775104,6,0.347,0.463,0.574,0.739,668.6604359291322,520.9151715979501,19.9241,23.593,80.0759
KMB,Consumer Staples,-4.937490387762246,2.9464560073274513e-05,0,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.5937867336417786,0.01,5,0.347,0.463,0.574,0.739,383.98134984868534,320.8997032040339,6.9054,6.7977,93.0946
KO,Consumer Staples,-1.1925532441624906,0.6767908866047923,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.4594415020697304,0.01,6,0.347,0.463,0.574,0.739,1884.01592452527,1682.90792640834,15.0323,16.0445,84.9677
KR,Consumer Staples,-0.5385568246148534,0.8842702632563841,13,105,-3.4942202045135513,-2.889485291005291,-2.5816762131519275,1.7848181136777348,0.01,6,0.347,0.463,0.574,0.739,3736.469335609603,2496.1995981204864,7.0896,6.6276,92.9104
L,Financial ,-1.7058143169490938,0.4281192832219368,4,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.18383421682535,0.01,5,0.347,0.463,0.574,0.739,856.3634165650482,688.8854305487886,16.1788,18.3716,83.8212
LIN,Materials,0.11867712898151096,0.9673133753413303,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.455315993787376,0.01,6,0.347,0.463,0.574,0.739,2036.6888395988133,1612.8611038713732,19.6733,17.1378,80.3267
LLY,Healthcare,2.1951033941506504,0.9988784518607524,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.5371739711374093,0.01,6,0.347,0.463,0.574,0.739,4955.469868174188,3709.2461008375876,31.6316,40.8135,68.3684
LMT,Industrials,0.5502791427121467,0.9863237740281711,6,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.746459301024904,0.01,6,0.347,0.463,0.574,0.739,2540.6776329989657,2154.991486187692,12.3676,11.4317,87.6324
LOW,Consumer Discretionary,-0.6111347119109062,0.8684461364655314,13,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.7635184174986134,0.01,6,0.347,0.463,0.574,0.739,3781.4218836900377,3220.145563282421,13.6549,15.0352,86.3451
LUV,Industrials,-0.7391916241625837,0.8363352363308738,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.6616947791502155,0.01,6,0.347,0.463,0.574,0.739,4636.007673652485,4291.729939379554,84.6838,110.1991,15.3162
MAS,Industrials,-2.5877319790377165,0.09555941968311232,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,0.2905505583522336,0.1,6,0.347,0.463,0.574,0.739,260.2528449577826,226.0390404489463,11.2962,11.9048,88.7038
MCD,Consumer Discretionary,-1.7633304936033136,0.3988129688723013,9,112,-3.4901313156261384,-2.8877122815688776,-2.5807296460459184,1.2913553308763135,0.01,6,0.347,0.463,0.574,0.739,709.084247665426,596.8313660017775,10.082,10.1916,89.918
MDT,Healthcare,-0.1603446657530389,0.9430863011719772,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.8102769932693736,0.01,6,0.347,0.463,0.574,0.739,2397.6321701596944,2181.9779058388617,27.106,23.4085,72.894
MMC,Financial ,1.7854991006903587,0.9983198190407266,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.5256085301626672,0.01,6,0.347,0.463,0.574,0.739,483.94838437324154,368.3014180136037,6.6369,6.3034,93.3631
MMM,Industrials,-1.6826901385171862,0.44005237924815965,0,122,-3.4851223522012855,-2.88553750045158,-2.5795685622144586,1.534393878693088,0.01,6,0.347,0.463,0.574,0.739,2394.083923719767,1933.0709354675641,30.0614,24.3401,69.9386
MO,Consumer Staples,-1.3483861041041805,0.6067554065813563,5,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.3537892358226606,0.01,6,0.347,0.463,0.574,0.739,850.6430149387526,740.0437718356558,14.0608,15.4963,85.9392
MRK,Healthcare,-1.217864611626555,0.665863984780845,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.1517472698408213,0.01,6,0.347,0.463,0.574,0.739,2136.8112861861714,1764.767099327747,12.7384,11.6738,87.2616
MRO,Energy,-1.5792815393166935,0.49399215370820215,10,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,0.5587745437903312,0.028429156803979453,6,0.347,0.463,0.574,0.739,686.6793589551759,610.4282394660609,42.8619,47.6093,57.1381
MS,Financial ,2.3557704279660823,0.9989879509750778,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.2811639982164393,0.01,6,0.347,0.463,0.574,0.739,7483.695636734168,5475.387650233773,23.8957,28.9302,76.1043
MSFT,Information Technology,3.5885473000985617,1.0,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.5897195818693381,0.01,6,0.347,0.463,0.574,0.739,4124.524083294317,3497.268738933473,5.8208,6.0487,94.1792
MU,Information Technology,1.1182121140020718,0.9953690972475633,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6117064647398875,0.01,6,0.347,0.463,0.574,0.739,2352.022848570827,2084.1978440494768,28.8576,30.0853,71.1424
NEE,Utilities,0.6103171679503071,0.9878671880901392,7,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.6396239699420827,0.01,6,0.347,0.463,0.574,0.739,1004.7345265546994,837.6516080615145,16.3707,15.1001,83.6293
NEM,Materials,0.4566633057094247,0.983494659463322,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.5908735779948713,0.01,6,0.347,0.463,0.574,0.739,590.2576085442679,422.3529144817294,13.462,11.9209,86.538
NKE,Consumer Discretionary,-0.09861359869984639,0.9495764494650178,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.7829107796720869,0.01,6,0.347,0.463,0.574,0.739,2119.413610167262,1527.6937105204474,14.3859,12.4633,85.6141
NOC,Industrials,-1.6565884865988325,0.45360663958762043,8,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.2581401227606213,0.01,6,0.347,0.463,0.574,0.739,716.030426053983,605.3044338863746,6.2074,6.0191,93.7926
