Ticker,Sector,ADF Statistic,ADF p-value,ADF Lags Used,ADF Observations Used,ADF CV 1%,ADF CV 5%,ADF CV 10%,KPSS Statistic,KPSS p-value,KPSS Lags Used,KPSS CV 10%,KPSS CV 5%,KPSS CV 2.5%,KPSS CV 1%,Val RMSE,Val MAE,Val MAPE (%),Val sMAPE (%),Val Accuracy (%),RMSE,MAE,MAPE (%),sMAPE (%),Accuracy (%),Train N,Val N,Test N
AMD,Information Technology,2.4317155525803327,0.9990244621701186,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.0726839272994626,0.01,6,0.347,0.463,0.574,0.739,794.9531872441977,675.8127193808463,39.3549,51.0461,60.6451,3301.1086763434096,3048.9898945235363,51.5256,71.2187,48.4744,85,18,19
AMGN,Healthcare,0.6154492963114956,0.9879903016429434,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.8115253543593226,0.01,6,0.347,0.463,0.574,0.739,613.4324653150007,537.241949907568,9.0971,8.5928,90.9029,638.242803866927,541.8041233269616,7.3653,7.3283,92.6347,85,18,19
APD,Materials,-1.5142869989693455,0.5264322985704262,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.4415846216642978,0.01,6,0.347,0.463,0.574,0.739,387.45772960529763,359.62638959787773,16.108,17.7326,83.892,773.4684543586494,727.7596850760144,23.8178,27.4046,76.1822,85,18,19
AVY,Industrials,-0.4146611269944777,0.9076219650933162,9,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.666025572016704,0.01,6,0.347,0.463,0.574,0.739,220.96358736152533,195.06510684225654,11.1961,12.0458,88.8039,444.7012896641489,432.06335225087395,19.8767,22.1738,80.1233,85,18,19
AXP,Financial ,2.425159599415109,0.9990216623440418,9,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.5095202314562093,0.01,6,0.347,0.463,0.574,0.739,1921.8633243897964,1619.9006034854149,14.9368,16.534,85.0632,7429.310830214403,6648.24783628943,40.4649,52.7124,59.5351,85,18,19
BA,Industrials,-2.62563357657904,0.08781420846193316,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.1391196550645601,0.01,6,0.347,0.463,0.574,0.739,4473.706661444153,3358.0997764777,19.63,16.5578,80.37,5438.370001513383,4745.174533184101,25.794,30.5734,74.206,85,18,19
BAC,Financial ,-1.1829793541423734,0.6808743765157538,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.2374302064677174,0.01,6,0.347,0.463,0.574,0.739,3545.830329472453,3018.139167661247,11.1504,12.0159,88.8496,19247.91838203033,15945.57362070252,38.1336,50.8533,61.8664,85,18,19
BAX,Healthcare,-1.6765324967022373,0.44324238645223507,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.1563181086968144,0.01,6,0.347,0.463,0.574,0.739,297.8298070150999,251.87525395776368,8.987,9.5783,91.013,498.1484042178027,425.69990112605194,12.7533,13.4415,87.2467,85,18,19
BBWI,Consumer Discretionary,-1.7865244300035015,0.3871721647761013,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,0.47032240969941397,0.048350808626258124,3,0.347,0.463,0.574,0.739,1013.3037164567362,750.6557901192742,21.6901,25.1075,78.3099,1077.0318515066645,971.7371136807309,56.9353,42.4349,43.0647,85,18,19
BDX,Healthcare,1.061859950850571,0.9948776006266833,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6957616015669645,0.01,6,0.347,0.463,0.574,0.739,948.7082626788957,763.1555158588542,17.9839,20.7122,82.0161,703.9189265972801,635.2797652556459,12.7328,11.9052,87.2672,85,18,19
BEN,Financial ,-1.6573993424624416,0.45318436329575346,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.5701820443993493,0.01,6,0.347,0.463,0.574,0.739,122.33171688198752,100.36017712855296,6.9872,6.7994,93.0128,239.06817044842563,210.81640004563155,9.9454,10.6141,90.0546,85,18,19
BK,Financial ,0.1079956203230615,0.9666027713518262,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.4429602657034122,0.01,6,0.347,0.463,0.574,0.739,341.4058901788927,256.4633784765588,6.3014,6.6424,93.6986,3412.258659244165,2061.576124121077,22.7979,31.4039,77.2021,85,18,19
BLL,Consumer Discretionary,-0.7364240796561519,0.8370879903019197,7,104,-3.4948504603223145,-2.889758398668639,-2.5818220155325444,1.6161455828848785,0.01,6,0.347,0.463,0.574,0.739,921.918686601268,891.7532613061635,31.5135,37.8309,68.4865,891.996643094561,652.0677991933463,40.4375,25.2658,59.5625,85,18,9
BMY,Healthcare,0.16905929494082822,0.970471844270416,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.0611180521010213,0.01,6,0.347,0.463,0.574,0.739,2933.9253704153634,2204.955249271932,29.6429,36.9793,70.3571,1148.7577781390858,1069.8199522497093,9.1063,9.6021,90.8937,85,18,19
BSX,Healthcare,2.3942604307642945,0.9990075829303726,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.633494741570166,0.01,6,0.347,0.463,0.574,0.739,361.54071964939243,321.8912282227128,12.8976,13.9064,87.1024,822.9074858050603,646.8497954181108,16.2471,18.3586,83.7529,85,18,19
C,Financial ,-2.5377407117778623,0.10655950531464314,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.44488129653375236,0.05780978597683089,6,0.347,0.463,0.574,0.739,3278.6953783026747,2713.805702720689,10.9905,11.8901,89.0095,14973.48581251043,11894.496587484953,31.024,39.7408,68.976,85,18,19
CAG,Consumer Staples,-1.7571185192923773,0.40194921799965566,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.2461440086726747,0.01,6,0.347,0.463,0.574,0.739,438.5364735630234,384.6294741744907,17.6247,16.4424,82.3753,191.35885650701235,153.24711165169228,5.0636,5.2248,94.9364,85,18,19
CAT,Industrials,-0.7298250180679842,0.8388722134960034,10,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.470711174815494,0.01,6,0.347,0.463,0.574,0.739,2675.074435306132,2134.3970270610457,16.3393,18.6025,83.6607,4446.908687408409,4080.3009976514622,26.1388,30.7313,73.8612,85,18,19
CI,Healthcare,1.6711850874118725,0.998056172463197,0,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.2373349990405709,0.01,6,0.347,0.463,0.574,0.739,18560.137036190263,12549.209752810453,38.455,57.6431,61.545,15677.519809742562,12907.916546938664,23.1785,27.3381,76.8215,84,18,19
CL,Consumer Staples,-0.8363642291536398,0.8082063401510128,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.6561838836270972,0.01,6,0.347,0.463,0.574,0.739,200.5686377550085,172.09172952138206,4.3407,4.4696,95.6593,586.2960367553859,520.3453652692934,10.7579,11.5233,89.2421,85,18,19
CLX,Consumer Staples,-1.8919851761568698,0.33584087979405186,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.73603108543573,0.01,6,0.347,0.463,0.574,0.739,205.29369717904228,152.19092497245177,8.9333,9.6377,91.0667,200.24388381217346,165.61428727295356,9.6697,9.0278,90.3303,85,18,19
CMA,Financial ,-3.7674955894663507,0.0032579456118786753,7,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,0.1927421513517469,0.1,6,0.347,0.463,0.574,0.739,169.44959389474033,147.0158802852217,16.5111,18.4486,83.4889,421.539308136084,360.00214983197753,30.6495,38.0346,69.3505,85,18,19
CMI,Industrials,1.8691366309287503,0.9984767154985242,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.712792353177336,0.01,6,0.347,0.463,0.574,0.739,861.7237368523685,720.8140193467101,13.2471,13.9903,86.7529,2723.353914753295,2478.750895304546,31.3132,38.1154,68.6868,85,18,19
CNP,Utilities,-3.4000108767520283,0.010958500826350772,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,0.24045065437840105,0.1,5,0.347,0.463,0.574,0.739,678.8043607037818,521.7817783438375,20.6552,24.2697,79.3448,849.5520050452736,762.6381646689507,33.0809,40.7444,66.9191,85,18,19
COP,Energy,-1.6627866788241734,0.45038062694630127,2,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.31312650941604686,0.1,6,0.347,0.463,0.574,0.739,2475.060260888102,2185.640293229856,30.8262,33.7388,69.1738,10813.217321069946,10151.037146435128,68.1869,105.9258,31.8131,85,18,19
COST,Consumer Staples,2.300501951428973,0.9989555014511324,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.700238646126158,0.01,6,0.347,0.463,0.574,0.739,10366.226934753598,8688.63428862429,22.2039,25.8412,77.7961,17219.57248579201,14956.061400043123,24.095,28.2073,75.905,85,18,19
CPB,Consumer Staples,0.4994724680265557,0.9848570535746435,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,2.1177969805885897,0.01,3,0.347,0.463,0.574,0.739,254.46635352545331,156.6759667323255,10.1097,8.8347,89.8903,261.6897325991511,214.04896192478782,9.4232,8.9041,90.5768,85,18,19
CSCO,Information Technology,-1.9088058998927349,0.32792994474956283,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.7646428422210718,0.01,6,0.347,0.463,0.574,0.739,1070.5218030363824,906.2598793314367,7.1492,7.5142,92.8508,1815.8294136375298,1566.493438154887,11.3257,12.2233,88.6743,85,18,19
CSX,Industrials,-0.3223854869442158,0.9222734957398152,0,122,-3.4851223522012855,-2.88553750045158,-2.5795685622144586,1.2525471250989046,0.01,6,0.347,0.463,0.574,0.739,301.62670402109006,264.0268814791021,9.0799,9.456,90.9201,905.9615100852626,851.1154030695897,23.6913,27.2797,76.3087,85,18,19
CVS,Healthcare,3.655697125422805,1.0,5,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.6943150422250188,0.01,6,0.347,0.463,0.574,0.739,14515.661963390448,11138.69803465993,18.3638,21.4442,81.6362,20256.64213528098,17967.43435933404,20.2255,23.063,79.7745,85,18,19
CVX,Energy,-2.036002991996279,0.2710134775100606,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,0.7927322492255787,0.01,5,0.347,0.463,0.574,0.739,6606.633104915226,5262.291162840062,17.5937,16.9589,82.4063,23693.705185362887,21870.2972238721,43.7275,57.6574,56.2725,85,18,19
D,Utilities,-2.2023761249291063,0.2053841911862498,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,0.9123747350176736,0.01,6,0.347,0.463,0.574,0.739,765.0700706090186,631.6765051500017,17.34,19.6269,82.66,492.06026886583464,359.8022270587352,9.1481,9.7093,90.8519,85,18,19
DE,Industrials,0.27464521914141093,0.9761508478047214,13,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.6072473278850505,0.01,6,0.347,0.463,0.574,0.739,2605.60630078169,2211.416120908128,24.4976,29.0062,75.5024,4054.465553248213,3372.2497881778704,24.7175,29.6007,75.2825,85,18,19
DHR,Healthcare,-0.7369566687270117,0.8369433354004969,13,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.7567177500525488,0.01,6,0.347,0.463,0.574,0.739,2946.6070954782967,2726.3713442268813,58.3631,43.7527,41.6369,1556.3622497414083,1347.7006711615647,21.4575,19.1911,78.5425,85,18,19
DIS,Communication Services,3.1719596375988104,1.0,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.7193377286907334,0.01,6,0.347,0.463,0.574,0.739,3072.420656213025,2233.1098776793206,13.1086,14.4841,86.8914,6526.920188706932,6013.931057642922,27.2125,32.226,72.7875,85,18,19
DOV,Industrials,-1.856972516787587,0.3525652476131842,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.5246642691821473,0.01,6,0.347,0.463,0.574,0.739,125.41977634538509,100.71006529976223,5.6432,5.81,94.3568,356.2194212856005,340.20995536567165,16.7329,18.3895,83.2671,85,18,19
DTE,Utilities,-0.7646004523874708,0.8292999555644982,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6339455037511408,0.01,6,0.347,0.463,0.574,0.739,687.0008968118533,612.9720178231548,18.8046,21.1482,81.1954,1091.705382250018,840.6281810450802,20.0,23.4611,80.0,85,18,19
DUK,Utilities,-3.911454712574388,0.0019521454559909333,3,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.23900903781087082,0.1,6,0.347,0.463,0.574,0.739,889.6732008765476,774.1170625082024,12.4381,13.4391,87.5619,1074.9563273837098,919.9406799015014,12.3447,13.3535,87.6553,85,18,19
ECL,Materials,-0.6607708147802834,0.856650853985903,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.7557447790631517,0.01,6,0.347,0.463,0.574,0.739,889.2515691620215,608.7117350066642,19.6831,16.2054,80.3169,762.2900482005514,683.4461765036111,18.1325,20.3689,81.8675,85,18,19
EIX,Utilities,-0.4828514869157027,0.8953196945181547,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.662346424535872,0.01,4,0.347,0.463,0.574,0.739,696.8883217935206,469.9867948051356,12.832,14.4512,87.168,896.9579582486998,754.626347611296,17.1467,19.2785,82.8533,85,18,19
EMN,Materials,-1.323822906739106,0.6182040653467353,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.5722923958846518,0.01,6,0.347,0.463,0.574,0.739,177.7328187860145,145.43565301431812,6.2766,6.2859,93.7234,416.3274080819084,365.1812660884941,14.4267,15.8447,85.5733,85,18,19
EMR,Industrials,-2.0935287145531123,0.2471246873313545,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,0.5376187136149861,0.03319398342004816,6,0.347,0.463,0.574,0.739,624.9534377301322,527.3018788400441,12.0263,12.9296,87.9737,560.8818871330083,493.40368541698933,11.8214,12.3155,88.1786,85,18,19
ES,Utilities,-0.025533717925122573,0.956368833405666,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.3797748751258114,0.01,6,0.347,0.463,0.574,0.739,212.63313402150897,167.62754852970485,7.68,8.1577,92.32,856.8335346650248,740.9646839024855,23.8866,27.9084,76.1134,85,18,19
ETN,Industrials,-0.1271568954515545,0.946665518992912,0,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.7381193172362484,0.01,6,0.347,0.463,0.574,0.739,419.9563409901079,330.38629006223323,6.7263,6.6708,93.2737,1359.5555878256548,1178.443199491079,19.8968,22.7286,80.1032,85,18,19
ETR,Utilities,-3.0271790145942323,0.03243300472148379,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.3412373992367164,0.01,4,0.347,0.463,0.574,0.739,243.51888781442358,206.35234170649667,7.6041,7.4711,92.3959,626.7937429452991,520.0496435516641,15.9641,17.791,84.0359,85,18,19
EXC,Utilities,-1.6035484334006456,0.48181074648323036,3,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.4334798686054984,0.01,6,0.347,0.463,0.574,0.739,947.9011849841501,826.8174765737162,9.4882,10.0897,90.5118,4219.762908276954,4046.2888419080787,77.4657,54.2905,22.5343,85,18,19
F,Consumer Discretionary,-2.331745549068595,0.1619336803000842,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.1758099916267413,0.1,5,0.347,0.463,0.574,0.739,4991.547939144089,2475.311974563465,9.1344,7.3335,90.8656,7417.367823291273,6219.408520626542,14.6642,15.7088,85.3358,85,18,19
FDX,Industrials,0.004249945541315489,0.9588821455477857,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.7505401060154764,0.01,6,0.347,0.463,0.574,0.739,2078.148907457472,1957.8250763416643,11.6519,12.4518,88.3481,2928.5669071559596,2495.062203490946,11.2345,10.6267,88.7655,85,18,19
FITB,Financial ,-0.8367958428970141,0.8080739620857177,7,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.1634872277539783,0.01,6,0.347,0.463,0.574,0.739,275.56906509716777,204.75386168030462,10.1164,10.9938,89.8836,1035.0652289401075,837.4823207943977,27.6382,34.3852,72.3618,85,18,19
GD,Industrials,-0.3895494873511319,0.9118290707815506,10,112,-3.4901313156261384,-2.8877122815688776,-2.5807296460459184,1.7405083208385708,0.01,6,0.347,0.463,0.574,0.739,1697.719018472989,1328.0911464055762,13.9948,15.714,86.0052,1263.7190713571013,930.3958267318245,7.987,8.5264,92.013,85,18,19
GE,Industrials,-0.2871014398856577,0.9273113919548398,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.6404168705769486,0.018962102674822852,6,0.347,0.463,0.574,0.739,4659.607031094206,3956.6077113615765,16.8664,15.5041,83.1336,6303.635687166351,5191.285085738846,48.6133,34.889,51.3867,85,18,19
GIS,Consumer Staples,-1.5562471087946155,0.505526218784191,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.724116123522238,0.01,6,0.347,0.463,0.574,0.739,310.9510562103262,239.02546449847463,5.7824,5.7261,94.2176,400.7505180556203,325.2751146059907,6.4799,6.8083,93.5201,85,18,19
GL,Financial ,0.9450153535076043,0.993650546943718,3,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.7417366607248244,0.01,6,0.347,0.463,0.574,0.739,227.8256911967478,217.5114002430166,19.818,22.1805,80.182,183.46765534803203,164.56888829412506,11.9189,12.7941,88.0811,85,18,19
GLW,Information Technology,0.12900030876419125,0.9679862057821892,6,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.657944715877457,0.01,6,0.347,0.463,0.574,0.739,688.6398775768473,649.7704332238925,23.7184,27.2098,76.2816,578.8473582011329,529.1272748979862,15.1782,16.6487,84.8218,85,18,19
GPC,Consumer Discretionary,2.74007438737958,1.0,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.7765244699762122,0.01,6,0.347,0.463,0.574,0.739,580.8290154851603,469.7749574108032,10.3982,11.2576,89.6018,1405.2844470001203,1286.2940703734412,22.6723,26.1225,77.3277,85,18,19
GWW,Industrials,2.0073542469239567,0.9986824313726427,6,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.7229550436279562,0.01,6,0.347,0.463,0.574,0.739,245.87463840639052,200.61802913529792,7.0225,7.3996,92.9775,1015.6224256748278,906.5716318005943,22.1793,25.632,77.8207,85,18,19
HAL,Energy,-2.9912124340371626,0.03572323770264074,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.8912829168907597,0.01,6,0.347,0.463,0.574,0.739,1142.5934271060298,1046.4811555286258,21.376,21.9715,78.624,2189.3390115828633,2002.227971595843,37.4251,47.5651,62.5749,85,18,19
HAS,Consumer Discretionary,-1.233665820047783,0.6589485106851355,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,3.542052656969754,0.01,0,0.347,0.463,0.574,0.739,102.88888404925261,85.19421699252905,7.3985,7.383,92.6015,270.63922917578964,215.68604195502652,17.1285,16.8564,82.8715,85,18,19
HD,Consumer Discretionary,0.3208642222729664,0.9782817334508286,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.6381647393694823,0.01,6,0.347,0.463,0.574,0.739,4055.6151084657467,3027.3642617039927,10.5657,11.5117,89.4343,4938.0841698535905,4549.785394124987,11.764,12.6355,88.236,85,18,19
HES,Energy,-1.815890793239463,0.372601381987667,0,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,0.3373108438617667,0.1,6,0.347,0.463,0.574,0.739,452.55999140651426,407.47037124579754,27.4129,32.1617,72.5871,1465.984931510942,1336.4476986607988,48.3562,66.4491,51.6438,85,18,18
HIG,Financial ,-2.6406184853320154,0.08488942486900952,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.7698333892640555,0.01,5,0.347,0.463,0.574,0.739,583.7426528645096,445.95146903435557,10.4382,9.9613,89.5618,1023.7547136645303,821.6907802429064,12.9258,14.2991,87.0742,85,18,19
HON,Industrials,-1.684888452127918,0.4389147363769574,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.4939483377977838,0.01,6,0.347,0.463,0.574,0.739,945.0179076524795,712.1484644554907,7.9353,7.5771,92.0647,1264.0865669767547,1152.4595227561,12.3029,13.2515,87.6971,85,18,19
HPQ,Information Technology,-1.4468591988899802,0.5596166885176528,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.41443883617132804,0.07093153613304826,6,0.347,0.463,0.574,0.739,2863.098129433491,2230.416653787281,17.0712,14.9993,82.9288,1415.0930055455717,1148.8458651098385,7.596,7.8677,92.404,85,18,19
HSY,Consumer Staples,2.5393302958890143,0.9990614454678706,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6910425002252987,0.01,6,0.347,0.463,0.574,0.739,191.1015281907503,147.25682811962645,7.2074,7.6534,92.7926,695.5838697495016,597.4380451327271,21.6873,25.1999,78.3127,85,18,19
HUM,Healthcare,2.643957896417928,0.999081997855692,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.6848727725415984,0.01,6,0.347,0.463,0.574,0.739,2138.967368708507,1807.126207811783,11.9765,11.5554,88.0235,1427.4101140565294,1160.1935438565822,4.762,4.5947,95.238,85,18,19
HWM,Industrials,-1.966253197503374,0.3015630301907569,9,36,-3.626651907578875,-2.9459512825788754,-2.6116707716049383,0.7013074358548849,0.013426596740465011,3,0.347,0.463,0.574,0.739,1300.8378689744382,1062.9522619027157,55.9406,38.675,44.0594,512.6322004034527,432.9707014045392,25.2349,30.1808,74.7651,9,18,19
IBM,Information Technology,-0.5725497805274657,0.8770648033589266,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,0.6226474861544338,0.020577501258687837,6,0.347,0.463,0.574,0.739,1722.8680111348604,1384.7467532585667,7.3927,6.9931,92.6073,5087.9097690607,4036.9634050444506,47.8763,26.4643,52.1237,85,18,19
IFF,Materials,0.26697572862917607,0.9757775743028377,6,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.2256055656733782,0.01,6,0.347,0.463,0.574,0.739,329.5192860943256,251.50493912683007,20.9953,25.2055,79.0047,1627.057199077957,1574.4239165804331,53.7236,74.9367,46.2764,85,18,19
INTC,Information Technology,-1.7223344595510715,0.41964337930015005,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.5758477660919599,0.01,6,0.347,0.463,0.574,0.739,3720.950954898188,3227.150784543103,17.8105,20.0658,82.1895,4417.024803754619,3816.5897227416235,27.9698,23.417,72.0302,85,18,19
IP,Consumer Discretionary,-2.470693347208554,0.12276873795723658,2,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.41963990577785276,0.06868969578540829,5,0.347,0.463,0.574,0.739,390.5895041593543,320.19667682387893,5.8719,5.9789,94.1281,764.0268222385441,513.5198165484344,12.0634,10.7314,87.9366,85,18,19
IPG,Communication Services,-1.5225020105046896,0.5223520083906299,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.6398770552403883,0.01,6,0.347,0.463,0.574,0.739,440.3287030123314,369.06438729919626,15.4649,17.1404,84.5351,428.55709014063314,397.27708738658384,14.75,16.0948,85.25,85,18,19
ITW,Industrials,-2.2208200244945475,0.1987759481548531,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.220996683466163,0.01,6,0.347,0.463,0.574,0.739,320.20946480614407,263.22047816018414,7.7928,7.8336,92.2072,806.4699228623736,784.6212668995562,20.0162,22.3514,79.9838,85,18,19
JNJ,Healthcare,-0.8279135611484486,0.8107848643361837,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.8071267249955472,0.01,6,0.347,0.463,0.574,0.739,1523.021831510888,1346.2094246169445,6.6534,6.931,93.3466,1778.1900492949887,1671.2037232594867,7.4584,7.4366,92.5416,85,18,19
JPM,Financial ,0.9948250869178666,0.9942110460096202,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.449875953100743,0.01,6,0.347,0.463,0.574,0.739,7182.235229610149,6369.945772874777,19.3322,21.9074,80.6678,24591.797961986344,19132.7525169025,31.0264,40.7392,68.9736,85,18,19
