Ticker,Sector,ADF Statistic,ADF p-value,ADF Lags Used,ADF Observations Used,ADF CV 1%,ADF CV 5%,ADF CV 10%,KPSS Statistic,KPSS p-value,KPSS Lags Used,KPSS CV 10%,KPSS CV 5%,KPSS CV 2.5%,KPSS CV 1%,RMSE,MAE,MAPE (%),sMAPE (%),Accuracy (%)
FDX,Industrials,0.004249945541315489,0.9588821455477857,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.7505401060154764,0.01,6,0.347,0.463,0.574,0.739,2581.2562703059675,2265.9911971720085,10.1741,10.1437,89.8259
FITB,Financial ,-0.8367958428970141,0.8080739620857177,7,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.1634872277539783,0.01,6,0.347,0.463,0.574,0.739,484.56582485970034,416.38116288750064,17.9874,16.1087,82.0126
GD,Industrials,-0.3895494873511319,0.9118290707815506,10,112,-3.4901313156261384,-2.8877122815688776,-2.5807296460459184,1.7405083208385708,0.01,6,0.347,0.463,0.574,0.739,1208.8655787510834,963.9776527565057,8.153,8.5583,91.847
GE,Industrials,-0.2871014398856577,0.9273113919548398,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.6404168705769486,0.018962102674822852,6,0.347,0.463,0.574,0.739,9032.119995364583,8105.546258433188,70.5393,47.5743,29.4607
GIS,Consumer Staples,-1.5562471087946155,0.505526218784191,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.724116123522238,0.01,6,0.347,0.463,0.574,0.739,623.517763191811,564.7290816237465,11.5588,12.4083,88.4412
GL,Financial ,0.9450153535076043,0.993650546943718,3,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.7417366607248244,0.01,6,0.347,0.463,0.574,0.739,233.3599168508199,206.9053809555702,14.7957,16.2681,85.2043
GLW,Information Technology,0.12900030876419125,0.9679862057821892,6,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.657944715877457,0.01,6,0.347,0.463,0.574,0.739,1168.6652743639297,1098.3192011882843,30.5492,36.6107,69.4508
GPC,Consumer Discretionary,2.74007438737958,1.0,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.7765244699762122,0.01,6,0.347,0.463,0.574,0.739,1464.488301007358,1314.0557017749597,22.6415,26.1676,77.3585
GWW,Industrials,2.0073542469239567,0.9986824313726427,6,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.7229550436279562,0.01,6,0.347,0.463,0.574,0.739,1136.9455875595286,990.1347885852342,23.807,28.0137,76.193
HAL,Energy,-2.9912124340371626,0.03572323770264074,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.8912829168907597,0.01,6,0.347,0.463,0.574,0.739,968.6171351423625,807.7372507139308,19.4926,17.1834,80.5074
HAS,Consumer Discretionary,-1.233665820047783,0.6589485106851355,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,3.542052656969754,0.01,0,0.347,0.463,0.574,0.739,297.88651076501924,247.7795967437739,20.3193,18.0593,79.6807
HD,Consumer Discretionary,0.3208642222729664,0.9782817334508286,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.6381647393694823,0.01,6,0.347,0.463,0.574,0.739,10997.90303606931,10304.759931709354,25.6118,29.8274,74.3882
HES,Energy,-1.815890793239463,0.372601381987667,0,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,0.3373108438617667,0.1,6,0.347,0.463,0.574,0.739,1129.418945438386,1003.4521091935721,38.8757,46.8692,61.1243
HIG,Financial ,-2.6406184853320154,0.08488942486900952,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.7698333892640555,0.01,5,0.347,0.463,0.574,0.739,1278.9815776043338,1014.3825257149772,15.1955,17.1756,84.8045
HON,Industrials,-1.684888452127918,0.4389147363769574,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.4939483377977838,0.01,6,0.347,0.463,0.574,0.739,894.7443245812524,706.0051282782963,7.4571,7.648,92.5429
HPQ,Information Technology,-1.4468591988899802,0.5596166885176528,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.41443883617132804,0.07093153613304826,6,0.347,0.463,0.574,0.739,1387.8752459680318,1185.5620598155876,8.4823,8.1683,91.5177
HSY,Consumer Staples,2.5393302958890143,0.9990614454678706,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6910425002252987,0.01,6,0.347,0.463,0.574,0.739,634.9419707281978,547.090031950108,20.3226,23.2325,79.6774
HUM,Healthcare,2.643957896417928,0.999081997855692,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.6848727725415984,0.01,6,0.347,0.463,0.574,0.739,7325.963825430424,6446.903438983425,23.2764,26.9446,76.7236
HWM,Industrials,-1.966253197503374,0.3015630301907569,9,36,-3.626651907578875,-2.9459512825788754,-2.6116707716049383,0.7013074358548849,0.013426596740465011,3,0.347,0.463,0.574,0.739,287.0263918749559,271.89036122529853,13.655,14.7596,86.345
IBM,Information Technology,-0.5725497805274657,0.8770648033589266,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,0.6226474861544338,0.020577501258687837,6,0.347,0.463,0.574,0.739,4900.058493402529,3907.6500034868013,41.5433,24.4818,58.4567
IFF,Materials,0.26697572862917607,0.9757775743028377,6,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.2256055656733782,0.01,6,0.347,0.463,0.574,0.739,1526.5987894201664,1400.4877029246202,48.4307,67.549,51.5693
INTC,Information Technology,-1.7223344595510715,0.41964337930015005,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.5758477660919599,0.01,6,0.347,0.463,0.574,0.739,5832.510939478344,5116.293532037705,37.2328,29.7701,62.7672
IP,Consumer Discretionary,-2.470693347208554,0.12276873795723658,2,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.41963990577785276,0.06868969578540829,5,0.347,0.463,0.574,0.739,970.0236572906019,801.7592153459711,17.0748,15.3357,82.9252
IPG,Communication Services,-1.5225020105046896,0.5223520083906299,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.6398770552403883,0.01,6,0.347,0.463,0.574,0.739,240.19555365723994,184.4255511038552,7.5794,7.1695,92.4206
ITW,Industrials,-2.2208200244945475,0.1987759481548531,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.220996683466163,0.01,6,0.347,0.463,0.574,0.739,612.9542208708936,573.9587931365894,14.8861,15.9172,85.1139
JNJ,Healthcare,-0.8279135611484486,0.8107848643361837,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.8071267249955472,0.01,6,0.347,0.463,0.574,0.739,1690.5801285190607,1564.296305270148,7.0622,6.8908,92.9378
JPM,Financial ,0.9948250869178666,0.9942110460096202,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.449875953100743,0.01,6,0.347,0.463,0.574,0.739,26272.495419857598,20974.6298704119,32.6623,42.7375,67.3377
K,Consumer Staples,-1.859683526462743,0.3512583068661994,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.5450643568069202,0.01,6,0.347,0.463,0.574,0.739,226.5314626681961,180.44470697838824,5.212,5.299,94.788
KEY,Financial ,-0.4122673341033911,0.9080303354501879,2,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,0.3617578669844176,0.09363885043775104,6,0.347,0.463,0.574,0.739,737.6878770319363,585.4558938625564,22.5716,27.165,77.4284
KMB,Consumer Staples,-4.937490387762246,2.9464560073274513e-05,0,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.5937867336417786,0.01,5,0.347,0.463,0.574,0.739,394.521314889458,366.17850619224,7.6395,7.7751,92.3605
KO,Consumer Staples,-1.1925532441624906,0.6767908866047923,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.4594415020697304,0.01,6,0.347,0.463,0.574,0.739,2566.9627390189976,2320.2956730960545,20.7322,23.1101,79.2678
KR,Consumer Staples,-0.5385568246148534,0.8842702632563841,13,105,-3.4942202045135513,-2.889485291005291,-2.5816762131519275,1.7848181136777348,0.01,6,0.347,0.463,0.574,0.739,4376.7906280775715,3295.5260417958025,8.6859,9.2801,91.3141
L,Financial ,-1.7058143169490938,0.4281192832219368,4,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.18383421682535,0.01,5,0.347,0.463,0.574,0.739,699.823324075814,552.6063831544113,12.9301,14.3362,87.0699
LIN,Materials,0.11867712898151096,0.9673133753413303,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.455315993787376,0.01,6,0.347,0.463,0.574,0.739,1089.953955606069,1003.9421734041529,12.2582,13.1276,87.7418
LLY,Healthcare,2.1951033941506504,0.9988784518607524,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.5371739711374093,0.01,6,0.347,0.463,0.574,0.739,4677.120243799493,3413.426773572066,28.5583,36.3727,71.4417
LMT,Industrials,0.5502791427121467,0.9863237740281711,6,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.746459301024904,0.01,6,0.347,0.463,0.574,0.739,1984.1876894933603,1696.2655719813604,9.4914,10.1214,90.5086
LOW,Consumer Discretionary,-0.6111347119109062,0.8684461364655314,13,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.7635184174986134,0.01,6,0.347,0.463,0.574,0.739,4715.171187549059,4385.442931558986,18.835,21.07,81.165
LUV,Industrials,-0.7391916241625837,0.8363352363308738,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.6616947791502155,0.01,6,0.347,0.463,0.574,0.739,2121.034216654294,1963.2056439570063,53.4161,41.1193,46.5839
MAS,Industrials,-2.5877319790377165,0.09555941968311232,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,0.2905505583522336,0.1,6,0.347,0.463,0.574,0.739,240.38934478983063,198.93084002060957,10.0253,10.4416,89.9747
MCD,Consumer Discretionary,-1.7633304936033136,0.3988129688723013,9,112,-3.4901313156261384,-2.8877122815688776,-2.5807296460459184,1.2913553308763135,0.01,6,0.347,0.463,0.574,0.739,941.5091724906176,812.4434791477541,13.462,14.0455,86.538
MDT,Healthcare,-0.1603446657530389,0.9430863011719772,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.8102769932693736,0.01,6,0.347,0.463,0.574,0.739,2746.2807231315305,2488.540364009354,30.79,26.1059,69.21
MMC,Financial ,1.7854991006903587,0.9983198190407266,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.5256085301626672,0.01,6,0.347,0.463,0.574,0.739,1372.8013314275115,1187.1098649009214,19.8075,22.5437,80.1925
MMM,Industrials,-1.6826901385171862,0.44005237924815965,0,122,-3.4851223522012855,-2.88553750045158,-2.5795685622144586,1.534393878693088,0.01,6,0.347,0.463,0.574,0.739,1380.42175666524,1217.312433214524,18.345,16.4999,81.655
MO,Consumer Staples,-1.3483861041041805,0.6067554065813563,5,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.3537892358226606,0.01,6,0.347,0.463,0.574,0.739,285.95876473691914,236.84481769536347,4.59,4.602,95.41
MRK,Healthcare,-1.217864611626555,0.665863984780845,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.1517472698408213,0.01,6,0.347,0.463,0.574,0.739,2654.9892081589833,2416.126542803625,16.5861,17.7464,83.4139
MRO,Energy,-1.5792815393166935,0.49399215370820215,10,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,0.5587745437903312,0.028429156803979453,6,0.347,0.463,0.574,0.739,431.1809317296731,375.79002524814547,30.4401,27.42,69.5599
MS,Financial ,2.3557704279660823,0.9989879509750778,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.2811639982164393,0.01,6,0.347,0.463,0.574,0.739,10975.955139594214,8391.753619567611,37.8544,50.9414,62.1456
MSFT,Information Technology,3.5885473000985617,1.0,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.5897195818693381,0.01,6,0.347,0.463,0.574,0.739,9938.156010554354,8435.317116959686,13.441,14.6669,86.559
MU,Information Technology,1.1182121140020718,0.9953690972475633,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6117064647398875,0.01,6,0.347,0.463,0.574,0.739,3511.819013776166,2878.6672013118095,34.5442,42.4752,65.4558
NEE,Utilities,0.6103171679503071,0.9878671880901392,7,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.6396239699420827,0.01,6,0.347,0.463,0.574,0.739,1777.1325679593563,1544.5994677650551,24.8643,26.9813,75.1357
NEM,Materials,0.4566633057094247,0.983494659463322,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.5908735779948713,0.01,6,0.347,0.463,0.574,0.739,995.2841201537045,782.4211168092635,18.1522,19.7383,81.8478
NKE,Consumer Discretionary,-0.09861359869984639,0.9495764494650178,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.7829107796720869,0.01,6,0.347,0.463,0.574,0.739,1785.0759160348134,1516.43531961112,13.6589,13.7834,86.3411
NOC,Industrials,-1.6565884865988325,0.45360663958762043,8,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.2581401227606213,0.01,6,0.347,0.463,0.574,0.739,712.6870168734448,600.0401503897593,5.9672,6.1947,94.0328
