Metric,count,mean,median,std,min,max,trimmed_mean_5%
RMSE,156,7347.969804781692,1235.8297964852295,38013.501687323725,64.1362517855215,409551.5860448237,2319.1524499793
MAE,156,5277.966492524522,1047.4075766910014,24437.10366827903,54.259274725074036,248055.45360969703,1917.4482951959694
NRMSE,156,0.44192284667803633,0.22484570487640854,1.2123681234182757,0.027271646098890514,12.010970823697866,0.27482840364034944
MAPE (%),156,35.806143831482245,17.541015996446827,80.91626639610139,2.1984793517957204,780.5999154338533,23.24158963376323
MdAPE (%),156,26.156131001204823,15.47412659078201,38.830860382364634,1.7225788454292255,334.730438309263,20.505443323545975
sMAPE (%),156,25.16454252928172,17.99690795032521,24.12840137148044,2.1624069383650237,142.5143551665595,22.032661603696
Accuracy (%),156,74.22900930321693,82.45898400355317,22.766257615417437,0.0,97.80152064820427,76.75841036623677
