Ticker,Sector,RMSE,MAE,NRMSE,MAPE (%),MdAPE (%),sMAPE (%),Accuracy (%)
AAPL,Information Technology,26953.68720715883,21764.016756006924,0.29799708353455595,22.652479459482365,24.731139963286257,25.945464748810387,77.34752054051764
ABT,Healthcare,1938.3563187272032,1692.8045492884942,0.18927412544938998,16.102902270587407,15.874314700140257,17.875798420827177,83.8970977294126
ADM,Consumer Staples,6143.069686074803,5144.039570142135,0.28575075291072677,22.547884935239082,25.237832741952055,26.609167263221327,77.45211506476092
ADP,Industrials,238.63678420074615,192.24759513325444,0.056608023579264165,4.224455910981002,4.406860344175953,4.310467388248126,95.775544089019
ADSK,Information Technology,907.1759517758575,686.9416073398005,0.7399477583816126,48.49423822682382,39.529577566790024,35.827684673430824,51.50576177317618
AEE,Utilities,437.13087060418115,355.781128472079,0.2483698128432848,18.391130884554702,20.06812455280928,21.073345751038318,81.6088691154453
AEP,Utilities,560.7849950593034,447.4652041367561,0.12469370401336424,9.844895996637522,7.058451963457137,9.902476508841733,90.15510400336248
AIG,Financial ,5410.617034419485,4083.052912961085,0.4897815727726509,44.265985941824155,32.70562582992403,34.39667240932001,55.734014058175845
ALL,Financial ,1064.4540966460977,912.499098469343,0.08168002583226652,7.1850557836857964,6.280885580838956,7.059620837793439,92.8149442163142
AMAT,Information Technology,2123.445158078965,1950.4040982813995,0.3304973008683215,30.859219083739703,36.294552982743284,37.3810775713601,69.1407809162603
AMD,Information Technology,4729.211061112388,4176.907916991687,0.8824801382930371,79.88871200348323,91.51265167297736,142.5143551665595,20.111287996516765
AMGN,Healthcare,1655.331375268858,1280.4973762703412,0.24884717006447063,16.80718089228839,13.400028237177525,19.24456130028871,83.19281910771161
APD,Materials,513.6681220949812,429.65997157261785,0.17522364731194998,14.292710100852121,14.83985759157303,15.73348176070345,85.70728989914788
AVY,Industrials,588.1776582832485,530.4326372028266,0.27981810574845306,24.70859761933917,27.29259958084988,28.963043789632454,75.29140238066083
AXP,Financial ,1963.7098507077226,1413.682569740492,0.1372743691511865,12.880727929459827,3.880729103419383,11.247944435385811,87.11927207054018
BA,Industrials,10719.509590524143,10380.9440092178,0.6355691681800152,63.68678149310457,59.23216468538727,47.08806345115317,36.31321850689543
