Sector,Metric,count,mean,median,std,min,max,trimmed_mean_5%
Communication Services,RMSE,7,7393.172906863106,6301.338845360127,5852.142097840923,660.2957474706351,14508.202970182258,7393.172906863106
Communication Services,MAE,7,6573.746694401786,5278.6935465140195,5279.683075631406,635.0662275143767,13154.457113241762,6573.746694401786
Communication Services,NRMSE,7,0.7280802403280272,0.438578595711752,0.7920999123428204,0.06258028017412373,1.9969997206031997,0.7280802403280272
Communication Services,MAPE (%),7,60.644476939624504,42.83723230635709,61.05792383025037,5.417298159681177,155.17194648695616,60.64447693962451
Communication Services,MdAPE (%),7,54.89421710426173,43.73723803977231,51.66065157852384,5.030059123456107,134.71192970120435,54.89421710426172
Communication Services,sMAPE (%),7,42.435181797579,35.12457961882615,31.056404720096825,5.272343601781796,73.88378457402527,42.435181797579
Communication Services,Accuracy (%),7,52.5285349603861,57.16276769364291,39.74890042848606,0.0,94.58270184031882,52.5285349603861
Consumer Discretionary,RMSE,23,10438.514832875382,2526.5659178966753,21734.67130176668,208.29517880074008,99983.12241274532,6661.63921736132
Consumer Discretionary,MAE,23,8664.6703390571,2138.8716013114863,18206.663367575587,171.72728381327772,83967.11271364105,5483.2656095647135
Consumer Discretionary,NRMSE,23,0.5870345781264578,0.3826613208932641,0.4335560216495111,0.11226171003762855,1.5302671139737598,0.5647269748998638
Consumer Discretionary,MAPE (%),23,48.33847750041691,33.26198005255678,35.15629288164568,7.725926346167306,109.13536708482066,47.37731852755242
Consumer Discretionary,MdAPE (%),23,44.68960440170698,24.920227931918916,35.067535355296,6.423338054631074,99.99937930423005,43.878008756209496
Consumer Discretionary,sMAPE (%),23,46.23809529753746,32.492035481700135,47.13534060848113,7.440474721153775,199.77196128471473,40.77446456369015
Consumer Discretionary,Accuracy (%),23,52.41418138166923,66.73801994744322,33.87091769851905,0.0,92.27407365383269,53.01200467259808
Consumer Staples,RMSE,22,8048.853648185433,1092.0585532023151,16279.426285464084,141.10521313514954,74213.59896185878,5136.003804254279
Consumer Staples,MAE,22,6443.876715649597,1027.9980279998674,12264.514994923406,122.89632115980457,55217.314189709854,4321.253861671072
Consumer Staples,NRMSE,22,0.41822465249807644,0.15135264640652632,0.6924664820220512,0.04681712382673098,3.2370932112823314,0.2958516009924311
Consumer Staples,MAPE (%),22,34.42091109647935,13.769334600769854,54.52814547348781,3.8822074842643475,254.44705469258594,24.94653909728477
Consumer Staples,MdAPE (%),22,30.07214072352375,15.057067570553631,37.501627836771405,3.5022762538870067,160.85003421010836,24.861739272676353
Consumer Staples,sMAPE (%),22,25.250919031958958,13.874556474222134,26.326477650055132,3.8759739155754835,97.31876391618272,22.71627404356694
Consumer Staples,Accuracy (%),22,72.59940957136547,86.23066539923015,28.65603635389441,0.0,96.11779251573566,75.05346090271523
Energy,RMSE,12,11460.15190811837,5592.969058578117,12745.967494209144,887.8305361811609,42357.18857499591,11460.15190811837
Energy,MAE,12,10520.574658906697,4346.2772894351665,12202.872756805602,828.344035729514,39871.68261299893,10520.574658906697
Energy,NRMSE,12,0.8727196082336052,0.7152082803571989,0.6580807197589592,0.32367135843279665,2.7595709197962353,0.872719608233605
Energy,MAPE (%),12,72.22772166460565,68.26370339962554,43.10144272721472,30.460057808320812,191.40953786175487,72.22772166460565
Energy,MdAPE (%),12,65.78242886588184,64.63064915446762,35.095625732722944,27.663333924529134,160.62960759111058,65.78242886588183
Energy,sMAPE (%),12,80.34018622648584,70.19499608330594,34.97951674504409,32.004105420756055,140.8925158265916,80.34018622648584
Energy,Accuracy (%),12,36.00267788525519,31.736296600374466,22.81656924141393,0.0,69.53994219167919,36.00267788525518
Financial ,RMSE,38,5078.642061460288,2433.567889005809,7395.963347914212,87.1003071185492,28961.166136976095,4553.892552538785
Financial ,MAE,38,4251.025893268629,2044.485577296639,6304.336349460162,66.79787910252021,24616.12714506361,3801.5571922233826
Financial ,NRMSE,38,0.4776949160403991,0.35892615705397024,0.6186685845793112,0.031357740236199846,3.9250385543588817,0.3943336254150023
Financial ,MAPE (%),38,36.80454408945072,26.87258361683051,42.316611378563735,2.3789613522545854,265.2523287017822,31.415038481808082
Financial ,MdAPE (%),38,36.46857068311639,30.238485301119127,35.733240315252026,1.90453180462646,210.71229347839898,32.58857946320548
Financial ,sMAPE (%),38,36.13835805053721,31.291895716028577,22.7931219808406,2.4240973208390644,97.27640495556389,35.37658621233364
Financial ,Accuracy (%),38,67.54420140270143,73.12741638316949,21.649775094539258,0.0,97.62103864774541,68.5849615181919
Healthcare,RMSE,30,14457.75764534957,6573.882932811335,34506.71523594628,414.67358187427135,192049.58885087745,8616.730961704834
Healthcare,MAE,30,11226.086927283419,5644.064957447106,23703.33053108328,327.5495075561001,131195.38424032333,7330.702645379397
Healthcare,NRMSE,30,1.6793825255821437,0.4535623989220896,4.319367127039706,0.08402816796256653,22.15942629979603,1.0049293321323467
Healthcare,MAPE (%),30,131.66917597282477,38.64348850891163,323.49108072293274,6.437306286732538,1639.0286338817664,82.30747639343726
Healthcare,MdAPE (%),30,99.63977073346402,33.136519165292356,205.7626016976394,4.251655477278407,1029.6494401031464,69.83185808655342
Healthcare,sMAPE (%),30,43.006019409170094,33.19087465125469,32.39727526953351,6.123720080517212,149.80221957583828,40.50909437924098
Healthcare,Accuracy (%),30,48.85458168320586,61.35651149108837,36.99525163259837,0.0,93.56269371326746,49.00266988510386
Industrials,RMSE,35,9328.49167234522,1175.4055980129347,28898.539168240717,96.20241559016239,170833.07800061023,4714.179639875219
Industrials,MAE,35,6879.800546995511,983.1504710648524,18987.035677494412,89.17907473058338,111425.41187072062,3917.528127254292
Industrials,NRMSE,35,1.1395129907581925,0.247291009448699,3.612950063879364,0.07410672561289239,21.643069730984944,0.5504781278769363
Industrials,MAPE (%),35,89.83805484024731,21.15438868669543,269.6403969691092,6.247578766282753,1615.9237558720508,46.12607832637341
Industrials,MdAPE (%),35,61.82184823040124,20.496537152674634,131.8548035043112,5.916082134700785,781.7532851608017,41.69985820510728
Industrials,sMAPE (%),35,37.95171756245929,21.75179031994173,37.663564169963365,5.947675069714689,176.17396070906085,34.732984209312114
Industrials,Accuracy (%),35,58.75087655043062,78.84561131330457,36.14397549515638,0.0,93.75242123371724,59.4705532736774
Information Technology,RMSE,23,5897.043719090793,1426.112001586419,10035.596877994034,48.460960536918634,44642.06468782599,4330.546661463112
Information Technology,MAE,23,4777.713312313233,1154.2911868385067,7736.2926171442095,41.372534065002554,33911.34521213163,3615.937544619415
Information Technology,NRMSE,23,0.4708890964788637,0.24888001864828874,0.5461713811417311,0.03649168715129416,2.171343445082391,0.4106006707990561
Information Technology,MAPE (%),23,39.9669067296619,19.84967411300208,49.381950142233805,3.025690048583912,213.63897833149647,33.4559136381973
Information Technology,MdAPE (%),23,40.28454940261524,19.9447390049295,56.99021732075548,3.016957601692825,264.7594664009367,31.36991486940576
Information Technology,sMAPE (%),23,28.469467751117424,22.33742492083868,23.81301411051466,3.0811045294830945,90.47120665682891,26.725973670923263
Information Technology,Accuracy (%),23,66.52099834730036,80.15032588699792,30.588252898373863,0.0,96.97430995141609,68.23850723983297
Materials,RMSE,10,1484.0396781465302,1098.3435595885069,1379.8294705864053,408.8321346060953,4864.779869865186,1484.0396781465302
Materials,MAE,10,1170.7269277799553,843.2922092480156,982.0102747655509,351.7962781290488,3430.101193032526,1170.7269277799553
Materials,NRMSE,10,0.3909757159657997,0.29888101998313843,0.453973420919938,0.11924894663224071,1.663172605082114,0.3909757159657997
Materials,MAPE (%),10,30.861560748504065,24.983227833335604,32.09158318931713,10.069091697506469,119.86388292529175,30.86156074850407
Materials,MdAPE (%),10,24.845035053375575,17.204190163148226,20.65671680457638,8.612934920155064,78.24011988215382,24.845035053375575
Materials,sMAPE (%),10,25.60023282573338,20.33984289409701,15.727288654682935,9.551740938848464,61.82592833432409,25.60023282573337
Materials,Accuracy (%),10,71.12482754402511,75.0167721666644,26.008717447034027,0.0,89.93090830249353,71.12482754402511
Real Estate,RMSE,5,1875.6594799426234,618.3870146899567,3232.6646665279786,91.1682524390324,7633.79419398469,1875.6594799426232
Real Estate,MAE,5,1524.4737725228204,579.1898596872462,2531.9785047876344,82.02411728571825,6028.892836863557,1524.4737725228204
Real Estate,NRMSE,5,1.024792543754977,0.43120089038207415,1.6340856053144268,0.12709760011240961,3.9369748292855533,1.0247925437549767
Real Estate,MAPE (%),5,86.41233870192907,36.56638943816071,134.0354614419219,11.293171107174201,325.17931786292667,86.41233870192907
Real Estate,MdAPE (%),5,70.98040181314062,41.00783908073691,94.39960705863201,13.082696351366266,238.27182517357025,70.98040181314062
Real Estate,sMAPE (%),5,46.438427272638336,46.916907815631895,34.56772681853251,12.120725151428152,100.09325923205459,46.43842727263834
Real Estate,Accuracy (%),5,58.62352487065626,63.43361056183929,34.9850998963701,0.0,88.7068288928258,58.62352487065626
Utilities,RMSE,19,829.6085471339239,562.1941550778497,787.2250448136768,106.33008965457331,3594.4612114672173,829.6085471339238
Utilities,MAE,19,713.2860431831231,498.42948469443496,703.1797108800733,88.0317348044163,3203.218381934295,713.2860431831231
Utilities,NRMSE,19,0.22033787490951776,0.1954216049682235,0.1102241618106258,0.10015371048280895,0.5831377695436754,0.2203378749095178
Utilities,MAPE (%),19,17.793836533744837,15.629943365551144,9.695459603394877,7.702497010512543,50.305334040414564,17.793836533744837
