Sector,Metric,count,mean,median,std,min,max,trimmed_mean_5%
Communication Services,RMSE,4,1467.1917183406797,1206.4852526667241,1196.7299179076545,314.45251631975543,3141.3438517095155,1467.1917183406797
Communication Services,MAE,4,1297.2577259157792,1018.2505297858004,1151.9044822919816,224.0675665888261,2928.46227750269,1297.2577259157792
Communication Services,NRMSE,4,0.1751023129898705,0.11733241449267337,0.1729834448159734,0.039801280671389744,0.42594314230274544,0.17510231298987047
Communication Services,MAPE (%),4,15.090535902349629,10.405130923174134,14.888426433244613,3.3112516984387863,36.240630064611466,15.090535902349629
Communication Services,MdAPE (%),4,13.76826670265225,8.663614987098772,14.950202202272306,2.9282205151217298,34.81761632128973,13.76826670265225
Communication Services,sMAPE (%),4,13.544251575567394,10.758003240341385,11.76811051823142,3.232845204342917,29.428154617243894,13.544251575567394
Communication Services,Accuracy (%),4,84.90946409765036,89.59486907682586,14.888426433244613,63.759369935388534,96.68874830156122,84.90946409765036
Consumer Discretionary,RMSE,12,2039.88929932053,1595.5187463263196,1808.5391855700236,301.0226260717328,6783.321188626184,2039.8892993205302
Consumer Discretionary,MAE,12,1606.0354534553837,1365.282600926465,1351.1869069790475,243.75748329240685,4909.803456841604,1606.0354534553837
Consumer Discretionary,NRMSE,12,0.24948650575583017,0.19168075453196676,0.23703028075361532,0.10288351392958797,0.9813720334806888,0.24948650575583017
Consumer Discretionary,MAPE (%),12,21.461895062150074,16.875984901937933,19.533930975220077,8.386732786614926,81.19829322141982,21.461895062150074
Consumer Discretionary,MdAPE (%),12,19.530687506304297,9.831016959486137,23.567209065549918,5.947739758489566,91.0430511834064,19.530687506304293
Consumer Discretionary,sMAPE (%),12,18.397999465774465,13.617400406862831,12.66970704914477,8.231164872645868,54.25486057783579,18.397999465774465
Consumer Discretionary,Accuracy (%),12,78.53810493784992,83.12401509806207,19.533930975220077,18.801706778580183,91.61326721338507,78.53810493784992
Consumer Staples,RMSE,19,2884.3175708875533,1076.0102123914185,4156.218304814395,167.0100221357013,17770.546663095527,2884.3175708875533
Consumer Staples,MAE,19,2457.7893293222382,981.0529520219268,3499.4941956866232,134.49424592001546,14834.95843149912,2457.7893293222382
Consumer Staples,NRMSE,19,0.16400858382346897,0.14340056037111396,0.0732871528611114,0.0866883756108657,0.39077908566966335,0.16400858382346897
Consumer Staples,MAPE (%),19,13.949289529227691,11.536354880555503,6.82406130188345,7.160860730271189,36.18653571572064,13.949289529227695
Consumer Staples,MdAPE (%),19,14.082480546641259,14.058724505612943,7.550696523603424,4.7082770527236475,36.074173080045604,14.082480546641259
Consumer Staples,sMAPE (%),19,14.462354396105743,12.421739211668037,6.410238329187471,7.02584018609298,29.95480528186118,14.46235439610574
Consumer Staples,Accuracy (%),19,86.0507104707723,88.4636451194445,6.82406130188345,63.81346428427936,92.8391392697288,86.0507104707723
Energy,RMSE,9,5343.273209867558,2641.8324241090518,6981.315212321992,424.5879672642949,22034.86905852154,5343.273209867558
Energy,MAE,9,4440.044270535913,2518.429447030569,5807.691831318067,357.67763468727543,18612.606414154634,4440.044270535913
Energy,NRMSE,9,0.361671320350534,0.3428856769315063,0.1229772738926606,0.22973960749832262,0.6153697494480301,0.36167132035053395
Energy,MAPE (%),9,34.78908825014858,31.59042004090036,11.25460822697395,19.925172648434053,55.86278452448054,34.78908825014858
Energy,MdAPE (%),9,29.441687087332145,25.356268042649017,14.813223397590301,12.343219242506338,56.28144927512769,29.441687087332152
Energy,sMAPE (%),9,33.51864156846027,32.73625080685335,12.423440506417048,20.504795854000356,60.718477594605716,33.51864156846027
Energy,Accuracy (%),9,65.2109117498514,68.40957995909964,11.25460822697395,44.13721547551946,80.07482735156594,65.21091174985142
Financial ,RMSE,22,3081.562539615487,1206.2038851326301,3549.6843964641753,105.61510541087073,10131.515750480381,2877.862250782473
Financial ,MAE,22,2622.703641141991,943.9884009481077,3156.0875553357373,92.77015330630675,9227.510040782816,2418.959995551734
Financial ,NRMSE,22,0.2986062954486103,0.23553417153487488,0.18496017341444695,0.08176037218166068,0.8243560177082031,0.2831611054989781
Financial ,MAPE (%),22,42.48297383001906,20.827755318695758,92.38726811086484,6.661503982270041,449.2993170927151,23.93323015927172
Financial ,MdAPE (%),22,20.300461269054253,17.986322471145908,14.411944102208968,5.601746315225548,76.70495209277001,18.2151724755599
Financial ,sMAPE (%),22,22.484941062237876,18.321858480932093,14.011335904061623,6.906221473366514,74.3785389218852,20.669197148699077
Financial ,Accuracy (%),22,73.39426785601344,79.17224468130425,23.40768592163566,0.0,93.33849601772997,76.06676984072827
Healthcare,RMSE,18,6921.16985090689,2572.014734257595,12187.352134089673,290.70564550573215,50689.39329126939,6921.169850906891
Healthcare,MAE,18,5340.435214655069,2230.743552299943,8328.02138579564,217.63199196290455,33275.079390928026,5340.435214655069
Healthcare,NRMSE,18,0.3002982194238657,0.25832211312975195,0.24070173519895688,0.07061830749994986,1.1145915231819652,0.3002982194238657
Healthcare,MAPE (%),18,21.372490288807963,21.080911993819946,14.348561257127782,5.877679849256704,63.28495946501974,21.372490288807967
Healthcare,MdAPE (%),18,19.87836566922677,19.713982339015637,12.647473400598319,3.4603996160685266,43.92108678491328,19.878365669226767
Healthcare,sMAPE (%),18,21.02902655182613,18.583936438421688,12.995411941371604,5.609029415694942,50.93587391197103,21.029026551826128
Healthcare,Accuracy (%),18,78.62750971119203,78.91908800618006,14.348561257127782,36.71504053498026,94.12232015074329,78.62750971119203
Industrials,RMSE,32,1771.8295331246813,893.0127716108448,2511.4408313700756,129.6970365264515,12178.049158487604,1479.6932954991914
Industrials,MAE,32,1554.4021657941123,802.054938066524,2370.422252486994,115.9618471692275,11918.33061815099,1256.8858946697126
Industrials,NRMSE,32,0.22217108625829549,0.1764649271174269,0.17030182075469424,0.05068609867665929,0.722047264229076,0.21122471324532396
Industrials,MAPE (%),32,21.248812920813727,14.143539521838012,18.367852671673038,4.438176822767165,72.5049046802191,20.100631065435103
Industrials,MdAPE (%),32,18.359829058019493,12.330045967805171,16.963518414100434,3.3689545048278653,70.30748339474884,17.127936398568234
Industrials,sMAPE (%),32,20.28618655580911,13.70132678398117,20.058726386901025,4.415678160282352,102.63500919895728,18.07024274755506
Industrials,Accuracy (%),32,78.75118707918628,85.85646047816198,18.367852671673038,27.4950953197809,95.56182317723284,79.89936893456489
Information Technology,RMSE,14,5156.065919418524,3004.700662728026,7755.856191131473,336.49330844826324,30359.642066900495,5156.065919418524
Information Technology,MAE,14,4184.71539795949,2308.272276876053,6178.467823698945,298.9531737692203,24118.112130792008,4184.71539795949
Information Technology,NRMSE,14,0.29364936452261714,0.2712164715281111,0.15036520249933732,0.11164324028385353,0.7150328563594858,0.29364936452261714
Information Technology,MAPE (%),14,25.469305226334125,23.648575579489123,13.977156452948442,8.455095315872615,62.4065667207287,25.469305226334125
Information Technology,MdAPE (%),14,24.995428740170578,20.136134250633457,16.648503366946528,6.904063669484679,72.78706231946735,24.995428740170574
Information Technology,sMAPE (%),14,27.912424873794304,22.049784412487803,21.810995855020344,8.988522924858195,96.49045179222671,27.91242487379431
Information Technology,Accuracy (%),14,74.53069477366589,76.35142442051088,13.977156452948442,37.5934332792713,91.54490468412739,74.53069477366589
Materials,RMSE,9,950.5991465922211,635.5363686565883,651.099080172892,414.69475091723064,2233.623479310511,950.5991465922214
Materials,MAE,9,758.0712300304008,541.916913688131,524.1690287703829,346.73025450751913,1761.874548760847,758.0712300304008
Materials,NRMSE,9,0.2034091344814244,0.18564357599950435,0.05950292118008049,0.12907012017373368,0.30525747195590125,0.2034091344814244
Materials,MAPE (%),9,16.391037980083524,15.266817252456336,4.722707033753682,10.869220329675422,24.351747421824978,16.39103798008352
Materials,MdAPE (%),9,13.922808302764627,12.27429623250578,5.921159069948929,5.236305988304939,22.881920385180496,13.922808302764626
Materials,sMAPE (%),9,16.29355349443566,13.764083926293424,6.325480402635743,9.222895463423514,29.433213106045052,16.29355349443566
Materials,Accuracy (%),9,83.60896201991648,84.73318274754367,4.722707033753683,75.64825257817502,89.13077967032459,83.60896201991648
Real Estate,RMSE,1,857.3455337290491,857.3455337290491,,857.3455337290491,857.3455337290491,857.3455337290491
Real Estate,MAE,1,723.8158874712337,723.8158874712337,,723.8158874712337,723.8158874712337,723.8158874712337
Real Estate,NRMSE,1,0.4550666314910026,0.4550666314910026,,0.4550666314910026,0.4550666314910026,0.4550666314910026
Real Estate,MAPE (%),1,32.70640457077608,32.70640457077608,,32.70640457077608,32.70640457077608,32.70640457077608
Real Estate,MdAPE (%),1,34.975077462841554,34.975077462841554,,34.975077462841554,34.975077462841554,34.975077462841554
Real Estate,sMAPE (%),1,40.83997371968295,40.83997371968295,,40.83997371968295,40.83997371968295,40.83997371968295
Real Estate,Accuracy (%),1,67.29359542922393,67.29359542922393,,67.29359542922393,67.29359542922393,67.29359542922393
Utilities,RMSE,16,1130.36820827145,633.4171381544631,1669.6041405935048,137.02644042663096,7167.13908539211,1130.36820827145
Utilities,MAE,16,981.941335970998,530.1539460299032,1499.8499683571717,113.90625436087636,6376.506027266293,981.9413359709979
Utilities,NRMSE,16,0.2735362686357817,0.18050606216718104,0.2780094023128476,0.1339649122206728,1.2883586347999474,0.2735362686357817
Utilities,MAPE (%),16,23.322392634521307,15.847623066502477,25.875491603460766,9.480652302294587,117.4038523333254,23.322392634521307
Utilities,MdAPE (%),16,24.462272929332606,14.37672719506902,34.47706223261313,7.550862229243712,150.6397633591713,24.46227292933261
Utilities,sMAPE (%),16,19.81013426007859,15.194688875014862,13.822984052965051,9.957130147019086,67.05738219384824,19.810134260078588
Utilities,Accuracy (%),16,77.76534813631153,84.15237693349752,21.68304947540948,0.0,90.51934769770541,77.76534813631153
