Year_Quarter,year,quarter,revenue,costOfRevenue,grossProfit,rnd,snaExpenses,operatingExpenses,ebitda,operatingIncome,incomeBeforeTax,netIncome,totalAssets,totalEquity,gics_sectors,gics_sector_code
1995Q1,1995,Q1,4492.0,3239.0,1253.0,0.0,483.0,758.0,729.0,495.0,391.0,246.0,18604.0,6837.0,Consumer Discretionary,25
1995Q2,1995,Q2,5084.0,3532.0,1552.0,0.0,551.0,860.0,956.0,692.0,511.0,316.0,23738.0,7159.0,Consumer Discretionary,25
1995Q3,1995,Q3,5145.0,3566.0,1579.0,0.0,547.0,859.0,986.0,720.0,538.0,328.0,23696.0,7587.0,Consumer Discretionary,25
1995Q4,1995,Q4,5076.0,3574.0,1502.0,0.0,594.0,903.0,866.0,599.0,587.0,263.0,23977.0,7797.0,Consumer Discretionary,25
1996Q1,1996,Q1,4798.0,3556.0,1242.0,0.0,548.0,858.0,647.0,384.0,261.0,98.0,28606.0,9332.0,Consumer Discretionary,25
1996Q2,1996,Q2,5093.0,3771.0,1322.0,0.0,616.0,968.0,656.0,354.0,179.0,99.0,28246.0,9369.0,Consumer Discretionary,25
1996Q3,1996,Q3,5108.0,3760.0,1348.0,0.0,627.0,985.0,670.0,363.0,197.0,111.0,28564.0,9414.0,Consumer Discretionary,25
1996Q4,1996,Q4,5144.0,3814.0,1330.0,0.0,643.0,1011.0,553.0,319.0,165.0,-5.0,28252.0,9344.0,Consumer Discretionary,25
1997Q1,1997,Q1,4862.0,3636.0,1226.0,0.0,616.0,988.0,558.0,238.0,74.0,34.0,28154.0,9313.0,Consumer Discretionary,25
1997Q2,1997,Q2,5034.0,3786.0,1248.0,0.0,624.0,995.0,571.0,253.0,-586.0,-419.0,27753.0,8793.0,Consumer Discretionary,25
1997Q3,1997,Q3,5119.0,3791.0,1328.0,0.0,637.0,1000.0,639.0,328.0,173.0,102.0,27394.0,8749.0,Consumer Discretionary,25
