Year_Quarter,year,quarter,revenue,costOfRevenue,grossProfit,rnd,snaExpenses,operatingExpenses,ebitda,operatingIncome,incomeBeforeTax,netIncome,totalAssets,totalEquity,gics_sectors,gics_sector_code
1995Q1,1995,Q1,1716.0,702.1,1013.9,0.0,623.9,691.1,390.0,322.8,315.4,196.0,4692.2,1851.9,Consumer Staples,30
1995Q2,1995,Q2,1780.1,749.9,1030.2,0.0,676.0,745.8,354.2,284.4,220.8,135.9,4747.4,1857.7,Consumer Staples,30
1995Q3,1995,Q3,1844.7,767.2,1077.5,0.0,633.3,701.7,444.2,375.8,365.5,230.0,4840.0,1863.5,Consumer Staples,30
1995Q4,1995,Q4,1662.9,699.7,963.2,0.0,633.5,686.9,329.7,276.3,-105.7,-71.6,4414.6,1590.9,Consumer Staples,30
1996Q1,1996,Q1,1785.9,726.6,1059.3,0.0,647.2,711.0,412.1,348.3,325.5,206.1,4540.1,1502.0,Consumer Staples,30
1996Q2,1996,Q2,1651.4,713.0,938.4,0.0,708.5,770.7,229.9,167.7,125.8,78.1,4582.4,1354.4,Consumer Staples,30
1996Q3,1996,Q3,1681.6,756.5,925.1,0.0,562.3,621.8,362.8,303.3,259.1,159.5,4632.6,1359.5,Consumer Staples,30
1996Q4,1996,Q4,1557.7,675.3,882.4,0.0,540.7,606.7,341.7,275.7,149.5,87.3,5050.0,1282.4,Consumer Staples,30
1997Q1,1997,Q1,1688.9,759.6,929.3,0.0,583.7,652.1,345.6,277.2,252.0,160.6,5134.8,1210.2,Consumer Staples,30
1997Q2,1997,Q2,1719.7,738.5,981.2,0.0,617.5,689.8,363.7,291.4,254.2,163.6,5090.8,1149.2,Consumer Staples,30
1997Q3,1997,Q3,1803.8,790.4,1013.4,0.0,587.8,656.8,425.6,356.6,316.5,207.2,5169.5,1187.7,Consumer Staples,30
1997Q4,1997,Q4,1617.7,694.3,923.4,0.0,577.8,655.4,345.6,268.0,81.8,14.6,4878.0,998.0,Consumer Staples,30
1998Q1,1998,Q1,1642.9,714.5,928.4,0.0,562.3,629.6,366.1,298.8,270.1,170.7,5032.2,1032.1,Consumer Staples,30
1998Q2,1998,Q2,1713.5,751.6,961.9,0.0,649.3,717.3,312.6,244.6,220.1,143.2,5007.7,992.6,Consumer Staples,30
1998Q3,1998,Q3,1805.8,799.4,1006.4,0.0,691.0,760.5,315.4,245.9,215.3,141.9,5118.0,956.1,Consumer Staples,30
1998Q4,1998,Q4,1599.8,739.5,860.3,0.0,611.4,684.6,248.9,175.7,77.5,47.2,5051.5,889.8,Consumer Staples,30
1999Q1,1999,Q1,1745.3,768.4,976.9,0.0,649.4,717.4,327.5,259.5,191.0,118.8,5091.0,883.5,Consumer Staples,30
1999Q2,1999,Q2,1784.4,765.7,1018.7,0.0,674.8,747.4,343.9,271.3,238.8,154.2,5058.1,940.0,Consumer Staples,30
1999Q3,1999,Q3,1868.4,809.1,1059.3,0.0,687.8,762.4,371.5,296.9,-47.9,-35.6,4880.7,813.3,Consumer Staples,30
1999Q4,1999,Q4,1586.1,693.9,892.2,0.0,573.7,646.5,318.5,245.7,154.8,100.9,4808.7,813.2,Consumer Staples,30
2000Q1,2000,Q1,1751.9,768.0,983.9,0.0,629.8,698.7,354.1,285.2,252.6,161.7,4974.1,855.7,Consumer Staples,30
2000Q2,2000,Q2,1801.1,775.2,1025.9,0.0,671.7,746.0,354.2,279.9,232.8,150.9,5024.7,864.9,Consumer Staples,30
2000Q3,2000,Q3,1845.7,801.6,1044.1,0.0,661.9,736.0,382.2,308.1,271.9,181.9,4999.4,908.6,Consumer Staples,30
2000Q4,2000,Q4,1556.0,982.2,573.8,0.0,588.0,370.7,276.4,203.1,110.4,93.2,4896.3,897.5,Consumer Staples,30
2001Q1,2001,Q1,1471.7,852.7,619.0,0.0,363.5,411.8,326.0,207.2,168.4,84.1,10767.8,781.7,Consumer Staples,30
2001Q2,2001,Q2,1989.2,1122.2,867.0,0.0,565.7,565.7,415.9,301.3,185.5,114.6,10539.0,799.2,Consumer Staples,30
2001Q3,2001,Q3,2190.6,1201.7,988.9,0.0,641.9,641.9,481.5,347.0,243.9,150.3,10587.8,872.0,Consumer Staples,30
2001Q4,2001,Q4,2213.0,1022.5,1190.5,0.0,893.1,878.1,416.4,312.4,206.3,124.6,10368.6,871.5,Consumer Staples,30
2002Q1,2002,Q1,2061.8,1177.2,884.6,0.0,557.5,557.5,414.1,327.1,243.4,152.6,10311.3,942.3,Consumer Staples,30
2002Q2,2002,Q2,2125.1,1161.5,963.6,0.0,591.2,591.2,455.2,372.4,277.5,173.8,10247.8,1065.3,Consumer Staples,30
2002Q3,2002,Q3,2136.5,1163.4,973.1,0.0,558.3,558.3,505.4,414.8,320.7,203.5,10449.5,1094.2,Consumer Staples,30
2002Q4,2002,Q4,1980.7,1066.9,913.8,0.0,520.0,520.0,481.8,393.8,302.7,191.0,10219.3,895.1,Consumer Staples,30
2003Q1,2003,Q1,2147.5,1231.1,916.4,0.0,569.0,569.0,433.1,347.4,256.1,163.9,10258.0,909.0,Consumer Staples,30
2003Q2,2003,Q2,2247.4,1232.1,1015.3,0.0,601.2,601.2,512.1,414.1,318.5,203.9,10263.1,1082.3,Consumer Staples,30
