Year_Quarter,year,quarter,revenue,costOfRevenue,grossProfit,rnd,snaExpenses,operatingExpenses,ebitda,operatingIncome,incomeBeforeTax,netIncome,totalAssets,totalEquity,gics_sectors,gics_sector_code
1995Q1,1995,Q1,332.9,332.4,0.5,0.0,0.0,1.2,0.5,-0.7,-0.7,3.5,1907.0,708.2,Consumer Discretionary,25
1995Q2,1995,Q2,485.5,466.9,18.6,0.0,0.0,2.5,18.6,16.1,16.0,10.7,1962.1,709.9,Consumer Discretionary,25
1995Q3,1995,Q3,543.3,514.0,29.3,0.0,0.0,2.1,29.5,27.2,27.3,18.8,1906.3,734.7,Consumer Discretionary,25
1995Q4,1995,Q4,667.4,627.5,39.9,0.0,0.0,0.5,39.9,39.4,39.5,25.4,2048.5,761.0,Consumer Discretionary,25
1996Q1,1996,Q1,432.5,422.3,10.2,0.0,0.0,1.6,10.2,8.6,8.6,7.1,1921.0,754.1,Consumer Discretionary,25
1996Q2,1996,Q2,588.4,559.1,29.3,0.0,0.0,1.7,29.3,27.6,27.6,18.2,1851.1,716.0,Consumer Discretionary,25
1996Q3,1996,Q3,625.2,595.6,29.6,0.0,0.0,2.2,29.6,27.4,27.4,127.6,1948.6,809.3,Consumer Discretionary,25
1996Q4,1996,Q4,738.3,698.1,40.2,0.0,0.0,1.2,40.2,39.0,38.9,26.7,1985.1,829.3,Consumer Discretionary,25
1997Q1,1997,Q1,431.7,429.4,2.3,0.0,0.0,0.3,2.3,2.0,2.0,2.2,1878.5,832.9,Consumer Discretionary,25
1997Q2,1997,Q2,576.3,552.4,23.9,0.0,0.0,3.3,23.9,20.6,20.6,13.9,1972.7,771.0,Consumer Discretionary,25
1997Q3,1997,Q3,669.9,638.1,31.8,0.0,0.0,1.6,31.8,30.2,30.2,19.7,2015.8,794.9,Consumer Discretionary,25
1997Q4,1997,Q4,846.1,815.3,30.8,0.0,0.0,2.6,30.8,28.2,28.2,17.0,2150.8,812.8,Consumer Discretionary,25
1998Q1,1998,Q1,520.6,503.2,17.4,0.0,0.0,1.7,17.4,15.7,17.9,11.3,2075.2,824.1,Consumer Discretionary,25
1998Q2,1998,Q2,679.7,641.1,38.6,0.0,0.0,0.1,38.6,38.5,38.6,23.8,2200.1,856.8,Consumer Discretionary,25
1998Q3,1998,Q3,759.3,707.2,52.1,0.0,0.0,2.4,52.1,49.7,46.7,28.6,2292.9,883.0,Consumer Discretionary,25
1998Q4,1998,Q4,906.9,844.0,62.9,0.0,0.0,0.8,62.9,62.1,62.5,38.4,2349.8,921.4,Consumer Discretionary,25
1999Q1,1999,Q1,682.467,641.6,40.867,0.0,0.0,3.1,40.867,37.767,39.6,24.4,2299.9,944.6,Consumer Discretionary,25
1999Q2,1999,Q2,834.152,773.4,60.752,0.0,0.0,3.0,60.752,57.752,58.1,37.2,2467.6,980.2,Consumer Discretionary,25
1999Q3,1999,Q3,973.1,895.3,77.8,0.0,0.0,2.5,77.8,75.3,76.0,47.1,2619.1,1024.1,Consumer Discretionary,25
1999Q4,1999,Q4,1240.6,1127.0,113.6,0.0,0.0,4.9,113.6,108.7,112.8,69.7,2596.8,1093.3,Consumer Discretionary,25
2000Q1,2000,Q1,775.819,733.262,42.557,0.0,0.0,3.626,42.557,38.931,39.462,24.336,2694.078,1096.254,Consumer Discretionary,25
2000Q2,2000,Q2,982.584,902.828,79.756,0.0,0.0,3.905,79.756,75.851,77.49,47.692,2823.594,1107.264,Consumer Discretionary,25
2000Q3,2000,Q3,1053.883,955.079,98.804,0.0,0.0,2.171,98.804,96.633,98.95,30.892,2895.846,1139.535,Consumer Discretionary,25
2000Q4,2000,Q4,1346.765,1204.011,142.754,0.0,0.0,4.528,142.754,138.226,139.194,85.593,2886.483,1247.931,Consumer Discretionary,25
2001Q1,2001,Q1,840.475,779.673,60.802,0.0,0.0,0.0,65.847,60.802,63.608,39.371,3042.911,1295.611,Consumer Discretionary,25
2001Q2,2001,Q2,1058.722,966.073,92.649,0.0,0.0,0.0,97.541,92.649,98.567,59.794,3227.565,1359.37,Consumer Discretionary,25
