Year_Quarter,year,quarter,revenue,costOfRevenue,grossProfit,rnd,snaExpenses,operatingExpenses,ebitda,operatingIncome,incomeBeforeTax,netIncome,totalAssets,totalEquity,gics_sectors,gics_sector_code
1995Q1,1995,Q1,499.1,197.4,301.7,10.7,167.2,206.5,123.8,95.2,90.2,54.0,1789.2,938.9,Consumer Staples,30
1995Q2,1995,Q2,594.3,248.2,346.1,13.1,200.6,237.6,132.4,108.5,100.5,59.5,1906.7,943.9,Consumer Staples,30
1995Q3,1995,Q3,518.5,204.8,313.7,10.2,171.1,207.8,132.4,105.9,98.6,58.8,1857.3,956.9,Consumer Staples,30
1995Q4,1995,Q4,466.8,184.0,282.8,11.2,169.0,209.4,102.6,73.4,63.6,37.9,1859.2,916.4,Consumer Staples,30
1996Q1,1996,Q1,560.1,220.6,339.5,11.1,182.2,228.3,146.2,111.2,100.0,59.6,2180.6,919.6,Consumer Staples,30
1996Q2,1996,Q2,672.4,281.3,391.1,13.3,227.4,266.5,150.4,124.6,108.2,65.8,2178.9,932.8,Consumer Staples,30
1996Q3,1996,Q3,590.8,230.7,360.1,10.5,205.6,242.8,144.0,117.3,108.8,65.5,2225.2,975.9,Consumer Staples,30
1996Q4,1996,Q4,530.2,202.5,327.7,11.5,201.3,245.9,114.9,81.8,72.9,43.9,2711.1,998.8,Consumer Staples,30
1997Q1,1997,Q1,649.2,255.4,393.8,12.0,219.9,264.4,161.9,129.4,109.8,65.6,2882.5,1024.9,Consumer Staples,30
1997Q2,1997,Q2,762.5,308.6,453.9,16.4,265.5,316.0,172.0,137.9,124.5,74.4,2778.0,1036.0,Consumer Staples,30
1997Q3,1997,Q3,649.3,242.9,406.4,11.6,221.9,270.2,172.9,136.2,121.9,74.4,2807.2,1074.9,Consumer Staples,30
1997Q4,1997,Q4,591.8,229.9,361.9,13.0,223.2,264.5,125.7,97.4,81.1,49.5,2831.7,996.4,Consumer Staples,30
1998Q1,1998,Q1,680.5,259.3,421.2,13.6,236.2,280.7,243.2,140.5,124.3,92.0,2975.9,1045.4,Consumer Staples,30
1998Q2,1998,Q2,819.7,322.7,497.0,17.8,273.3,332.8,205.9,164.2,144.6,98.2,3030.0,1085.2,Consumer Staples,30
1998Q3,1998,Q3,685.9,253.6,432.3,12.9,234.2,282.0,235.0,150.3,134.5,100.0,3010.0,1101.6,Consumer Staples,30
1998Q4,1998,Q4,648.1,248.0,400.1,14.0,238.8,288.7,199.0,111.4,91.2,57.9,3046.4,1139.2,Consumer Staples,30
1999Q1,1999,Q1,992.0,397.8,594.2,14.5,318.8,408.9,260.9,185.3,52.4,22.1,4130.9,1555.2,Consumer Staples,30
1999Q2,1999,Q2,1099.4,539.3,560.1,17.9,329.8,403.3,212.4,156.8,101.9,50.1,4132.0,1570.0,Consumer Staples,30
1999Q3,1999,Q3,942.0,414.0,528.0,14.0,298.0,360.0,216.0,168.0,137.0,87.0,4161.0,1722.0,Consumer Staples,30
1999Q4,1999,Q4,954.0,428.0,526.0,15.0,302.0,367.0,209.0,159.0,120.0,76.0,4152.0,1745.0,Consumer Staples,30
2000Q1,2000,Q1,1034.0,453.0,581.0,15.0,309.0,377.0,257.0,204.0,165.0,106.0,4351.0,1725.0,Consumer Staples,30
2000Q2,2000,Q2,1153.0,754.0,399.0,19.0,81.0,150.0,299.0,249.0,200.0,125.0,4353.0,1794.0,Consumer Staples,30
2000Q3,2000,Q3,985.0,549.0,436.0,14.0,233.0,247.0,243.0,189.0,155.0,98.0,4138.0,1826.0,Consumer Staples,30
2000Q4,2000,Q4,899.0,525.0,374.0,17.0,228.0,245.0,185.0,129.0,99.0,64.0,4198.0,1621.0,Consumer Staples,30
2001Q1,2001,Q1,989.0,584.0,405.0,16.0,231.0,247.0,215.0,158.0,103.0,79.0,4017.0,1639.0,Consumer Staples,30
2001Q2,2001,Q2,1030.0,661.0,369.0,20.0,156.0,236.0,191.0,133.0,130.0,82.0,3995.0,1900.0,Consumer Staples,30
2001Q3,2001,Q3,991.0,566.0,425.0,16.0,235.0,251.0,227.0,174.0,127.0,79.0,3832.0,1760.0,Consumer Staples,30
2001Q4,2001,Q4,901.0,514.0,387.0,16.0,213.0,229.0,193.0,158.0,79.0,51.0,3753.0,1712.0,Consumer Staples,30
2002Q1,2002,Q1,1033.0,597.0,436.0,15.0,247.0,262.0,226.0,174.0,96.0,46.0,3707.0,1599.0,Consumer Staples,30
2002Q2,2002,Q2,1136.0,632.0,504.0,20.0,238.0,258.0,300.0,246.0,196.0,145.0,3630.0,1354.0,Consumer Staples,30
2002Q3,2002,Q3,1047.0,544.0,503.0,15.0,227.0,242.0,304.0,261.0,244.0,145.0,3474.0,1302.0,Consumer Staples,30
2002Q4,2002,Q4,926.0,496.0,430.0,18.0,235.0,253.0,222.0,177.0,142.0,89.0,3477.0,1256.0,Consumer Staples,30
2003Q1,2003,Q1,1019.0,555.0,464.0,20.0,269.0,289.0,229.0,175.0,173.0,110.0,3831.0,1325.0,Consumer Staples,30
2003Q2,2003,Q2,1152.0,630.0,522.0,23.0,258.0,281.0,290.0,241.0,242.0,149.0,3652.0,1215.0,Consumer Staples,30
