Year_Quarter,year,quarter,revenue,costOfRevenue,grossProfit,rnd,snaExpenses,operatingExpenses,ebitda,operatingIncome,incomeBeforeTax,netIncome,totalAssets,totalEquity,gics_sectors,gics_sector_code
1995Q1,1995,Q1,1124.7,661.5,463.2,0.0,278.3,295.2,184.9,168.0,156.3,95.3,2963.3,1918.6,Consumer Discretionary,25
1995Q2,1995,Q2,1412.0,804.2,607.8,0.0,370.3,412.5,237.5,195.3,180.6,113.4,3142.7,1965.0,Consumer Discretionary,25
1995Q3,1995,Q3,1614.6,947.5,667.1,0.0,359.5,379.5,307.6,287.6,267.9,164.8,3323.4,2103.2,Consumer Discretionary,25
1995Q4,1995,Q4,1443.0,854.4,588.6,0.0,358.6,379.6,230.0,209.0,192.2,118.2,3411.4,2197.9,Consumer Discretionary,25
1996Q1,1996,Q1,1491.6,879.0,612.6,0.0,382.7,406.1,229.9,206.5,185.0,113.7,3642.5,2286.4,Consumer Discretionary,25
1996Q2,1996,Q2,1921.3,1093.4,827.9,0.0,487.8,555.8,340.1,272.1,254.0,156.5,3951.6,2431.4,Consumer Discretionary,25
1996Q3,1996,Q3,2281.9,1335.1,946.8,0.0,529.5,556.5,417.3,390.3,369.0,226.1,4425.8,2657.2,Consumer Discretionary,25
1996Q4,1996,Q4,2107.0,1246.4,860.6,0.0,530.5,561.7,330.1,298.9,288.9,176.9,4421.2,2820.0,Consumer Discretionary,25
1997Q1,1997,Q1,2423.6,1398.8,1024.8,0.0,577.6,614.2,447.2,410.6,387.1,237.1,4944.5,3014.8,Consumer Discretionary,25
1997Q2,1997,Q2,2373.9,1354.3,1019.6,0.0,666.1,739.6,353.5,280.0,250.2,155.7,5361.2,3156.1,Consumer Discretionary,25
1997Q3,1997,Q3,2766.1,1621.7,1144.4,0.0,658.9,702.7,485.5,441.7,411.6,253.1,5625.4,3385.8,Consumer Discretionary,25
1997Q4,1997,Q4,2255.3,1365.2,890.1,0.0,593.1,637.4,297.0,252.7,229.3,141.1,5383.1,3456.5,Consumer Discretionary,25
1998Q1,1998,Q1,2224.0,1383.9,840.1,0.0,651.4,696.3,188.7,143.8,122.6,73.1,5638.1,3374.9,Consumer Discretionary,25
1998Q2,1998,Q2,2307.7,1461.2,846.5,0.0,720.5,821.0,126.0,25.5,-110.5,-67.7,5397.4,3261.9,Consumer Discretionary,25
1998Q3,1998,Q3,2504.8,1505.4,999.4,0.0,652.6,709.8,346.8,289.6,270.8,163.8,5304.6,3349.4,Consumer Discretionary,25
1998Q4,1998,Q4,1913.0,1168.0,745.0,0.0,531.9,593.5,213.1,151.5,113.8,68.9,5249.9,3235.8,Consumer Discretionary,25
1999Q1,1999,Q1,2176.8,1295.8,881.0,0.0,569.8,638.9,311.2,242.1,205.4,124.2,5292.2,3258.4,Consumer Discretionary,25
1999Q2,1999,Q2,2182.3,1295.5,886.8,0.0,672.3,713.2,214.5,173.6,156.0,94.4,5247.7,3334.9,Consumer Discretionary,25
1999Q3,1999,Q3,2501.1,1473.1,1028.0,0.0,626.5,688.1,401.5,339.9,322.9,200.2,5704.3,3353.3,Consumer Discretionary,25
1999Q4,1999,Q4,2059.7,1147.0,912.7,0.0,624.8,715.8,287.9,196.9,173.4,107.5,5559.4,3212.6,Consumer Discretionary,25
2000Q1,2000,Q1,2161.6,1230.4,931.2,0.0,632.4,688.4,298.8,242.8,229.1,145.3,5777.7,3204.1,Consumer Discretionary,25
2000Q2,2000,Q2,2272.7,1288.6,984.1,0.0,722.6,778.8,261.5,205.3,193.7,126.0,5856.9,3136.3,Consumer Discretionary,25
2000Q3,2000,Q3,2636.7,1569.2,1067.5,0.0,701.1,701.1,418.8,366.4,331.0,210.2,6191.1,3303.0,Consumer Discretionary,25
2000Q4,2000,Q4,2198.7,1327.3,871.4,0.0,673.1,673.1,253.2,198.3,188.0,119.4,5777.5,3351.7,Consumer Discretionary,25
2001Q1,2001,Q1,2170.1,1341.5,828.6,0.0,660.2,660.2,228.1,168.4,148.2,97.4,5966.2,3456.0,Consumer Discretionary,25
