Year_Quarter,year,quarter,revenue,costOfRevenue,grossProfit,rnd,snaExpenses,operatingExpenses,ebitda,operatingIncome,incomeBeforeTax,netIncome,totalAssets,totalEquity,gics_sectors,gics_sector_code
1995Q1,1995,Q1,2966.4,2400.3,566.1,0.0,436.4,468.8,130.2,97.3,87.6,52.8,3021.3,1332.2,Consumer Staples,30
1995Q2,1995,Q2,3161.9,2548.8,613.1,0.0,442.3,475.9,170.8,137.2,127.8,77.1,3094.7,1403.6,Consumer Staples,30
1995Q3,1995,Q3,3291.9,2670.8,621.1,0.0,469.8,503.7,151.3,117.4,108.5,66.2,3256.6,1439.5,Consumer Staples,30
1995Q4,1995,Q4,3301.6,2671.0,630.6,0.0,469.9,504.7,160.7,125.9,115.9,70.7,3311.4,1498.4,Consumer Staples,30
1996Q1,1996,Q1,3257.1,2638.5,618.6,0.0,479.1,516.4,139.5,102.2,92.3,56.3,3307.2,1466.8,Consumer Staples,30
1996Q2,1996,Q2,3544.5,2858.8,685.7,0.0,498.5,537.2,187.2,148.5,137.2,83.7,3325.4,1474.7,Consumer Staples,30
1996Q3,1996,Q3,3679.2,2989.6,689.6,0.0,519.7,558.6,169.9,131.0,120.3,73.4,3498.6,1480.1,Consumer Staples,30
1996Q4,1996,Q4,3610.3,2914.9,695.4,0.0,518.7,558.3,176.7,137.1,125.3,76.4,3451.9,1468.3,Consumer Staples,30
1997Q1,1997,Q1,3470.3,2804.5,665.8,0.0,512.6,553.0,153.2,112.8,101.0,61.6,3422.7,1437.9,Consumer Staples,30
1997Q2,1997,Q2,3694.7,2966.8,727.9,0.0,525.3,566.7,202.6,161.2,149.2,91.0,3433.8,1400.5,Consumer Staples,30
1997Q3,1997,Q3,3828.2,3087.6,740.6,0.0,553.0,596.3,187.6,144.3,131.3,80.1,3635.5,1406.5,Consumer Staples,30
1997Q4,1997,Q4,3786.1,3038.6,747.5,0.0,551.9,596.2,195.6,151.3,137.1,55.5,3630.5,1395.9,Consumer Staples,30
1998Q1,1998,Q1,3711.8,2989.2,722.6,0.0,557.1,603.0,165.5,119.6,104.2,63.6,3600.0,1371.9,Consumer Staples,30
1998Q2,1998,Q2,4001.3,3203.0,798.3,0.0,574.8,622.5,223.5,175.8,159.9,97.5,3780.2,1356.8,Consumer Staples,30
1998Q3,1998,Q3,4192.6,3378.0,814.6,0.0,607.8,655.8,206.7,158.7,141.7,86.4,3959.3,1394.4,Consumer Staples,30
1998Q4,1998,Q4,4246.7,3419.4,827.3,0.0,616.9,667.0,210.4,160.3,141.6,86.4,4031.1,1418.3,Consumer Staples,30
1999Q1,1999,Q1,4164.9,3349.6,815.3,0.0,625.1,678.0,190.2,137.3,119.0,72.6,4019.7,1398.1,Consumer Staples,30
1999Q2,1999,Q2,4818.6,3855.9,962.7,0.0,697.5,751.5,265.2,211.2,191.6,116.9,4096.6,1427.2,Consumer Staples,30
1999Q3,1999,Q3,4657.0,3740.3,916.7,0.0,674.2,727.1,242.5,189.6,171.9,97.7,4399.0,1435.9,Consumer Staples,30
1999Q4,1999,Q4,4651.5,3718.0,933.5,0.0,695.4,749.4,238.1,184.1,165.7,101.9,4418.5,1501.5,Consumer Staples,30
2000Q1,2000,Q1,4722.935,3774.066,948.869,0.0,709.499,764.581,239.37,184.288,165.846,101.995,4729.481,1658.184,Consumer Staples,30
2000Q2,2000,Q2,5271.764,4196.526,1075.238,0.0,764.594,823.273,310.644,251.965,234.242,144.059,4813.955,1761.568,Consumer Staples,30
2000Q3,2000,Q3,5360.174,4263.072,1097.102,0.0,787.497,847.209,309.605,249.893,233.125,143.955,4931.51,1874.647,Consumer Staples,30
2000Q4,2000,Q4,5290.53,4191.749,1098.781,0.0,795.674,854.912,303.107,243.869,225.789,139.425,4988.318,1839.58,Consumer Staples,30
2001Q1,2001,Q1,5344.496,4237.743,1106.753,0.0,800.156,863.442,306.597,243.311,225.692,139.365,5407.876,2124.508,Consumer Staples,30
2001Q2,2001,Q2,5789.297,4820.574,968.723,0.0,849.5,667.264,367.362,301.459,282.049,174.165,5468.521,2147.52,Consumer Staples,30
2001Q3,2001,Q3,5828.678,4683.617,1145.061,0.0,864.456,864.456,347.22,280.605,265.51,163.952,5656.982,2180.314,Consumer Staples,30
2001Q4,2001,Q4,5590.966,4481.655,1109.311,0.0,836.355,836.355,341.58,272.956,256.733,158.533,5578.795,2232.16,Consumer Staples,30
2002Q1,2002,Q1,5620.324,4510.059,1110.265,0.0,851.668,851.668,326.835,258.597,245.156,151.384,5826.986,2280.616,Consumer Staples,30
2002Q2,2002,Q2,6310.536,5046.832,1263.704,0.0,914.9,914.9,423.578,348.804,333.471,205.918,5989.753,2132.519,Consumer Staples,30
2002Q3,2002,Q3,6424.422,5154.704,1269.718,0.0,960.635,960.635,374.879,309.083,295.667,182.574,6245.457,2193.685,Consumer Staples,30
2002Q4,2002,Q4,6348.797,5097.716,1251.081,0.0,937.29,937.29,381.432,313.791,298.894,184.567,6483.987,2201.116,Consumer Staples,30
2003Q1,2003,Q1,6395.278,5144.473,1250.805,0.0,962.459,962.459,359.064,288.346,272.731,168.411,6655.885,2197.034,Consumer Staples,30
2003Q2,2003,Q2,6971.84,5582.663,1389.177,0.0,976.122,976.122,482.042,413.055,393.096,242.736,6936.521,2197.531,Consumer Staples,30
2003Q3,2003,Q3,7134.281,5753.767,1380.514,0.0,1024.336,1024.336,425.857,356.178,339.53,208.811,7214.194,2324.594,Consumer Staples,30
2003Q4,2003,Q4,7036.52,5669.399,1367.121,0.0,996.853,996.853,439.268,370.268,360.944,221.981,7305.577,2365.824,Consumer Staples,30
2004Q1,2004,Q1,7025.585,5684.192,1341.393,0.0,1008.493,1008.493,403.275,332.9,318.413,195.824,7326.832,2269.048,Consumer Staples,30
2004Q2,2004,Q2,8139.017,6554.156,1584.861,0.0,1111.548,1111.548,547.854,473.313,456.257,280.598,7847.632,2564.506,Consumer Staples,30
2004Q3,2004,Q3,7531.925,6094.931,1436.994,0.0,1055.412,1055.412,455.647,381.582,365.852,225.914,8105.806,2761.906,Consumer Staples,30
2004Q4,2004,Q4,7331.257,5933.515,1397.742,0.0,1004.919,1004.919,469.052,392.823,376.75,232.643,8100.887,2843.224,Consumer Staples,30
2005Q1,2005,Q1,7437.453,6032.165,1405.288,0.0,1052.477,1052.477,433.481,352.811,335.579,218.22,8167.236,2815.78,Consumer Staples,30
2005Q2,2005,Q2,7981.279,6437.589,1543.69,0.0,1081.376,1081.376,548.093,462.314,447.255,284.68,8267.902,2758.839,Consumer Staples,30
2005Q3,2005,Q3,8010.484,6480.793,1529.691,0.0,1176.656,1176.656,438.091,353.035,333.904,208.495,8605.786,2720.39,Consumer Staples,30
2005Q4,2005,Q4,7971.061,6434.753,1536.308,0.0,1171.469,1171.469,449.341,364.839,337.832,204.182,8810.187,2711.257,Consumer Staples,30
2006Q1,2006,Q1,8137.816,6602.102,1535.714,0.0,1193.27,1193.27,424.841,342.444,313.822,188.539,8884.088,2799.83,Consumer Staples,30
2006Q2,2006,Q2,8509.077,6819.459,1689.618,0.0,1254.906,1254.906,527.819,434.712,409.388,254.109,8992.025,3052.284,Consumer Staples,30
2006Q3,2006,Q3,8672.072,7002.856,1669.216,0.0,1278.277,1278.277,471.961,392.334,375.606,230.148,9320.96,3146.712,Consumer Staples,30
