Year_Quarter,year,quarter,revenue,costOfRevenue,grossProfit,rnd,snaExpenses,operatingExpenses,ebitda,operatingIncome,incomeBeforeTax,netIncome,totalAssets,totalEquity,gics_sectors,gics_sector_code
1995Q1,1995,Q1,1717.3,372.4,1344.9,236.7,407.2,784.0,701.0,560.9,527.9,393.2,14960.7,5835.2,Healthcare,35
1995Q2,1995,Q2,1614.8,320.2,1294.6,260.5,436.3,836.0,597.8,458.6,436.6,327.1,15097.2,5973.8,Healthcare,35
1995Q3,1995,Q3,1631.9,279.2,1352.7,260.6,444.1,845.2,648.0,507.5,437.3,1228.0,14251.1,5486.1,Healthcare,35
1995Q4,1995,Q4,1799.8,360.2,1439.6,284.5,566.4,984.8,588.7,454.8,363.8,342.6,14412.5,5432.6,Healthcare,35
1996Q1,1996,Q1,1783.3,385.3,1398.0,276.0,460.0,868.7,662.0,529.3,523.8,389.2,14160.4,5845.6,Healthcare,35
1996Q2,1996,Q2,1698.3,368.9,1329.4,273.4,479.0,888.6,577.0,440.8,465.3,345.7,14258.8,5893.7,Healthcare,35
1996Q3,1996,Q3,1803.9,367.0,1436.9,290.7,473.1,899.7,673.1,537.2,559.4,415.6,14052.8,6026.7,Healthcare,35
1996Q4,1996,Q4,2061.1,453.7,1607.4,349.4,579.8,1067.9,678.2,539.5,482.8,373.0,14307.2,6100.1,Healthcare,35
1997Q1,1997,Q1,1953.0,402.3,1550.7,301.2,471.7,911.9,777.8,638.8,576.8,432.6,14513.6,6569.5,Healthcare,35
1997Q2,1997,Q2,1988.7,412.8,1575.9,326.7,572.7,1035.4,676.5,540.5,-1288.9,-1732.1,12288.9,4669.9,Healthcare,35
1997Q3,1997,Q3,2160.1,463.0,1697.1,345.4,587.2,1057.4,764.5,639.7,612.3,456.9,11819.2,4390.9,Healthcare,35
1997Q4,1997,Q4,2415.8,575.0,1840.8,408.7,682.8,1201.5,749.3,639.3,610.0,457.5,12577.4,4645.6,Healthcare,35
1998Q1,1998,Q1,2087.0,338.1,1748.9,362.9,543.5,1025.6,842.5,723.3,703.3,521.1,12046.8,4793.4,Healthcare,35
1998Q2,1998,Q2,2155.0,361.4,1793.6,416.7,637.4,1171.3,739.5,622.3,647.3,491.3,11868.7,4641.6,Healthcare,35
1998Q3,1998,Q3,2359.4,373.3,1986.1,439.9,667.6,1229.9,878.6,756.2,599.1,518.2,12581.3,4509.0,Healthcare,35
1998Q4,1998,Q4,2053.8,-12.0,2065.8,513.9,757.7,1403.2,794.2,662.6,690.1,567.3,12595.5,4429.6,Healthcare,35
1999Q1,1999,Q1,2255.6,381.1,1874.5,413.1,592.9,1118.4,868.5,756.1,543.5,625.7,11225.6,4860.0,Healthcare,35
1999Q2,1999,Q2,2341.6,379.1,1962.5,460.5,649.6,1222.1,852.4,740.4,739.0,576.4,10820.2,4450.8,Healthcare,35
1999Q3,1999,Q3,2585.2,432.2,2153.0,442.9,696.4,1255.3,1013.7,897.7,939.2,732.6,12330.8,4866.5,Healthcare,35
1999Q4,1999,Q4,2820.5,465.9,2354.6,467.1,818.7,1385.1,1068.8,969.5,1023.7,786.3,12825.2,5013.0,Healthcare,35
2000Q1,2000,Q1,2451.1,392.5,2058.6,458.5,688.3,1263.0,911.8,795.6,1022.5,845.5,12694.1,5658.4,Healthcare,35
2000Q2,2000,Q2,2621.5,370.5,2251.0,508.8,795.4,1425.4,946.8,825.6,854.1,666.2,13029.6,5513.5,Healthcare,35
2000Q3,2000,Q3,2811.9,367.6,2444.3,506.1,800.3,1428.9,1137.9,1015.4,998.4,778.8,13585.0,6064.1,Healthcare,35
2000Q4,2000,Q4,2977.7,925.1,2052.6,545.1,944.3,1129.5,999.0,923.1,983.7,767.3,14690.8,6046.9,Healthcare,35
2001Q1,2001,Q1,2805.7,522.3,2283.4,515.5,768.9,1284.4,1119.4,999.0,1034.4,806.8,14752.4,6593.6,Healthcare,35
2001Q2,2001,Q2,3033.5,522.2,2511.3,563.7,899.9,1463.6,1175.1,1047.7,1061.1,827.7,15633.5,6763.4,Healthcare,35
2001Q3,2001,Q3,2874.4,549.0,2325.4,566.0,865.9,1431.9,1023.0,893.5,715.3,570.1,16397.4,7367.1,Healthcare,35
2001Q4,2001,Q4,2828.9,566.7,2262.2,589.9,882.7,1472.6,867.2,789.6,741.3,575.4,16434.1,7104.0,Healthcare,35
2002Q1,2002,Q1,2561.1,530.1,2031.0,502.8,777.3,1280.1,882.3,750.9,806.7,629.2,17059.0,7700.4,Healthcare,35
2002Q2,2002,Q2,2775.2,524.9,2250.3,545.5,915.2,1460.7,920.9,789.6,844.2,658.5,17543.9,7746.9,Healthcare,35
2002Q3,2002,Q3,2785.6,553.7,2231.9,526.7,810.7,1337.4,1025.1,894.5,862.8,683.9,18920.1,8261.5,Healthcare,35
2002Q4,2002,Q4,2955.6,567.8,2387.8,574.3,920.8,1495.1,992.4,892.7,944.0,736.3,19042.0,8273.6,Healthcare,35
2003Q1,2003,Q1,2889.4,621.3,2268.1,529.6,914.5,1444.1,968.6,824.0,493.9,407.0,19641.6,8727.6,Healthcare,35
2003Q2,2003,Q2,3088.2,643.0,2445.2,542.5,1043.3,1585.8,1003.4,859.4,887.9,692.2,20050.5,8685.5,Healthcare,35
2003Q3,2003,Q3,3139.4,679.3,2460.1,568.1,963.4,1531.5,1081.9,928.6,915.9,714.4,20800.8,9485.2,Healthcare,35
2003Q4,2003,Q4,3465.5,731.5,2734.0,710.0,1134.2,1844.2,996.4,889.8,964.0,747.2,21678.1,9764.8,Healthcare,35
2004Q1,2004,Q1,3376.9,751.7,2625.2,646.6,1063.9,1710.5,1062.3,914.7,615.5,400.4,22402.4,10558.5,Healthcare,35
2004Q2,2004,Q2,3556.3,796.4,2759.9,684.2,1170.2,1854.4,1055.5,905.5,838.2,656.9,22771.8,10499.2,Healthcare,35
2004Q3,2004,Q3,3280.4,810.1,2470.3,654.8,951.9,1606.7,1026.8,863.6,968.2,755.2,24185.9,11310.0,Healthcare,35
2004Q4,2004,Q4,3644.3,865.7,2778.6,705.5,1098.2,1803.7,1111.6,974.9,520.0,-2.4,24867.0,10919.9,Healthcare,35
2005Q1,2005,Q1,3497.4,859.0,2638.4,702.2,1090.4,1792.6,1004.5,845.8,944.4,736.6,23239.7,11597.8,Healthcare,35
