Year_Quarter,year,quarter,revenue,costOfRevenue,grossProfit,rnd,snaExpenses,operatingExpenses,ebitda,operatingIncome,incomeBeforeTax,netIncome,totalAssets,totalEquity,gics_sectors,gics_sector_code
1995Q1,1995,Q1,692.8,318.6,374.2,0.0,216.4,268.0,157.8,106.2,92.2,64.9,3050.7,1388.9,Healthcare,35
1995Q2,1995,Q2,704.1,326.2,377.9,0.0,215.8,268.0,162.1,109.9,89.5,66.7,3048.6,1415.3,Healthcare,35
1995Q3,1995,Q3,722.1,307.0,415.1,0.0,240.5,294.2,174.6,120.9,120.3,86.6,2999.5,1398.4,Healthcare,35
1995Q4,1995,Q4,639.9,297.7,342.2,0.0,219.2,270.2,123.0,72.0,61.8,44.5,2940.7,1344.3,Healthcare,35
1996Q1,1996,Q1,705.7,317.9,387.8,0.0,224.2,275.0,163.6,112.8,103.9,74.8,2862.8,1322.0,Healthcare,35
1996Q2,1996,Q2,692.9,252.9,440.0,38.1,183.0,320.1,218.9,119.9,107.2,77.2,2909.7,1306.8,Healthcare,35
1996Q3,1996,Q3,731.2,309.2,422.0,0.0,244.8,295.5,177.2,126.5,120.9,87.1,2889.8,1325.2,Healthcare,35
1996Q4,1996,Q4,655.8,293.4,362.4,39.7,186.5,275.9,136.2,86.5,81.8,58.1,2822.1,1336.0,Healthcare,35
1997Q2,1997,Q2,699.2,301.3,397.9,39.4,185.5,276.3,173.0,121.6,116.5,82.7,2793.2,1317.8,Healthcare,35
1997Q2,1997,Q2,706.5,299.6,406.9,57.6,191.1,301.8,158.2,105.1,98.8,70.1,3038.0,1342.3,Healthcare,35
1997Q3,1997,Q3,749.0,309.1,439.9,44.0,203.0,302.6,192.9,137.3,125.6,89.2,3080.3,1385.4,Healthcare,35
1997Q4,1997,Q4,701.6,301.8,399.8,44.6,199.1,296.7,156.1,103.1,90.6,64.3,3077.2,1381.5,Healthcare,35
1998Q1,1998,Q1,738.4,308.4,430.0,43.8,186.0,285.5,200.2,144.5,130.0,92.3,3172.6,1487.1,Healthcare,35
1998Q2,1998,Q2,833.6,358.8,474.8,80.9,234.4,375.5,159.5,99.3,-11.0,-10.0,3715.2,1479.9,Healthcare,35
1998Q3,1998,Q3,843.3,343.3,500.0,48.6,242.0,350.4,209.4,149.6,131.2,89.9,3846.0,1613.8,Healthcare,35
1998Q4,1998,Q4,769.0,323.0,446.0,49.3,223.1,335.1,173.6,110.9,94.0,76.2,3935.2,1666.7,Healthcare,35
1999Q1,1999,Q1,874.1,363.5,510.6,67.3,233.0,366.1,210.3,144.5,127.1,90.1,4132.0,1684.3,Healthcare,35
1999Q2,1999,Q2,873.002,398.5,474.502,50.7,231.9,345.4,191.902,129.102,35.3,33.1,4083.2,1668.3,Healthcare,35
1999Q3,1999,Q3,902.4,367.8,534.6,86.7,243.9,398.2,204.0,136.4,116.1,76.3,4437.0,1768.7,Healthcare,35
1999Q4,1999,Q4,859.2,377.6,481.6,53.7,233.8,359.9,194.1,121.7,101.8,75.3,4491.6,1805.3,Healthcare,35
2000Q1,2000,Q1,925.132,398.669,526.463,57.175,244.063,376.556,225.225,149.907,165.107,119.171,4530.7,1874.405,Healthcare,35
2000Q2,2000,Q2,914.14,380.552,533.588,60.202,248.773,382.261,224.613,151.327,161.508,114.418,4560.807,1955.365,Healthcare,35
2000Q3,2000,Q3,919.898,397.056,522.842,52.662,247.228,373.39,222.952,149.452,91.57,84.014,4505.096,1955.998,Healthcare,35
2000Q4,2000,Q4,864.418,453.918,410.5,52.727,235.292,288.019,197.799,122.481,101.858,36.948,4595.268,2030.136,Healthcare,35
2001Q1,2001,Q1,961.179,487.615,473.564,54.497,241.912,296.409,256.894,177.155,155.739,118.362,4643.211,2133.623,Healthcare,35
2001Q2,2001,Q2,943.29,474.891,468.399,53.105,248.709,301.814,243.965,166.585,153.063,118.129,4687.577,2219.983,Healthcare,35
2001Q3,2001,Q3,995.674,501.425,494.249,51.505,257.383,308.888,258.624,185.361,177.694,98.369,4802.287,2328.767,Healthcare,35
2001Q4,2001,Q4,944.946,499.762,445.184,55.237,248.294,303.531,214.613,141.653,130.466,99.673,4763.257,2354.764,Healthcare,35
2002Q1,2002,Q1,1012.971,523.133,489.838,56.314,247.66,313.911,248.65,175.927,167.58,129.188,4845.47,2411.409,Healthcare,35
2002Q2,2002,Q2,998.46,514.071,484.389,53.037,253.857,318.465,244.727,165.924,158.559,119.725,4923.382,2514.745,Healthcare,35
2002Q3,2002,Q3,1076.692,546.703,529.989,55.598,282.232,337.83,272.538,192.159,171.984,131.396,5040.46,2487.974,Healthcare,35
2002Q4,2002,Q4,1051.648,550.039,501.609,59.845,284.181,344.026,239.664,157.583,149.034,113.638,5061.761,2572.337,Healthcare,35
2003Q1,2003,Q1,1134.041,578.428,555.613,60.034,298.798,358.832,282.831,196.781,186.281,142.04,5247.024,2704.921,Healthcare,35
2003Q2,2003,Q2,1165.369,622.387,542.982,60.042,308.475,368.517,265.966,174.465,162.771,130.018,5558.189,2898.082,Healthcare,35
2003Q3,2003,Q3,1176.882,585.436,591.446,55.139,316.01,371.149,305.121,220.297,211.62,161.36,5572.253,2896.954,Healthcare,35
2003Q4,2003,Q4,1185.12,634.255,550.865,58.288,324.097,382.385,258.796,168.48,158.641,125.402,5608.919,3045.015,Healthcare,35
2004Q1,2004,Q1,1253.633,629.516,624.117,60.155,334.363,394.518,320.712,229.599,218.52,165.16,5714.972,3160.453,Healthcare,35
2004Q2,2004,Q2,1242.714,615.613,627.101,58.498,332.738,491.236,221.434,135.865,131.137,109.396,5718.494,3078.328,Healthcare,35
2004Q3,2004,Q3,1206.936,597.217,609.719,51.642,305.167,356.809,336.41,252.91,243.394,67.444,5752.579,3067.863,Healthcare,35
2004Q4,2004,Q4,1288.369,634.501,653.868,62.083,341.088,403.171,345.383,250.697,238.714,195.351,5973.425,3342.212,Healthcare,35
