Year_Quarter,year,quarter,revenue,costOfRevenue,grossProfit,rnd,snaExpenses,operatingExpenses,ebitda,operatingIncome,incomeBeforeTax,netIncome,totalAssets,totalEquity,gics_sectors,gics_sector_code
1995Q1,1995,Q1,151.7,83.2,68.5,0.0,22.4,47.1,46.1,21.4,17.5,15.6,1635.8,675.2,Materials,15
1995Q2,1995,Q2,145.1,89.7,55.4,0.0,50.1,73.9,5.3,-18.5,100.8,63.8,1748.9,731.5,Materials,15
1995Q3,1995,Q3,172.3,92.3,80.0,0.0,29.8,57.8,50.2,22.2,25.9,21.3,1780.1,744.1,Materials,15
1995Q4,1995,Q4,184.4,105.5,78.9,0.0,62.4,92.7,16.5,-13.8,-14.4,4.0,1773.8,742.9,Materials,15
1996Q1,1996,Q1,154.7,98.1,56.6,0.0,25.9,54.4,30.7,2.2,11.7,10.7,2031.1,983.8,Materials,15
1996Q2,1996,Q2,181.2,113.4,67.8,0.0,27.9,57.5,39.9,10.3,15.3,19.5,2059.6,996.7,Materials,15
1996Q3,1996,Q3,226.0,134.2,91.8,23.0,31.1,64.5,124.5,27.3,29.8,37.6,2079.6,1020.2,Materials,15
1996Q4,1996,Q4,206.5,130.4,76.1,0.0,35.8,69.1,40.3,7.0,10.9,19.5,2081.1,1024.9,Materials,15
1997Q1,1997,Q1,262.1,112.2,149.9,22.1,29.4,91.8,130.9,58.1,29.8,20.4,2219.8,1033.6,Materials,15
1997Q2,1997,Q2,421.8,211.7,210.1,26.3,181.6,274.0,2.2,-63.9,-93.4,-64.6,3471.3,1522.0,Materials,15
1997Q3,1997,Q3,383.8,181.3,202.5,19.9,16.2,106.4,166.5,96.1,59.4,43.1,3511.8,1556.2,Materials,15
1997Q4,1997,Q4,412.2,167.8,244.4,30.1,15.9,170.0,198.4,74.4,29.9,38.7,3614.0,1591.1,Materials,15
1998Q1,1998,Q1,378.1,197.7,180.4,16.1,14.5,115.5,149.8,64.9,38.6,30.8,3524.2,1617.8,Materials,15
1998Q2,1998,Q2,374.0,191.1,182.9,16.6,12.3,120.2,154.7,62.7,32.8,25.7,3514.1,1639.0,Materials,15
1998Q3,1998,Q3,349.9,195.4,154.5,18.5,11.7,115.0,124.3,39.5,4.3,6.9,3505.3,1641.9,Materials,15
1998Q4,1998,Q4,352.0,270.0,82.0,0.0,626.1,655.6,-492.9,-573.6,-617.1,-456.8,3186.8,1439.5,Materials,15
1999Q1,1999,Q1,327.1,193.7,133.4,11.5,12.6,85.6,109.341,47.8,15.5,9.9,3208.6,1453.0,Materials,15
1999Q2,1999,Q2,315.8,195.1,120.7,14.4,12.7,91.3,93.6,29.4,9.2,7.1,3215.0,1456.4,Materials,15
