Year_Quarter,year,quarter,revenue,costOfRevenue,grossProfit,rnd,snaExpenses,operatingExpenses,ebitda,operatingIncome,incomeBeforeTax,netIncome,totalAssets,totalEquity,gics_sectors,gics_sector_code
1995Q1,1995,Q1,1044.0,0.0,1044.0,0.0,125.0,127.0,17.0,917.0,0.0,53.0,2147.0,1123.0,Healthcare,35
1995Q2,1995,Q2,1067.0,0.0,1067.0,0.0,125.0,127.0,17.0,940.0,0.0,45.0,2163.0,1176.0,Healthcare,35
1995Q3,1995,Q3,1092.0,0.0,1092.0,0.0,126.0,128.0,18.0,964.0,0.0,43.0,2212.0,1224.0,Healthcare,35
1995Q4,1995,Q4,1499.0,0.0,1499.0,0.0,195.0,4032.0,317.0,-2533.0,288.0,49.0,2878.0,1287.0,Healthcare,35
1996Q1,1996,Q1,1585.0,0.0,1585.0,0.0,203.0,208.0,30.0,1377.0,0.0,53.0,3014.0,1332.0,Healthcare,35
1996Q2,1996,Q2,1603.0,0.0,1603.0,0.0,228.0,312.0,27.0,1291.0,0.0,-95.0,2909.0,1234.0,Healthcare,35
1996Q3,1996,Q3,1781.0,0.0,1781.0,0.0,249.0,251.0,27.0,1530.0,0.0,32.0,3038.0,1268.0,Healthcare,35
1996Q4,1996,Q4,1819.0,0.0,1819.0,0.0,260.0,5999.0,43.0,-4180.0,18.0,22.0,3153.0,1292.0,Healthcare,35
1997Q1,1997,Q1,1832.0,0.0,1832.0,0.0,261.0,264.0,27.0,1568.0,0.0,39.0,3185.0,1324.0,Healthcare,35
1997Q2,1997,Q2,1836.0,0.0,1836.0,0.0,258.0,259.0,26.0,1577.0,0.0,42.0,2958.0,1384.0,Healthcare,35
1997Q3,1997,Q3,1968.0,0.0,1968.0,0.0,274.0,277.0,29.0,1691.0,0.0,44.0,4734.0,1454.0,Healthcare,35
1997Q4,1997,Q4,2411.0,0.0,2411.0,0.0,323.0,6966.0,316.0,-4555.0,270.0,48.0,5600.0,1501.0,Healthcare,35
1998Q1,1998,Q1,2402.0,0.0,2402.0,0.0,324.0,336.0,0.0,2066.0,0.0,50.0,5046.0,1588.0,Healthcare,35
1998Q2,1998,Q2,2446.0,0.0,2446.0,0.0,326.0,336.0,0.0,2110.0,0.0,52.0,5042.0,1648.0,Healthcare,35
1998Q3,1998,Q3,2464.0,0.0,2464.0,0.0,351.0,398.0,0.0,2066.0,0.0,-30.0,5011.0,1629.0,Healthcare,35
1998Q4,1998,Q4,2469.0,0.0,2469.0,0.0,327.0,8508.0,0.0,-6039.0,203.0,57.0,5495.605,1688.0,Healthcare,35
1999Q1,1999,Q1,2477.0,0.0,2477.0,0.0,325.0,335.0,0.0,2142.0,0.0,-16.0,5190.0,1668.0,Healthcare,35
1999Q2,1999,Q2,2505.0,0.0,2505.0,0.0,329.0,337.0,0.0,2168.0,0.0,28.0,5007.0,1677.0,Healthcare,35
1999Q3,1999,Q3,2557.0,0.0,2557.0,0.0,338.0,345.0,0.0,2212.0,0.0,22.0,4951.0,1691.0,Healthcare,35
1999Q4,1999,Q4,2574.0,0.0,2574.0,0.0,376.0,9500.0,0.0,-6926.0,-404.0,-416.0,4951.578,1268.0,Healthcare,35
2000Q1,2000,Q1,2642.0,0.0,2642.0,0.0,353.0,361.0,42.0,2281.0,0.0,21.0,4421.0,1299.0,Healthcare,35
2000Q2,2000,Q2,2696.0,0.0,2696.0,0.0,363.0,2672.0,68.0,24.0,24.0,19.0,4347.0,1311.0,Healthcare,35
2000Q3,2000,Q3,2616.0,0.0,2616.0,0.0,382.0,389.0,45.0,2227.0,0.0,23.0,3916.0,1321.0,Healthcare,35
2000Q4,2000,Q4,2560.0,0.0,2560.0,0.0,363.0,2526.0,79.0,34.0,34.0,27.0,4597.533,1360.0,Healthcare,35
2001Q1,2001,Q1,2443.155,0.0,2443.155,0.0,368.773,376.451,46.454,2066.704,0.0,26.651,4077.0,1395.0,Healthcare,35
