Year_Quarter,year,quarter,revenue,costOfRevenue,grossProfit,rnd,snaExpenses,operatingExpenses,ebitda,operatingIncome,incomeBeforeTax,netIncome,totalAssets,totalEquity,gics_sectors,gics_sector_code
1995Q1,1995,Q1,1183.6,978.7,204.9,0.0,100.8,100.8,91.7,104.1,83.2,54.3,3977.1,1207.5,Industrials,20
1995Q2,1995,Q2,1268.4,1040.3,228.1,0.0,97.3,97.3,122.7,130.8,103.5,65.1,4092.0,1267.8,Industrials,20
1995Q3,1995,Q3,1212.1,992.3,219.8,0.0,95.8,95.8,115.7,124.0,109.0,68.3,4308.6,1326.0,Industrials,20
1995Q4,1995,Q4,1165.8,867.0,298.8,0.0,101.3,173.7,108.0,125.1,103.9,65.1,4390.5,1251.2,Industrials,20
1996Q1,1996,Q1,1094.6,895.0,199.6,0.0,112.6,112.6,80.3,87.0,55.8,35.7,4333.5,1276.5,Industrials,20
1996Q2,1996,Q2,1100.5,897.4,203.1,0.0,95.2,95.2,96.0,107.9,82.5,51.7,4375.2,1321.1,Industrials,20
1996Q3,1996,Q3,1113.6,908.4,205.2,0.0,96.6,96.6,98.9,108.6,80.8,51.1,4440.1,1362.2,Industrials,20
1996Q4,1996,Q4,1276.0,955.4,320.6,0.0,123.4,204.5,101.0,116.1,93.7,62.5,5298.8,1358.0,Industrials,20
1997Q1,1997,Q1,1511.5,1255.0,256.5,0.0,138.0,138.0,107.7,118.5,88.7,57.9,5206.8,1385.0,Industrials,20
1997Q2,1997,Q2,1658.1,1366.7,291.4,0.0,145.1,145.1,140.2,146.3,110.8,71.5,5277.3,1440.2,Industrials,20
1997Q3,1997,Q3,1709.1,1402.1,307.0,0.0,146.5,146.5,150.3,160.5,128.0,82.5,5420.4,1504.6,Industrials,20
1997Q4,1997,Q4,1873.2,1413.5,459.7,0.0,164.7,276.7,114.5,183.0,207.2,132.7,5599.4,1497.8,Industrials,20
1998Q1,1998,Q1,1819.5,1478.4,341.1,0.0,157.1,157.1,166.5,184.0,157.1,100.4,5747.7,1589.0,Industrials,20
1998Q2,1998,Q2,1923.7,1559.0,364.7,0.0,165.1,165.1,188.1,199.6,164.2,104.9,6024.5,1681.0,Industrials,20
