Year_Quarter,year,quarter,revenue,costOfRevenue,grossProfit,rnd,snaExpenses,operatingExpenses,ebitda,operatingIncome,incomeBeforeTax,netIncome,totalAssets,totalEquity,gics_sectors,gics_sector_code
1995Q1,1995,Q1,3449.7,916.3,2533.4,0.0,1034.2,1701.9,1499.2,831.5,687.0,414.5,24312.2,6168.3,Communication Services,50
1995Q2,1995,Q2,3564.5,979.1,2585.4,0.0,1060.7,1742.4,1524.7,843.0,723.6,447.1,24819.9,6398.3,Communication Services,50
1995Q3,1995,Q3,3261.1,864.6,2396.5,0.0,1034.6,1677.1,1361.9,719.4,977.1,604.8,24546.0,6713.7,Communication Services,50
1995Q4,1995,Q4,3154.2,934.2,2220.0,0.0,892.5,1527.7,1327.5,692.3,621.7,391.9,24156.8,6683.6,Communication Services,50
1996Q1,1996,Q1,3207.6,982.4,2225.2,0.0,788.0,1416.9,1437.2,808.3,756.8,470.5,23808.6,6565.8,Communication Services,50
1996Q2,1996,Q2,3223.6,850.6,2373.0,0.0,981.8,1620.6,1391.2,752.4,724.8,463.7,23795.7,7088.7,Communication Services,50
1996Q3,1996,Q3,7376.6,1805.7,5570.9,0.0,2181.6,3903.7,4427.3,1667.2,1380.7,483.3,23908.9,7289.9,Communication Services,50
1996Q4,1996,Q4,3316.5,1162.2,2154.3,0.0,938.5,1616.3,1215.8,538.0,455.1,291.3,53361.1,13121.4,Communication Services,50
1997Q1,1997,Q1,7416.5,1747.4,5669.1,0.0,2470.1,4210.6,2804.0,1458.5,1103.9,515.6,25216.2,7753.2,Communication Services,50
1997Q2,1997,Q2,7707.8,1991.6,5716.2,0.0,2149.0,3868.3,3185.0,1847.9,1460.0,498.9,24978.4,7893.8,Communication Services,50
1997Q3,1997,Q3,7373.9,2415.9,4958.0,0.0,2337.8,4537.0,2197.5,421.0,-11.6,-80.1,52890.9,12684.4,Communication Services,50
1997Q4,1997,Q4,7695.7,2341.8,5353.9,0.0,2090.3,3739.8,2909.1,1614.1,1431.8,940.0,53964.1,12989.6,Communication Services,50
1998Q1,1998,Q1,7651.0,1881.8,5769.2,0.0,2304.4,4057.3,3092.9,1711.9,1438.6,893.4,54314.3,13038.2,Communication Services,50
1998Q2,1998,Q2,7928.0,2116.0,5812.0,0.0,2414.0,3859.0,3428.0,1953.0,1606.2,1021.2,54715.7,13370.7,Communication Services,50
1998Q3,1998,Q3,7910.0,2518.0,5392.0,0.0,2792.0,4262.0,2600.0,1130.0,355.0,-8.1,54998.3,12804.6,Communication Services,50
1998Q4,1998,Q4,8077.1,3278.4,4798.7,0.0,2590.3,2966.2,3343.3,1832.5,1599.1,1059.1,55144.0,13226.0,Communication Services,50
1999Q1,1999,Q1,7967.0,2367.0,5600.0,0.0,2018.0,3522.0,3519.0,2078.0,1816.0,1142.0,54975.0,13700.0,Communication Services,50
1999Q2,1999,Q2,14513.0,8464.0,6049.0,0.0,2051.0,2425.0,6985.0,3624.0,3085.0,1167.0,57873.0,15133.0,Communication Services,50
1999Q3,1999,Q3,14655.0,6551.0,8104.0,0.0,2083.0,4310.0,7201.0,3794.0,4034.0,1174.0,59022.0,15710.0,Communication Services,50
1999Q4,1999,Q4,8608.0,2638.0,5970.0,0.0,2089.0,3818.0,3881.0,2152.0,1202.0,719.0,112830.0,26376.0,Communication Services,50
2000Q1,2000,Q1,14532.0,8210.0,6322.0,0.0,2068.0,2494.0,6419.0,3828.0,2511.0,731.0,66052.0,16833.0,Communication Services,50
2000Q2,2000,Q2,16769.0,11392.0,5377.0,0.0,0.0,768.0,7833.0,4609.0,8092.0,4904.0,157013.0,34176.0,Communication Services,50
2000Q3,2000,Q3,16533.0,9605.0,6928.0,0.0,0.0,1986.0,8161.0,4942.0,4662.0,3466.0,157528.0,34482.0,Communication Services,50
2000Q4,2000,Q4,16814.0,10217.0,6597.0,0.0,0.0,3239.0,6597.0,3358.0,2545.0,1863.0,164735.0,34578.0,Communication Services,50
2001Q1,2001,Q1,16266.0,9299.0,6967.0,0.0,0.0,3360.0,6967.0,3607.0,2758.0,1572.0,167798.0,34698.0,Communication Services,50
2001Q2,2001,Q2,16909.0,9713.0,7196.0,0.0,0.0,3395.0,7201.0,3801.0,-904.0,-1021.0,170173.0,34909.0,Communication Services,50
2001Q3,2001,Q3,17004.0,9925.0,7079.0,0.0,0.0,3402.0,7079.0,3677.0,2867.0,1875.0,169503.0,34836.0,Communication Services,50
2001Q4,2001,Q4,17011.0,12714.0,4297.0,0.0,0.0,3850.0,3942.0,447.0,-1955.0,-2037.0,170795.0,32539.0,Communication Services,50
2002Q1,2002,Q1,16430.0,4874.0,11556.0,0.0,4945.0,8045.0,6831.0,3511.0,958.0,-501.0,171325.0,31007.0,Communication Services,50
2002Q2,2002,Q2,16752.0,4951.0,11801.0,0.0,5793.0,9115.0,6008.0,2686.0,-1754.0,-2115.0,168293.0,28642.0,Communication Services,50
2002Q3,2002,Q3,17113.0,5135.0,11978.0,0.0,5204.0,5964.0,9301.0,6014.0,5340.0,4405.0,169099.0,31845.0,Communication Services,50
2002Q4,2002,Q4,17214.0,11001.0,6213.0,0.0,0.0,3427.0,6213.0,2786.0,1682.0,2290.0,167468.0,32616.0,Communication Services,50
2003Q1,2003,Q1,16490.0,5124.0,11366.0,0.0,4292.0,7659.0,7074.0,3707.0,2834.0,3908.0,172053.0,35773.0,Communication Services,50
2003Q2,2003,Q2,16829.0,5042.0,11787.0,0.0,5673.0,9057.0,6114.0,2730.0,1839.0,338.0,167626.0,34225.0,Communication Services,50
2003Q3,2003,Q3,17063.0,5706.0,11357.0,0.0,4891.0,8166.0,6607.0,3191.0,2544.0,1791.0,165006.0,35136.0,Communication Services,50
2003Q4,2003,Q4,17278.0,5877.0,11401.0,0.0,10102.0,13690.0,2946.0,-2148.0,-889.0,-1458.0,165968.0,33466.0,Communication Services,50
2004Q1,2004,Q1,17056.0,5490.0,11566.0,0.0,5675.0,9100.0,5891.0,2466.0,1588.0,1183.0,163421.0,33495.0,Communication Services,50
2004Q2,2004,Q2,17758.0,5620.0,12138.0,0.0,5000.0,8437.0,7138.0,3701.0,2641.0,1797.0,162438.0,34099.0,Communication Services,50
2004Q3,2004,Q3,18206.0,5994.0,12212.0,0.0,5132.0,8615.0,7080.0,3597.0,2580.0,1796.0,162897.0,35174.0,Communication Services,50
2004Q4,2004,Q4,18263.0,6064.0,12199.0,0.0,5281.0,8846.0,8706.0,3353.0,5712.0,3039.0,165958.0,37560.0,Communication Services,50
2005Q1,2005,Q1,18179.0,6123.0,12056.0,0.0,5214.0,8674.0,6842.0,3382.0,2536.0,1757.0,164882.0,37980.0,Communication Services,50
2005Q2,2005,Q2,18053.0,6077.0,11976.0,0.0,5110.0,8520.0,6866.0,3986.0,3002.0,2113.0,169377.0,38554.0,Communication Services,50
2005Q3,2005,Q3,18486.0,6361.0,12125.0,0.0,5195.0,8628.0,7185.0,3497.0,2494.0,1869.0,168301.0,39223.0,Communication Services,50
2005Q4,2005,Q4,19326.0,6552.0,12774.0,0.0,5494.0,9597.0,8298.0,3707.0,5415.0,1658.0,168130.0,39680.0,Communication Services,50
2006Q1,2006,Q1,21231.0,8516.0,12715.0,0.0,5873.0,9540.0,6842.0,3175.0,1933.0,1632.0,182814.0,44771.0,Communication Services,50
2006Q2,2006,Q2,21886.0,8709.0,13177.0,0.0,6353.0,9960.0,6869.0,3217.0,1872.0,1611.0,183843.0,44779.0,Communication Services,50
2006Q3,2006,Q3,22459.0,8932.0,13527.0,0.0,6384.0,9990.0,7165.0,3537.0,2265.0,1922.0,185679.0,46279.0,Communication Services,50
2006Q4,2006,Q4,20154.0,8645.0,11509.0,0.0,5645.0,9243.0,7032.0,2266.0,4945.0,1032.0,188804.0,48535.0,Communication Services,50
2007Q1,2007,Q1,22584.0,8912.0,13672.0,0.0,6343.0,9876.0,7329.0,3796.0,2365.0,1495.0,184284.0,48782.0,Communication Services,50
2007Q2,2007,Q2,23273.0,9231.0,14042.0,0.0,6320.0,9893.0,7722.0,4149.0,2638.0,728.0,184760.0,49831.0,Communication Services,50
2007Q3,2007,Q3,23772.0,9608.0,14164.0,0.0,6349.0,9954.0,7815.0,4210.0,2658.0,1271.0,185619.0,49689.0,Communication Services,50
2007Q4,2007,Q4,23840.0,9796.0,14044.0,0.0,6955.0,10621.0,7885.0,3423.0,6884.0,1072.0,186959.0,50581.0,Communication Services,50
2008Q1,2008,Q1,23833.0,9517.0,14316.0,0.0,6401.0,9983.0,8035.0,4333.0,3994.0,1642.0,191293.0,50280.0,Communication Services,50
2008Q2,2008,Q2,24124.0,9466.0,14658.0,0.0,6528.0,10112.0,8372.0,4546.0,4385.0,1882.0,200646.0,50887.0,Communication Services,50
2008Q3,2008,Q3,24752.0,10048.0,14704.0,0.0,6879.0,10531.0,8141.0,4173.0,4049.0,1669.0,204861.0,50954.0,Communication Services,50
2008Q4,2008,Q4,24645.0,9976.0,14669.0,0.0,7090.0,10837.0,8428.0,3832.0,7945.0,1235.0,202352.0,41706.0,Communication Services,50
2009Q1,2009,Q1,26591.0,10308.0,16283.0,0.0,7561.0,11589.0,8903.0,4694.0,3950.0,1645.0,226851.0,41851.0,Communication Services,50
2009Q2,2009,Q2,26861.0,10481.0,16380.0,0.0,7871.0,11962.0,8648.0,4418.0,3770.0,3160.0,224999.0,42672.0,Communication Services,50
