Year_Quarter,year,quarter,revenue,costOfRevenue,grossProfit,rnd,snaExpenses,operatingExpenses,ebitda,operatingIncome,incomeBeforeTax,netIncome,totalAssets,totalEquity,gics_sectors,gics_sector_code
1995Q1,1995,Q1,1980.3,1010.5,969.8,0.0,685.2,685.2,284.6,284.6,240.8,156.5,7707.5,1883.9,Consumer Staples,30
1995Q2,1995,Q2,2090.7,1110.6,980.1,0.0,714.5,714.5,256.8,265.6,216.9,143.2,7822.7,1986.0,Consumer Staples,30
1995Q3,1995,Q3,2134.4,1109.7,1024.7,0.0,785.8,785.8,238.9,238.9,-274.9,-250.2,7705.1,1657.7,Consumer Staples,30
1995Q4,1995,Q4,2152.8,822.0,1330.8,0.0,694.1,994.4,336.4,336.4,180.8,122.5,7642.3,1679.8,Consumer Staples,30
1996Q1,1996,Q1,2053.7,1050.4,1003.3,0.0,733.8,733.8,260.2,269.5,222.4,138.1,7801.6,1697.0,Consumer Staples,30
1996Q2,1996,Q2,2167.3,1106.3,1061.0,0.0,780.5,780.5,275.3,280.5,227.4,143.6,7892.0,1829.2,Consumer Staples,30
1996Q3,1996,Q3,2230.6,1135.8,1094.8,0.0,799.1,799.1,286.3,295.7,245.3,160.9,7920.9,1913.0,Consumer Staples,30
1996Q4,1996,Q4,2297.4,842.3,1455.1,0.0,738.7,1055.0,400.1,400.1,259.5,181.7,7901.5,2034.1,Consumer Staples,30
1997Q1,1997,Q1,2147.1,1066.5,1080.6,0.0,774.1,774.1,294.6,306.5,260.8,164.2,7832.9,2018.1,Consumer Staples,30
1997Q2,1997,Q2,2300.9,1132.8,1168.1,0.0,854.6,854.6,301.8,313.5,266.5,170.6,7943.2,2181.5,Consumer Staples,30
1997Q3,1997,Q3,2297.2,1130.5,1166.7,0.0,832.6,832.6,320.8,334.1,287.5,183.4,7781.1,2156.0,Consumer Staples,30
1997Q4,1997,Q4,2311.5,811.8,1499.7,0.0,775.7,1095.6,404.1,404.1,287.5,201.1,7538.7,2178.6,Consumer Staples,30
1998Q1,1998,Q1,2159.5,1036.0,1123.5,0.0,781.1,781.1,335.3,342.4,299.2,190.7,7623.9,2121.0,Consumer Staples,30
1998Q2,1998,Q2,2256.5,1083.9,1172.6,0.0,824.7,824.7,341.0,347.9,303.8,198.4,7620.9,2216.9,Consumer Staples,30
1998Q3,1998,Q3,2265.4,1072.8,1192.6,0.0,825.1,825.1,361.7,367.5,320.8,209.7,7699.3,2076.6,Consumer Staples,30
1998Q4,1998,Q4,2290.2,767.3,1522.9,0.0,766.2,1096.5,426.4,426.4,326.3,229.0,7685.2,2085.6,Consumer Staples,30
1999Q1,1999,Q1,2175.3,1009.4,1165.9,0.0,801.0,801.0,356.8,364.9,319.0,208.9,7392.8,1674.7,Consumer Staples,30
1999Q2,1999,Q2,2285.0,1063.7,1221.3,0.0,831.5,831.5,379.5,389.8,345.6,223.0,7414.4,1761.5,Consumer Staples,30
1999Q3,1999,Q3,2314.0,1060.4,1253.6,0.0,852.0,852.0,401.6,401.6,357.8,234.4,7441.2,1698.5,Consumer Staples,30
