Metric,count,mean,median,std,min,max,trimmed_mean_5%
RMSE,224,3136.5503589167397,1109.1851431905684,5362.092094232243,91.6982498957017,34469.05795726824,2249.991287649276
MAE,224,2724.659769605495,1000.3174676113383,4687.280476746375,81.91794194931744,32680.294665647772,1956.322483586997
NRMSE,224,0.25360894568214853,0.2206718377888246,0.1829429400251602,0.025783309250701048,1.4810357411533102,0.2328978468258794
MAPE (%),224,21.225005206157544,18.309963215221856,14.60174520808583,2.0020247380269436,97.19418836948012,19.753589238566363
MdAPE (%),224,21.51746138808172,17.748723167423737,16.212604165623347,1.320906291013214,108.72351564367445,19.870267631961838
sMAPE (%),224,24.422330706612676,19.781167098666124,20.90290132667641,2.0223337428420542,189.46016247268184,21.957804938855524
Accuracy (%),224,78.77499479384245,81.69003678477814,14.601745208085832,2.8058116305198837,97.99797526197305,80.24641076143364
