Metric,count,mean,median,std,min,max,trimmed_mean_5%
RMSE,156,3312.472619681341,1292.1035726019236,5507.101168372689,203.71539590990704,33086.793706994795,2405.2549703275977
MAE,156,2801.4123534918076,1036.9943782434566,4791.323393370845,159.15460433690313,30430.987908860723,2011.978335960066
NRMSE,156,0.25942122218237823,0.22662586314976507,0.1562959814921993,0.05944538881119084,0.9262070044765639,0.24516126591539864
MAPE (%),156,23.011816749381367,18.165696902699473,32.17472892474738,5.027864292486649,391.08275368002813,19.668105580199686
MdAPE (%),156,19.483537949728888,16.586888301489477,13.408513111976795,3.3372892938077583,74.2803418288657,18.122610752092232
sMAPE (%),156,22.462978258053155,19.059381406311196,14.758152264725538,5.193466258696942,98.51485160936608,20.894130221786465
Accuracy (%),156,78.85409833831112,81.83430309730053,13.996744589118832,0.0,94.97213570751335,80.33189441980032
